Bus,,,,,,,,,,,,,,,,,,
Number,Name,Area Name,Sub ID,Sub Name,Sub Num,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
41722,COULEE02,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.04,14.352,13.3,,,115,10.44,,0,0,40,403
40284,COULEP34,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.04,14.352,13.3,,,0,0,,0,0,40,403
40286,COULEP56,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.04,14.352,13.3,,,0,0,,0,0,40,403
41723,COULEE03,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.04,14.352,13.3,,,115,10.54,,0,0,40,403
44047,TDA 1314,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.03993,14.351,-8.12,,,155.4,49.22,,0,0,40,404
46184,WANAPM05,NORTHWEST,3337431517,Vantage,337431517,13.8,1.0388,14.335,4.79,0,14.53,94.7,22.25,,0,0,40,482
46188,WANAPM09,NORTHWEST,3337431517,Vantage,337431517,13.8,1.0385,14.331,4.8,0,26.01,95,22.25,,0,0,40,482
43119,COYO S1,NORTHWEST,3337410234,Coyote Springs,337410234,13.8,1.03693,14.31,8.75,,,79.3,40.9,,0,0,40,450
474421,COFF13A,NORTHWEST,,,,13.8,1.03652,14.304,-21.64,2.89,0.74,4.9,1.8,,0,0,40,457
51036,SEV 13G4,B.C.HYDRO,3337423126,Seven Mile,337423126,13.8,1.03609,14.298,-0.86,-3.66,-0.91,0,0,,0,0,50,500
50495,GMS 13G1,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,1.0348,14.28,6.29,,,244,44.25,,0,0,50,500
40278,COULEPG1,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.03408,14.27,7,,,0,0,,0,0,40,403
40279,COULEPG2,NORTHWEST,3337413746,Grand Coulee,337413746,13.8,1.03408,14.27,7,,,0,0,,0,0,40,403
44050,TDA 1920,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.03173,14.238,-9.62,,,171.4,49.22,,0,0,40,404
44049,TDA 1718,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.03172,14.238,-9.61,,,171.7,49.22,,0,0,40,404
44051,TDA 2122,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.03171,14.238,-9.6,,,172,49.22,,0,0,40,404
46472,BOUNDG55,NORTHWEST,3337407846,Boundary,337407846,14.4,0.98841,14.233,16.32,,,0,0,,0,0,40,464
44048,TDA 1516,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.03118,14.23,-9.76,,,171.4,49.22,,0,0,40,404
46733,LAGRND5,NORTHWEST,3337416168,La Grande,337416168,13.8,1.03,14.214,-20.65,28.91,-1.82,37,4.07,,0,0,40,466
44148,CHJ 1516,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.02948,14.207,9.41,1.16,75.07,153.7,60.33,,0,0,40,403
44146,CHJ 1112,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.02935,14.205,9.36,1.22,75.83,153.4,60.33,,0,0,40,403
44147,CHJ 1314,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.02904,14.201,9.34,1.07,75.95,153.4,60.33,,0,0,40,403
44874,EVRGNBIO,NORTHWEST,No idea,Evergreen,52000141,13.8,1.02901,14.2,-26.78,8.15,0.8,10,0,,0,0,40,472
44145,CHJ 0910,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.02892,14.199,9.3,1.13,76.66,153.4,60.33,,0,0,40,403
44108,MCN 08,NORTHWEST,3337417877,McNary,337417877,13.8,1.02781,14.184,-1.34,3.07,58.17,71.8,27.32,,0,0,40,404
44107,MCN 07,NORTHWEST,3337417877,McNary,337417877,13.8,1.02781,14.184,-1.34,3.07,58.17,71.8,27.32,,0,0,40,404
44110,MCN 10,NORTHWEST,3337417877,McNary,337417877,13.8,1.02708,14.174,-1.39,3.06,58.09,71.8,27.32,,0,0,40,404
44109,MCN 09,NORTHWEST,3337417877,McNary,337417877,13.8,1.02708,14.174,-1.39,3.06,58.09,71.8,27.32,,0,0,40,404
50768,SEV 13G3,B.C.HYDRO,3337423126,Seven Mile,337423126,13.8,1.02633,14.163,4.51,-0.1,-0.59,167.59,-13.81,,0,0,50,500
50766,SEV 13G1,B.C.HYDRO,3337423126,Seven Mile,337423126,13.8,1.02616,14.161,4.68,-0.02,-0.59,167.59,-13.66,,0,0,50,500
46792,WYNOOCHE,NORTHWEST,3337405809,Aberdeen,337405809,13.8,1.02598,14.158,-24.45,17.28,-8.36,0,0,,0,0,40,466
48173,KETTLEAV,NORTHWEST,3337415904,Kettle Falls,337415904,13.8,1.02435,14.136,14.47,35.54,-0.16,52,1.05,,0,0,40,445
47688,GEC S1,NORTHWEST,3352750395,Goodnoe Hills East,352750395,13.8,1.02393,14.13,-7.55,,,78.9,-30,,0,0,40,404
42011,ENSERCH1,NORTHWEST,3337411848,Encogen NW,337411848,13.8,1.02392,14.13,-14.11,23.13,3.48,42.2,6.27,,0,0,40,420
42012,ENSERCH2,NORTHWEST,3337411848,Encogen NW,337411848,13.8,1.02387,14.129,-14.13,23.12,3.48,42.2,6.27,,0,0,40,420
42013,ENSERCH3,NORTHWEST,3337411848,Encogen NW,337411848,13.8,1.02385,14.129,-14.14,23.11,3.49,42.2,6.27,,0,0,40,420
42014,ENSERCHL,NORTHWEST,3337411848,Encogen NW,337411848,13.8,1.02297,14.117,-14.73,15.7,3.76,53,7.2,,0,0,40,420
48168,IEP-B,NORTHWEST,30004888,I.E. Paper,30004888,13.8,1.02231,14.108,-3.37,-0.03,5.02,-24.61,6.5,,0,0,40,447
48283,NOXON 5,NORTHWEST,3337419718,Noxon Rapids,337419718,14.4,0.97965,14.107,14.15,,,0,0,,0,0,40,441
48166,IEP-A,NORTHWEST,30004888,I.E. Paper,30004888,13.8,1.02224,14.107,-3.35,0.02,5.03,-24.61,6.5,,0,0,40,447
46186,WANAPM07,NORTHWEST,3337431517,Vantage,337431517,13.8,1.0212,14.093,-0.4,46.08,40.45,94.7,22.25,,0,0,40,482
47311,FINLEY G,NORTHWEST,3337412257,Finley,337412257,13.8,1.02102,14.09,-7.27,2.01,-1.26,0,0,,0,0,40,404
46653,SUMERFA1,NORTHWEST,3337424492,Summer Falls,337424492,13.8,1.02101,14.09,-9.77,2.82,-1.62,0,0,,0,0,40,491
46655,SUMERFA2,NORTHWEST,3337424492,Summer Falls,337424492,13.8,1.02101,14.09,-9.77,2.82,-1.62,0,0,,0,0,40,491
44001,BON 0102,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.02001,14.076,-17.87,64.31,31.16,81.8,33.91,,0,0,40,401
79150,GLENC1-2,ARIZONA,3337413510,Glen Canyon,337413510,13.8,1.02,14.076,-13.7,,,240,29.04,,0,0,14,191
50767,SEV 13G2,B.C.HYDRO,3337423126,Seven Mile,337423126,13.8,1.01876,14.059,7.16,0.94,-0.33,167.59,-11.2,,0,0,50,500
48285,NOXON12,NORTHWEST,3337419718,Noxon Rapids,337419718,14.4,0.97589,14.053,21.72,,,200,4.09,,0,0,40,441
43017,BEAVER,NORTHWEST,3337407116,Beaver,337407116,13.8,1.018,14.048,-6.95,,,330,29.39,,0,0,40,450
44271,LOP 01,NORTHWEST,3337417045,Lookout Point,337417045,13.8,1.018,14.048,-26.52,18.86,18.48,39.9,18.38,,0,0,40,402
44272,LOP 02,NORTHWEST,3337417045,Lookout Point,337417045,13.8,1.01789,14.047,-26.5,18.88,18.46,40,18.34,,0,0,40,402
60100,BRWNL 5,IDAHO,3337408135,Brownlee,337408135,13.8,1.0178,14.046,-12.27,53.54,23.38,61.15,28.65,,0,0,60,611
50497,GMS 13G3,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,1.01754,14.042,-1.14,,,0,0,,0,0,50,500
50499,GMS 13G5,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,1.01754,14.042,-1.14,,,0,0,,0,0,50,500
46671,ALDER1,NORTHWEST,3337406074,Alder,337406074,13.8,1.01702,14.035,-21.36,15.17,14.83,15,13,,0,0,40,466
46672,ALDER2,NORTHWEST,3337406074,Alder,337406074,13.8,1.01702,14.035,-21.36,15.17,14.83,15,13,,0,0,40,466
21963,NBGEN1,IMPERIALCA,3337407954,Brawley - SCE,337407954,13.8,1.017,14.035,-34.39,8.92,8.69,25,4.38,,0,0,21,210
21964,NBGEN2,IMPERIALCA,,,,13.8,1.017,14.035,-34.39,8.92,8.69,25,4.38,,0,0,21,210
44005,BON 0910,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.01597,14.02,-16.92,67.08,29.9,115.6,27.12,,0,0,40,401
42117,SAWMILL,NORTHWEST,3337412666,Fredonia (PSPL),337412666,13.8,1.01496,14.006,-19.05,22.06,-3.07,20,7,,0,0,40,422
42022,SUMAS L,NORTHWEST,3337424487,Sumas Cogeneration Company LP,337424487,13.8,1.01405,13.994,-14.71,22.2,-4.07,41,-4,,0,0,40,420
44839,RFP,NORTHWEST,,,,13.8,1.01348,13.986,-46.71,17.2,2.71,0,0,,0,0,40,478
44142,CHJ 0304,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.01159,13.96,9.54,1.18,73.24,153.4,31.04,,0,0,40,403
44144,CHJ 0708,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.01153,13.959,9.52,1.18,73.23,153.4,31.04,,0,0,40,403
46606,SIMP_GEN,NORTHWEST,30004598,Simpson,30004598,13.8,1.01152,13.959,-21.64,66.49,13.13,64,0,,0,0,40,467
40555,HUNGHR12,NORTHWEST,3337415035,Hungry Horse,337415035,13.8,1.01136,13.957,18.31,,,172,83.17,,0,0,40,486
44141,CHJ 0102,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.01135,13.957,9.48,1.09,74.06,153.4,31.04,,0,0,40,403
44143,CHJ 0506,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.01129,13.956,9.46,1.09,74.06,153.4,31.04,,0,0,40,403
24090,MANDLY2G,SOCALIF,3337417462,Mandalay,337417462,13.8,1.01097,13.951,-46.01,114.85,22.9,0,0,,0,0,24,259
47446,LVF89,NORTHWEST,3337417034,Longview Fibre Co.,337417034,13.8,1.01041,13.944,-28.13,36.72,11.84,11.6,6.9,,0,0,40,457
40363,DWOR 2,NORTHWEST,3337411304,Dworshak,337411304,13.8,1.01008,13.939,6,1.13,71.24,0,0,,0,0,40,407
42351,TOLT RIV,NORTHWEST,3353097610,Tolt,353097610,13.8,1.01,13.938,-27.02,5.5,-0.3,3.45,-0.43,,0,0,40,464
44046,TDA 1112,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.01,13.938,-12.21,,,77.7,19.24,,0,0,40,404
40361,DWOR 1,NORTHWEST,3337411304,Dworshak,337411304,13.8,1.01,13.938,6,58.23,7.7,91.7,-26.11,,0,0,40,407
44045,TDA 0910,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,1.01,13.938,-8.71,,,154,24.42,,0,0,40,404
40030,ALBENI F2,NORTHWEST,3337406039,Albeni Falls,337406039,13.8,1.01,13.938,10.21,10.37,8.7,13.95,8.82,,0,0,40,406
40028,ALBENI F1,NORTHWEST,3337406039,Albeni Falls,337406039,13.8,1.01,13.938,10.21,10.37,8.7,13.95,8.82,,0,0,40,406
44234,LWG 06,NORTHWEST,3337417159,Lower Granite,337417159,13.8,1.00971,13.934,3.44,0,122.78,0,0,,0,0,40,407
44254,LMN 06,NORTHWEST,3337417166,Lower Monumental,337417166,13.8,1.0096,13.933,-0.21,0,120.91,0,0,,0,0,40,407
79153,GLENC7-8,ARIZONA,3337413510,Glen Canyon,337413510,13.8,1.00941,13.93,-20.18,12.93,-6.88,0,0,,0,0,14,191
35004,SUNSET G,PG AND E,3337418183,Midway Sunset Cogen,337418183,13.8,1.00908,13.925,-33.59,86.16,35.14,204.3,-60,,0,0,30,397
46895,RI SOUTH,NORTHWEST,3337422131,Rock Island Powerhouse,337422131,13.8,1.00899,13.924,-2.06,24.15,18.83,37,17.43,,0,0,40,403
46893,RI NORTH,NORTHWEST,3337422131,Rock Island Powerhouse,337422131,13.8,1.00898,13.924,-2.06,22.62,18.56,18,8.71,,0,0,40,403
48267,NINEMI34,NORTHWEST,3337419372,Nine Mile,337419372,13.8,1.0087,13.92,4.39,7.16,4.96,7,3.14,,0,0,40,447
47658,MORRO G1,NORTHWEST,3337418705,Morrow Power Program,337418705,13.8,1.00767,13.906,-10.48,16.37,5.83,0,0,,0,0,40,404
48526,BOULDERG,NORTHWEST,3337407839,Boulder Park,337407839,13.8,1.00642,13.889,2.75,7.08,4.25,0,0,,0,0,40,447
44111,MCN 11,NORTHWEST,3337417877,McNary,337417877,13.8,1.00468,13.865,-4.46,2.93,55.58,0,0,,0,0,40,404
44112,MCN 12,NORTHWEST,3337417877,McNary,337417877,13.8,1.00468,13.865,-4.46,2.93,55.58,0,0,,0,0,40,404
45026,BIOMASS,NORTHWEST,3337407509,Biomass One L/P,337407509,13.8,1.00449,13.862,-36,18.33,12.84,9.9,-4,,0,0,40,470
45545,SWIFT1-2,NORTHWEST,3337424647,Swift,337424647,13.8,1.004,13.855,-21.84,,,0,0,,0,0,40,419
44004,BON 0708,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00394,13.854,-12.45,,,115.6,16.23,,0,0,40,401
44003,BON 0506,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00386,13.853,-12.54,,,115.6,16.23,,0,0,40,401
45544,SWIFT1-1,NORTHWEST,3337424647,Swift,337424647,13.8,1.00383,13.853,-21.84,,,0,0,,0,0,40,419
44154,CHJ 2627,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.00379,13.852,5.29,2.46,105.07,95.7,-0.28,,0,0,40,403
44153,CHJ 25,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,1.00363,13.85,5.25,2.14,106.17,95.7,-0.28,,0,0,40,403
44002,BON 0304,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.0036,13.85,-12.61,,,115.6,16.23,,0,0,40,401
46173,PRIEST04,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,1.00354,13.849,4.02,0,52.84,87.7,27.77,,0,0,40,482
46171,PRIEST02,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,1.00285,13.839,3.79,0,45.3,87.7,27.77,,0,0,40,482
65440,DAVEJON3,PACE,3337415612,Johnston,337415612,13.8,1.00281,13.839,38.87,141.35,29.25,225,8.76,,0,0,65,679
46170,PRIEST01,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,1.00252,13.835,3.7,0,45.97,87.7,27.77,,0,0,40,482
44007,BON 1314,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00251,13.835,-9.99,0,53.77,145.6,22.32,,0,0,40,401
44213,LGS 05,NORTHWEST,3337416876,Little Goose Ph,337416876,13.8,1.00233,13.832,7.24,0,120.03,138.5,-3.97,,0,0,40,407
44214,LGS 06,NORTHWEST,3337416876,Little Goose Ph,337416876,13.8,1.00219,13.83,7.3,0,119.14,139,-3.97,,0,0,40,407
44008,BON 1516,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00209,13.829,-10.59,0,53.39,132.8,20.29,,0,0,40,401
44009,BON 1718,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00201,13.828,-10.5,0,53.15,134,20.29,,0,0,40,401
44006,BON 1112,NORTHWEST,3337407786,Bonneville,337407786,13.8,1.00196,13.827,-10.56,0,53.87,133.6,20.29,,0,0,40,401
42137,LO BAKR4,NORTHWEST,,,,13.8,1.00169,13.823,-11.96,5.88,-0.43,20,0.5,,0,0,40,422
42021,SUMAS 1,NORTHWEST,3337424487,Sumas Cogeneration Company LP,337424487,13.8,1.00165,13.823,-11.02,30.47,-6.69,97,-10.7,,0,0,40,420
46420,DIABLO32,NORTHWEST,3337410919,Diablo,337410919,13.8,1.00086,13.812,-6.05,,,75.02,5.03,,0,0,40,464
24067,HUNT2  G,SOCALIF,3337405912,AES Huntington Beach,337405912,13.8,1,13.8,-49.57,179.17,57.06,210,52.57,,0,0,24,243
24066,HUNT1  G,SOCALIF,3337405912,AES Huntington Beach,337405912,13.8,1,13.8,-49.57,179.17,57.06,210,52.57,,0,0,24,243
79152,GLENC5-6,ARIZONA,3337413510,Glen Canyon,337413510,13.8,1,13.8,-17.46,,,120,-16.79,,0,0,14,191
79151,GLENC3-4,ARIZONA,3337413510,Glen Canyon,337413510,13.8,1,13.8,-17.48,,,120,-16.89,,0,0,14,191
24089,MANDLY1G,SOCALIF,3337417462,Mandalay,337417462,13.8,1,13.8,-39.31,139.51,24.5,200,-6.91,,0,0,24,259
24319,EASTWOOD,SOCALIF,3337407423,Big Creek 1,337407423,13.8,1,13.8,-36.96,167.67,15.59,207,-20.11,,0,0,24,251
41306,LOST CRK,NORTHWEST,3337417088,Lost Creek,337417088,13.8,1,13.8,-33.03,26.8,17.81,29.8,1.64,,0,0,40,402
40344,DETROIT,NORTHWEST,3337410875,Detroit,337410875,13.8,1,13.8,-25.48,,,51.8,-13.34,,0,0,40,402
43359,NORTH FK,NORTHWEST,3337419516,North Fork,337419516,13.8,1,13.8,-26.95,24.11,7.84,32.6,6.73,,0,0,40,450
43189,FARADAY,NORTHWEST,3337412135,Faraday,337412135,13.8,1,13.8,-25.81,20.9,6.42,24,4.58,,0,0,40,450
45689,JACKSN2,NORTHWEST,3337415440,Jackson Hydroelectric #2157,337415440,13.8,1,13.8,-21.4,24.34,6.88,26,1.68,,0,0,40,468
47290,WAUNA,NORTHWEST,3337432057,Wauna,337432057,13.8,1,13.8,-20.11,,,31.6,-11.3,,0,0,40,401
47576,FREDST S,NORTHWEST,3353097497,Frederickson (PSPL),353097497,13.8,1,13.8,-18.07,,,89.7,-21.72,,0,0,40,400
45687,JACKSN1,NORTHWEST,3337415440,Jackson Hydroelectric #2157,337415440,13.8,1,13.8,-21.4,24.34,6.88,26,1.68,,0,0,40,468
46623,MAYFILD1,NORTHWEST,3337417739,Mayfield,337417739,13.8,1,13.8,-11.58,,,43,5.79,,0,0,40,466
46628,MOSSYRK2,NORTHWEST,3337418728,Mossyrock,337418728,13.8,1,13.8,-12.9,,,90,11.88,,0,0,40,466
45690,JACKSN34,NORTHWEST,3337415440,Jackson Hydroelectric #2157,337415440,13.8,1,13.8,-23.18,22.17,6.99,10,1.41,,0,0,40,468
46624,MAYFILD2,NORTHWEST,3337417739,Mayfield,337417739,13.8,1,13.8,-12.42,,,86,12.31,,0,0,40,466
46627,MOSSYRK1,NORTHWEST,3337418728,Mossyrock,337418728,13.8,1,13.8,-9.18,,,169,18.98,,0,0,40,466
42134,MRPTGENL,NORTHWEST,3353097595,Texaco,353097595,13.8,1,13.8,-18.97,14.6,-0.73,22.59,-0.21,,0,0,40,422
42042,WHITHRN2,NORTHWEST,3337432511,Whitehorn,337432511,13.8,1,13.8,-11.8,27.98,-6.33,81.1,-8.74,,0,0,40,420
42043,WHITHRN3,NORTHWEST,3337432511,Whitehorn,337432511,13.8,1,13.8,-11.82,28,-6.34,81.1,-8.84,,0,0,40,420
42124,UP BAKER,NORTHWEST,3337431361,Upper Baker,337431361,13.8,1,13.8,-12.65,62.51,-2.85,82,-2.97,,0,0,40,422
46419,DIABLO31,NORTHWEST,3337410919,Diablo,337410919,13.8,1,13.8,-5.59,,,80.02,5.03,,0,0,40,464
43486,ROUND B1,NORTHWEST,3337422305,Round Butte,337422305,13.8,1,13.8,-12.13,,,90,24.67,,0,0,40,450
43407,PELTON,NORTHWEST,3337420530,Pelton,337420530,13.8,1,13.8,-11.29,,,105,24.4,,0,0,40,450
42133,MRPTGEN3,NORTHWEST,3353097595,Texaco,353097595,13.8,1,13.8,-18.84,29.12,-0.7,41.61,0.32,,0,0,40,422
43490,ROUND B3,NORTHWEST,3337422305,Round Butte,337422305,13.8,1,13.8,-12.12,,,90,24.61,,0,0,40,450
42131,MRPTGEN1,NORTHWEST,3353097595,Texaco,353097595,13.8,1,13.8,-17.35,22.51,-1.08,41.61,0.55,,0,0,40,422
42132,MRPTGEN2,NORTHWEST,3353097595,Texaco,353097595,13.8,1,13.8,-17.35,22.51,-1.08,41.61,0.55,,0,0,40,422
37581,SPRINGCR,PG AND E,3337423955,Spring Creek - USBRCO,337423955,13.8,1,13.8,-21.83,-26.72,71.41,130,-3.17,,0,0,30,325
44870,TIETON,NORTHWEST,3353097957,Tieton,353097957,13.8,1,13.8,-13.38,9.72,-0.63,5.8,-0.69,,0,0,40,477
48518,COYO S2,NORTHWEST,3337410234,Coyote Springs,337410234,13.8,1,13.8,-1.69,6.99,113.31,100,9.37,,0,0,40,440
45457,HERM 2S,NORTHWEST,3337414608,Hermiston Power Project,337414608,13.8,1,13.8,4.63,,,74.8,3.45,,0,0,40,475
45455,HERM 1S,NORTHWEST,3337414608,Hermiston Power Project,337414608,13.8,1,13.8,4.63,,,74.8,3.45,,0,0,40,475
40365,DWOR 3,NORTHWEST,3337411304,Dworshak,337411304,13.8,1,13.8,17.21,0.97,69.47,224.3,-18.46,,0,0,40,407
47016,BOX CAN4,NORTHWEST,3337407878,Box Canyon (PEND),337407878,13.8,1,13.8,16.7,14.21,2.33,14.5,0.33,,0,0,40,448
47014,BOX CAN3,NORTHWEST,3337407878,Box Canyon (PEND),337407878,13.8,1,13.8,16.7,14.21,2.33,14.5,0.33,,0,0,40,448
47012,BOX CAN2,NORTHWEST,3337407878,Box Canyon (PEND),337407878,13.8,1,13.8,16.7,14.21,2.33,14.5,0.33,,0,0,40,448
47010,BOX CAN1,NORTHWEST,3337407878,Box Canyon (PEND),337407878,13.8,1,13.8,16.57,13.83,2.29,14,0.3,,0,0,40,448
48407,SPKWASTE,NORTHWEST,3337423936,Ross Park,337423936,13.8,1,13.8,5.49,16.59,2.41,18,0.56,,0,0,40,447
44233,LWG 05,NORTHWEST,3337417159,Lower Granite,337417159,13.8,0.99999,13.8,9.42,0,121.96,138.5,-5.55,,0,0,40,407
50498,GMS 13G4,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99994,13.799,6.41,,,243.27,-19.76,,0,0,50,500
44150,CHJ 1920,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,0.99904,13.787,8.9,2.46,104.88,191.4,-0.57,,0,0,40,403
44152,CHJ 2324,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,0.9989,13.785,8.98,2.45,104.08,191.4,-0.57,,0,0,40,403
50496,GMS 13G2,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99872,13.782,6.81,,,244.9,-19.44,,0,0,50,500
44151,CHJ 2122,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,0.99865,13.781,8.91,2.11,105.15,191.4,-0.57,,0,0,40,403
44149,CHJ 1718,NORTHWEST,3337409315,Chief Joseph,337409315,13.8,0.9985,13.779,8.95,2.09,104.04,191.4,-0.57,,0,0,40,403
45351,YALE GEN,NORTHWEST,3337432946,Yale,337432946,13.2,1.04308,13.769,-21.36,43.46,1.44,59,12.4,,0,0,40,419
41298,SMITHFLS,NORTHWEST,3337423526,Smith Falls Hydroelectric Proj,337423526,13.8,0.99765,13.768,5.61,1.99,1.35,0,0,,0,0,40,406
50504,GMS13G10,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99723,13.762,7.61,,,284.01,-19.63,,0,0,50,500
44253,LMN 05,NORTHWEST,3337417166,Lower Monumental,337417166,13.8,0.99702,13.759,5.52,0,118.77,135.5,-10.11,,0,0,40,407
50503,GMS 13G9,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99687,13.757,7.68,,,279.36,-19.47,,0,0,50,500
50502,GMS 13G8,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99679,13.756,7.71,,,284.01,-19.75,,0,0,50,500
50501,GMS 13G7,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.99673,13.755,7.73,,,284.01,-19.74,,0,0,50,500
50500,GMS 13G6,B.C.HYDRO,3337413667,Gordon M. Shrum,337413667,13.8,0.9965,13.752,7.8,,,284.01,-19.68,,0,0,50,500
44194,LIB 04,NORTHWEST,3337416751,Libby - PACIF,337416751,13.8,0.99566,13.74,18.68,0,73.27,0,0,,0,0,40,486
48275,NORTHEAS,NORTHWEST,3337419633,Northeast (WWPC),337419633,13.8,0.99512,13.733,2,18.32,10.11,0,0,,0,0,40,447
44078,JDA 1516,NORTHWEST,3337415584,John Day Ph,337415584,13.8,0.99499,13.731,-8.18,0,118.85,137.5,-28.76,,0,0,40,404
44195,LIB 05,NORTHWEST,3337416751,Libby - PACIF,337416751,13.8,0.99481,13.728,19.5,0,56.2,0,0,,0,0,40,486
44043,TDA 0506,NORTHWEST,3337428918,The Dalles Ph,337428918,13.8,0.99474,13.727,-15.87,,,0,0,,0,0,40,404
44191,LIB 01,NORTHWEST,3337416751,Libby - PACIF,337416751,13.8,0.9945,13.724,23.29,0,73.03,108,2.73,,0,0,40,486
43488,ROUND B2,NORTHWEST,3337422305,Round Butte,337422305,13.8,0.99448,13.724,-12.08,,,90,20,,0,0,40,450
44192,LIB 02,NORTHWEST,3337416751,Libby - PACIF,337416751,13.8,0.99442,13.723,23.36,0,72.12,108,2.73,,0,0,40,486
46181,WANAPM02,NORTHWEST,3337431892,Wanapum,337431892,13.8,0.99379,13.714,4.84,0,46.62,94.7,22.25,,0,0,40,482
46180,WANAPM01,NORTHWEST,3337431892,Wanapum,337431892,13.8,0.99376,13.714,4.83,0,46.72,94.7,22.25,,0,0,40,482
44193,LIB 03,NORTHWEST,3337416751,Libby - PACIF,337416751,13.8,0.99373,13.713,23.99,0,73.24,108,2.73,,0,0,40,486
46185,WANAPM06,NORTHWEST,3337431517,Vantage,337431517,13.8,0.99311,13.705,4.8,0,49.6,94.7,22.25,,0,0,40,482
46187,WANAPM08,NORTHWEST,3337431517,Vantage,337431517,13.8,0.99242,13.695,4.34,0,49.8,94.7,22.25,,0,0,40,482
46183,WANAPM04,NORTHWEST,3337431892,Wanapum,337431892,13.8,0.99169,13.685,3.67,0,54.59,94.7,22.25,,0,0,40,482
46182,WANAPM03,NORTHWEST,3337431892,Wanapum,337431892,13.8,0.99162,13.684,3.61,0,54.93,94.7,22.25,,0,0,40,482
40561,ICE H2-3,NORTHWEST,3337415125,Ice Harbor,337415125,13.8,0.99079,13.673,3.13,22.91,50.28,90.7,9.89,,0,0,40,404
40562,ICE H2-4,NORTHWEST,,,,13.8,0.9907,13.672,2.81,29.74,66.77,112.6,12.37,,0,0,40,404
44211,LGS 0102,NORTHWEST,3337416876,Little Goose Ph,337416876,13.8,0.99059,13.67,11.69,2.5,118.03,277.5,-7.94,,0,0,40,407
44212,LGS 0304,NORTHWEST,3337416876,Little Goose Ph,337416876,13.8,0.99044,13.668,11.88,0,116.37,277.5,-7.94,,0,0,40,407
40563,ICE H3-5,NORTHWEST,3337415125,Ice Harbor,337415125,13.8,0.99041,13.668,0.65,36.09,15.62,113,11.99,,0,0,40,404
46177,PRIEST08,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,0.99034,13.667,3.41,0,51.46,87.7,20.55,,0,0,40,482
46175,PRIEST06,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,0.99034,13.667,3.41,0,51.46,87.7,20.55,,0,0,40,482
46176,PRIEST07,NORTHWEST,3337421284,Priest Rapids,337421284,13.8,0.99019,13.665,3.29,0,52.14,87.7,20.55,,0,0,40,482
