Time,Bus Grafton345 (1) Frequency,Bus Lake345 (2) Frequency,Bus Hawk345 (3) Frequency,Bus Tiger345 (4) Frequency,Bus Hickory138 (5) Frequency,Bus Elm138 (6) Frequency,Bus Badger345 (7) Frequency,Bus Apple345 (8) Frequency,Bus Sidney345 (9) Frequency,Bus Valley345 (10) Frequency,Bus Apple138 (11) Frequency,Bus Sidney138 (12) Frequency,Bus Walnut138 (13) Frequency,Bus Hawk138 (14) Frequency,Bus Eagle345 (15) Frequency,Bus Tiger138 (16) Frequency,Bus Owl138 (17) Frequency,Bus Oak345 (18) Frequency,Bus Viking345 (19) Frequency,Bus Illini345 (20) Frequency,Bus Bear345 (21) Frequency,Bus Prairie345 (22) Frequency,Bus Dolphin345 (23) Frequency,Bus Valley138 (24) Frequency,Bus Badger138 (25) Frequency,Bus Viking138 (26) Frequency,Bus Ash138 (27) Frequency,Bus Peach138 (28) Frequency,Bus Illini138 (29) Frequency,Bus Bear138 (30) Frequency,Bus Spruce138 (31) Frequency,Bus Parkway138 (32) Frequency,Bus Steel138 (33) Frequency,Bus Rose138 (34) Frequency,Bus Ram345 (35) Frequency,Bus Savoy138 (36) Frequency,Bus Lark138 (37) Frequency,Bus Monarch138 (38) Frequency,Bus Willow138 (39) Frequency,Bus Ram138 (40) Frequency,Bus Homer138 (41) Frequency,Bus Lion345 (42) Frequency
87.966667,59.6349,59.6346,59.6348,59.6348,59.6345,59.6348,59.6334,59.6345,59.6336,59.6348,59.6344,59.6336,59.635,59.6349,59.6349,59.6346,59.635,59.6337,59.6329,59.6333,59.6332,59.6331,59.6328,59.6344,59.6338,59.6327,59.632,59.6321,59.6326,59.6324,59.632,59.6326,59.6324,59.632,59.6352,59.635,59.635,59.635,59.635,59.6352,59.6351,59.6349
88,59.6363,59.6361,59.6363,59.6364,59.6364,59.6365,59.6363,59.6364,59.6363,59.6363,59.6363,59.6363,59.6365,59.6365,59.6365,59.6364,59.6365,59.6363,59.6362,59.6363,59.6363,59.6362,59.6363,59.6363,59.6363,59.6361,59.6354,59.6354,59.6357,59.6358,59.6354,59.6357,59.6358,59.6354,59.6366,59.6365,59.6365,59.6365,59.6365,59.6366,59.6365,59.6363
88.033333,59.6378,59.6376,59.6378,59.6382,59.6384,59.6383,59.6393,59.6384,59.6392,59.6378,59.6384,59.6392,59.6381,59.638,59.6382,59.6384,59.6381,59.639,59.6397,59.6393,59.6394,59.6395,59.6398,59.6384,59.6389,59.6397,59.639,59.639,59.639,59.6394,59.639,59.639,59.6394,59.639,59.6379,59.6381,59.6381,59.6381,59.6381,59.638,59.6381,59.6378
88.066667,59.6392,59.639,59.6393,59.6398,59.6402,59.6399,59.6421,59.6403,59.6419,59.6393,59.6403,59.6419,59.6396,59.6395,59.6398,59.6402,59.6395,59.6416,59.643,59.6422,59.6424,59.6426,59.6432,59.6403,59.6414,59.643,59.6423,59.6422,59.6421,59.6427,59.6423,59.6421,59.6427,59.6423,59.6392,59.6396,59.6396,59.6396,59.6395,59.6393,59.6395,59.6392
88.1,59.6407,59.6405,59.6407,59.6414,59.6421,59.6415,59.6449,59.6421,59.6445,59.6408,59.6423,59.6445,59.641,59.641,59.6413,59.642,59.641,59.6441,59.6462,59.645,59.6453,59.6456,59.6465,59.6422,59.6438,59.6463,59.6456,59.6455,59.6451,59.6459,59.6456,59.6451,59.646,59.6456,59.6406,59.6411,59.6411,59.641,59.641,59.6406,59.641,59.6406
88.133333,59.6421,59.6419,59.6422,59.6429,59.6439,59.6431,59.6476,59.6439,59.6471,59.6423,59.6441,59.6471,59.6425,59.6425,59.6429,59.6438,59.6425,59.6466,59.6493,59.6478,59.6481,59.6485,59.6497,59.6441,59.6462,59.6495,59.6487,59.6485,59.648,59.6491,59.6487,59.6479,59.6491,59.6488,59.6419,59.6425,59.6425,59.6425,59.6424,59.6419,59.6424,59.6421
88.166667,59.6435,59.6434,59.6436,59.6445,59.6457,59.6447,59.6503,59.6458,59.6496,59.6437,59.646,59.6496,59.644,59.644,59.6444,59.6456,59.644,59.649,59.6524,59.6505,59.6508,59.6514,59.6528,59.6459,59.6485,59.6526,59.6518,59.6516,59.6509,59.6522,59.6519,59.6508,59.6522,59.652,59.6432,59.644,59.644,59.644,59.6439,59.6432,59.6439,59.6435
88.2,59.6449,59.6448,59.6451,59.6461,59.6475,59.6463,59.6528,59.6475,59.652,59.6452,59.6478,59.652,59.6455,59.6454,59.646,59.6473,59.6454,59.6514,59.6553,59.6531,59.6535,59.6541,59.6558,59.6478,59.6508,59.6555,59.6548,59.6546,59.6536,59.6551,59.6548,59.6536,59.6552,59.6549,59.6445,59.6455,59.6455,59.6454,59.6454,59.6446,59.6453,59.6449
88.233333,59.6463,59.6463,59.6465,59.6477,59.6493,59.6479,59.6553,59.6493,59.6544,59.6467,59.6496,59.6544,59.6469,59.6469,59.6475,59.6491,59.6469,59.6536,59.658,59.6555,59.656,59.6567,59.6586,59.6495,59.653,59.6583,59.6576,59.6573,59.6562,59.6579,59.6577,59.6562,59.658,59.6578,59.6459,59.6469,59.647,59.6469,59.6468,59.6459,59.6468,59.6463
88.266667,59.6477,59.6477,59.6479,59.6492,59.651,59.6494,59.6576,59.651,59.6566,59.6481,59.6514,59.6566,59.6484,59.6484,59.6491,59.6508,59.6484,59.6558,59.6606,59.6579,59.6584,59.6592,59.6613,59.6513,59.6551,59.661,59.6602,59.66,59.6587,59.6605,59.6603,59.6587,59.6606,59.6604,59.6473,59.6484,59.6484,59.6484,59.6483,59.6473,59.6482,59.6477
88.3,59.6491,59.6491,59.6493,59.6507,59.6526,59.6509,59.6597,59.6526,59.6586,59.6495,59.653,59.6586,59.6498,59.6498,59.6505,59.6524,59.6498,59.6577,59.663,59.66,59.6606,59.6615,59.6637,59.6529,59.657,59.6634,59.6626,59.6623,59.6609,59.6629,59.6627,59.6609,59.663,59.6628,59.6486,59.6498,59.6498,59.6498,59.6497,59.6487,59.6496,59.6491
88.333333,59.6505,59.6506,59.6508,59.6522,59.6542,59.6525,59.6618,59.6543,59.6606,59.651,59.6547,59.6606,59.6513,59.6513,59.6521,59.654,59.6513,59.6597,59.6652,59.6621,59.6627,59.6636,59.666,59.6546,59.6589,59.6656,59.6648,59.6645,59.663,59.6651,59.665,59.663,59.6652,59.6651,59.65,59.6513,59.6513,59.6513,59.6512,59.6501,59.6511,59.6505
88.366667,59.652,59.6521,59.6523,59.6538,59.6559,59.654,59.6637,59.6559,59.6625,59.6525,59.6563,59.6625,59.6528,59.6528,59.6536,59.6556,59.6528,59.6615,59.6673,59.664,59.6647,59.6656,59.6681,59.6562,59.6607,59.6677,59.6669,59.6666,59.665,59.6672,59.6671,59.6651,59.6673,59.6672,59.6515,59.6528,59.6528,59.6528,59.6527,59.6516,59.6526,59.652
88.4,59.6534,59.6536,59.6537,59.6553,59.6574,59.6555,59.6655,59.6574,59.6642,59.654,59.6579,59.6642,59.6543,59.6542,59.6551,59.6571,59.6543,59.6632,59.6692,59.6658,59.6664,59.6674,59.6701,59.6578,59.6624,59.6696,59.6687,59.6684,59.6668,59.669,59.6688,59.6668,59.6691,59.669,59.653,59.6543,59.6543,59.6543,59.6541,59.6531,59.6541,59.6534
88.433333,59.6549,59.6551,59.6553,59.6569,59.659,59.6571,59.6672,59.659,59.6659,59.6555,59.6595,59.6659,59.6559,59.6558,59.6567,59.6587,59.6558,59.6649,59.6709,59.6675,59.6681,59.6691,59.6718,59.6594,59.664,59.6713,59.6704,59.6701,59.6685,59.6707,59.6706,59.6685,59.6709,59.6707,59.6546,59.6559,59.6559,59.6558,59.6557,59.6546,59.6557,59.6549
88.466667,59.6564,59.6566,59.6568,59.6584,59.6605,59.6586,59.6687,59.6606,59.6674,59.657,59.661,59.6674,59.6574,59.6573,59.6582,59.6603,59.6573,59.6664,59.6724,59.669,59.6697,59.6706,59.6734,59.6609,59.6655,59.6728,59.672,59.6716,59.67,59.6722,59.6721,59.67,59.6724,59.6722,59.6561,59.6574,59.6574,59.6574,59.6573,59.6562,59.6572,59.6564
88.5,59.6579,59.6582,59.6583,59.6599,59.662,59.6602,59.67,59.6621,59.6688,59.6585,59.6625,59.6688,59.6589,59.6588,59.6598,59.6618,59.6589,59.6678,59.6737,59.6704,59.671,59.672,59.6747,59.6624,59.667,59.6741,59.6733,59.673,59.6713,59.6735,59.6734,59.6713,59.6737,59.6735,59.6577,59.659,59.659,59.6589,59.6588,59.6578,59.6587,59.6579
88.533333,59.6595,59.6597,59.6598,59.6614,59.6635,59.6617,59.6713,59.6635,59.6701,59.66,59.664,59.6701,59.6605,59.6604,59.6613,59.6632,59.6604,59.6691,59.6749,59.6716,59.6722,59.6732,59.6758,59.6638,59.6683,59.6752,59.6744,59.6741,59.6725,59.6747,59.6745,59.6726,59.6748,59.6747,59.6593,59.6605,59.6605,59.6605,59.6604,59.6594,59.6603,59.6594
88.566667,59.661,59.6612,59.6613,59.6628,59.6648,59.6631,59.6723,59.6649,59.6712,59.6615,59.6653,59.6712,59.6619,59.6619,59.6628,59.6646,59.6619,59.6702,59.6758,59.6726,59.6732,59.6741,59.6767,59.6651,59.6694,59.6761,59.6753,59.675,59.6735,59.6756,59.6754,59.6735,59.6757,59.6756,59.6609,59.662,59.662,59.662,59.6619,59.661,59.6618,59.6609
88.6,59.6625,59.6628,59.6629,59.6643,59.6662,59.6646,59.6733,59.6662,59.6722,59.6631,59.6666,59.6722,59.6635,59.6634,59.6643,59.666,59.6635,59.6713,59.6766,59.6736,59.6742,59.675,59.6775,59.6665,59.6706,59.6768,59.6761,59.6758,59.6744,59.6763,59.6762,59.6744,59.6764,59.6763,59.6626,59.6636,59.6636,59.6636,59.6635,59.6626,59.6634,59.6625
88.633333,59.6641,59.6644,59.6645,59.6658,59.6676,59.6661,59.6742,59.6676,59.6731,59.6646,59.668,59.6731,59.6651,59.665,59.6658,59.6674,59.665,59.6723,59.6772,59.6744,59.675,59.6757,59.6781,59.6678,59.6716,59.6775,59.6768,59.6765,59.6752,59.677,59.6769,59.6752,59.6771,59.677,59.6643,59.6652,59.6652,59.6652,59.6651,59.6643,59.665,59.6641
88.666667,59.6657,59.666,59.666,59.6673,59.6689,59.6676,59.6749,59.6689,59.674,59.6662,59.6693,59.674,59.6666,59.6665,59.6673,59.6687,59.6666,59.6732,59.6777,59.6751,59.6756,59.6763,59.6785,59.6691,59.6726,59.6779,59.6772,59.677,59.6758,59.6774,59.6773,59.6758,59.6775,59.6774,59.666,59.6667,59.6668,59.6667,59.6666,59.666,59.6666,59.6657
88.7,59.6673,59.6676,59.6677,59.6688,59.6702,59.6691,59.6756,59.6703,59.6747,59.6678,59.6706,59.6747,59.6682,59.6681,59.6688,59.6701,59.6682,59.6741,59.678,59.6758,59.6762,59.6768,59.6788,59.6704,59.6735,59.6782,59.6776,59.6774,59.6763,59.6778,59.6777,59.6763,59.6778,59.6778,59.6677,59.6683,59.6684,59.6683,59.6683,59.6677,59.6682,59.6673
88.733333,59.669,59.6693,59.6693,59.6703,59.6716,59.6706,59.6762,59.6716,59.6754,59.6694,59.6718,59.6754,59.6698,59.6697,59.6703,59.6714,59.6698,59.6748,59.6783,59.6763,59.6767,59.6772,59.679,59.6716,59.6744,59.6784,59.6779,59.6777,59.6768,59.678,59.6779,59.6768,59.6781,59.678,59.6694,59.6699,59.67,59.6699,59.6699,59.6695,59.6698,59.669
88.766667,59.6707,59.6709,59.6709,59.6718,59.6728,59.672,59.6767,59.6728,59.6761,59.671,59.673,59.6761,59.6714,59.6713,59.6718,59.6727,59.6714,59.6755,59.6784,59.6768,59.6771,59.6775,59.6791,59.6729,59.6752,59.6785,59.678,59.6779,59.6771,59.6781,59.6781,59.6771,59.6782,59.6781,59.6712,59.6715,59.6716,59.6715,59.6715,59.6712,59.6714,59.6707
88.8,59.6723,59.6726,59.6726,59.6733,59.6741,59.6735,59.6771,59.6741,59.6766,59.6726,59.6743,59.6766,59.673,59.6729,59.6733,59.674,59.673,59.6762,59.6785,59.6772,59.6775,59.6778,59.6791,59.6741,59.6759,59.6785,59.6781,59.678,59.6774,59.6782,59.6782,59.6774,59.6783,59.6782,59.6729,59.6731,59.6731,59.6731,59.6731,59.6729,59.673,59.6723
88.8,59.6723,59.6726,59.6726,59.6733,59.6741,59.6735,59.6771,59.6741,59.6766,59.6726,59.6743,59.6766,59.673,59.6729,59.6733,59.674,59.673,59.6762,59.6785,59.6772,59.6775,59.6778,59.6791,59.6741,59.6759,59.6785,59.6781,59.678,59.6774,59.6782,59.6782,59.6774,59.6783,59.6782,59.6729,59.6731,59.6731,59.6731,59.6731,59.6729,59.673,59.6723
88.833333,59.6958,59.7142,59.7128,59.7675,59.8765,59.8119,59.6022,59.802,59.5109,59.7081,59.8786,59.5109,59.7624,59.7565,59.7666,59.7884,59.7598,59.3784,59.4922,59.4377,59.4755,59.4318,59.5566,59.6799,59.6357,59.4708,59.5051,59.511,59.5237,59.4547,59.5016,59.5359,59.4571,59.4976,59.7283,59.774,59.7765,59.7736,59.7671,59.7316,59.7646,59.6972
88.866667,59.6991,59.71,59.71,59.742,59.8107,59.7755,59.6067,59.7579,59.5602,59.7064,59.8087,59.5602,59.7486,59.7441,59.7405,59.7585,59.7465,59.4686,59.5245,59.5021,59.5272,59.4907,59.576,59.6794,59.6376,59.494,59.4955,59.5023,59.5298,59.4694,59.4919,59.5361,59.4693,59.4879,59.7205,59.7543,59.7552,59.7524,59.749,59.7227,59.7474,59.6999
88.9,59.6964,59.6997,59.6978,59.7016,59.709,59.7073,59.6371,59.6989,59.6349,59.6968,59.7069,59.6349,59.7041,59.7033,59.7007,59.7046,59.7038,59.6054,59.6047,59.6105,59.6169,59.6019,59.6189,59.6796,59.6549,59.5878,59.5667,59.5711,59.5953,59.5695,59.5648,59.5959,59.568,59.5626,59.7025,59.7052,59.7053,59.7049,59.7044,59.7025,59.7042,59.6965
88.933333,59.6948,59.6958,59.6922,59.6848,59.663,59.6743,59.659,59.6771,59.6704,59.6926,59.6631,59.6704,59.6806,59.6817,59.6849,59.6779,59.6812,59.6706,59.6526,59.6656,59.663,59.6615,59.643,59.6818,59.6685,59.6523,59.6381,59.6396,59.6509,59.6481,59.6376,59.6501,59.647,59.637,59.6944,59.6803,59.6804,59.6815,59.6821,59.6932,59.6825,59.6948
88.966667,59.6975,59.7,59.6965,59.6918,59.674,59.6822,59.6623,59.6878,59.6698,59.6964,59.6751,59.6698,59.6872,59.6882,59.6925,59.6831,59.6877,59.6712,59.657,59.6677,59.6645,59.6648,59.6437,59.6852,59.6718,59.6631,59.6672,59.6677,59.6702,59.6693,59.6672,59.6706,59.6691,59.667,59.6989,59.6872,59.6873,59.6883,59.6888,59.698,59.6892,59.6977
89,59.7032,59.7077,59.7048,59.7057,59.7013,59.703,59.6545,59.7058,59.6552,59.7038,59.7019,59.6552,59.7042,59.7043,59.7065,59.6992,59.7043,59.647,59.6394,59.6475,59.6468,59.6433,59.632,59.6883,59.6684,59.6436,59.6597,59.6605,59.6621,59.6525,59.6593,59.6639,59.6527,59.6589,59.7085,59.7048,59.7049,59.7052,59.7052,59.7083,59.7053,59.7035
89.033333,59.7094,59.7151,59.7122,59.716,59.718,59.7168,59.6451,59.7173,59.6412,59.7106,59.7181,59.6412,59.7157,59.7153,59.7166,59.7107,59.7155,59.6237,59.6198,59.627,59.6287,59.6211,59.6183,59.6906,59.6638,59.6199,59.6373,59.639,59.644,59.6262,59.6365,59.6464,59.6264,59.6355,59.7169,59.7167,59.7169,59.7168,59.7166,59.7169,59.7165,59.7098
89.066667,59.7155,59.7214,59.7179,59.7217,59.7223,59.7216,59.6381,59.7224,59.6325,59.7164,59.7224,59.6325,59.7202,59.7199,59.7223,59.7155,59.7201,59.609,59.6062,59.6137,59.6166,59.6065,59.6074,59.6927,59.6605,59.6036,59.6164,59.6188,59.6278,59.6061,59.6152,59.6302,59.606,59.6139,59.7229,59.7215,59.7217,59.7219,59.7215,59.7229,59.7215,59.7159
89.1,59.7214,59.7271,59.7232,59.7261,59.723,59.7239,59.634,59.7258,59.6283,59.7217,59.7233,59.6283,59.723,59.723,59.7266,59.7183,59.723,59.6016,59.5986,59.6067,59.6101,59.5989,59.5999,59.6953,59.6591,59.5952,59.6035,59.6064,59.6181,59.5953,59.6022,59.6205,59.595,59.6007,59.7281,59.7244,59.7247,59.725,59.7247,59.7279,59.7248,59.7218
89.133333,59.7275,59.733,59.729,59.7316,59.7262,59.728,59.6313,59.7308,59.6261,59.7275,59.7267,59.6261,59.7277,59.7278,59.7321,59.7228,59.7278,59.5971,59.5936,59.6023,59.606,59.5941,59.5942,59.6988,59.6588,59.5902,59.5965,59.5997,59.6132,59.5896,59.595,59.6158,59.5892,59.5935,59.7338,59.7289,59.7293,59.7298,59.7295,59.7335,59.7296,59.7279
89.166667,59.7341,59.7394,59.7355,59.7385,59.7325,59.7346,59.629,59.7375,59.6242,59.7339,59.733,59.6242,59.7342,59.7343,59.7388,59.7295,59.7343,59.5928,59.5891,59.5984,59.6023,59.5897,59.5893,59.7031,59.6592,59.5856,59.5916,59.5951,59.6101,59.5848,59.59,59.613,59.5844,59.5884,59.7401,59.7354,59.7357,59.7362,59.7359,59.7398,59.736,59.7344
89.2,59.7408,59.7459,59.7421,59.7458,59.7399,59.7419,59.6268,59.7447,59.6222,59.7405,59.7404,59.6222,59.7411,59.7411,59.7459,59.7372,59.7411,59.5878,59.5844,59.594,59.5983,59.5847,59.5848,59.7077,59.6598,59.5804,59.586,59.5899,59.6066,59.5792,59.5843,59.6098,59.5787,59.5824,59.7466,59.7423,59.7427,59.7432,59.7428,59.7464,59.7429,59.7411
89.233333,59.7478,59.7525,59.7489,59.7533,59.7473,59.7493,59.6248,59.752,59.6203,59.7474,59.7477,59.6203,59.7478,59.7479,59.7532,59.7453,59.7479,59.5826,59.5798,59.5895,59.5943,59.5796,59.5808,59.7127,59.6607,59.575,59.5792,59.5836,59.6025,59.5726,59.5773,59.6061,59.572,59.5753,59.7531,59.7491,59.7496,59.7501,59.7496,59.7529,59.7497,59.748
89.266667,59.7549,59.7592,59.7558,59.7608,59.7542,59.7564,59.623,59.759,59.6188,59.7543,59.7547,59.6188,59.7544,59.7545,59.7604,59.7537,59.7545,59.5776,59.5756,59.5852,59.5906,59.5749,59.5774,59.7181,59.6618,59.5699,59.5716,59.5764,59.5981,59.5657,59.5694,59.602,59.5651,59.5672,59.7596,59.7558,59.7562,59.7568,59.7563,59.7595,59.7563,59.7552
89.3,59.7624,59.7659,59.7629,59.7685,59.7612,59.7637,59.6217,59.7662,59.6179,59.7615,59.7617,59.6179,59.7611,59.7612,59.7677,59.7625,59.7612,59.5731,59.5721,59.5814,59.5875,59.5707,59.5747,59.724,59.6635,59.5653,59.5636,59.569,59.5938,59.559,59.5611,59.5981,59.5582,59.5587,59.7662,59.7625,59.763,59.7636,59.763,59.7661,59.7631,59.7625
89.325,59.7682,59.7712,59.7685,59.7747,59.7668,59.7695,59.621,59.7719,59.6178,59.7673,59.7672,59.6178,59.7665,59.7666,59.7735,59.7698,59.7666,59.57,59.57,59.5789,59.5855,59.568,59.5732,59.7289,59.6651,59.5623,59.5572,59.5632,59.5908,59.554,59.5546,59.5954,59.5531,59.552,59.7713,59.7679,59.7684,59.7691,59.7684,59.7712,59.7684,59.7684
89.333333,59.8002,59.7928,59.7953,59.7924,59.7848,59.787,59.5519,59.7914,59.706,59.7953,59.7857,59.706,59.7896,59.7904,59.7918,59.7748,59.7899,59.3939,59.4416,59.4028,59.4134,59.4161,59.4679,59.7377,59.629,59.4312,59.4107,59.4167,59.4397,59.3943,59.4073,59.4491,59.396,59.4043,59.7889,59.7873,59.7874,59.7878,59.788,59.7889,59.7883,59.7997
89.366667,59.8334,59.8231,59.8308,59.8346,59.827,59.8306,59.454,59.8308,59.8188,59.8322,59.827,59.8188,59.8325,59.8327,59.8308,59.8211,59.8325,59.1655,59.276,59.1855,59.2106,59.2146,59.3578,59.7557,59.5808,59.2316,59.1388,59.1497,59.202,59.1399,59.1327,59.2153,59.1413,59.1281,59.8195,59.8274,59.8271,59.8271,59.8273,59.8203,59.8276,59.8328
89.4,59.8309,59.829,59.8325,59.855,59.8438,59.8488,59.4799,59.8449,59.8286,59.8329,59.8429,59.8286,59.8361,59.8358,59.8468,59.8709,59.8359,59.2666,59.341,59.289,59.3123,59.2965,59.4076,59.771,59.604,59.2871,59.1559,59.1711,59.2585,59.1986,59.1487,59.2699,59.1959,59.1435,59.8289,59.8366,59.8377,59.8382,59.8362,59.8298,59.8359,59.8308
89.433333,59.8323,59.8334,59.834,59.862,59.8483,59.8532,59.5282,59.8494,59.832,59.8342,59.8474,59.832,59.8331,59.833,59.8524,59.8952,59.8332,59.4093,59.4388,59.4247,59.437,59.4196,59.4639,59.7885,59.6411,59.4031,59.2895,59.3064,59.4032,59.3416,59.2819,59.4173,59.3378,59.2765,59.834,59.8373,59.8393,59.8403,59.8373,59.8344,59.8367,59.8324
89.466667,59.8416,59.8413,59.8423,59.8645,59.851,59.8556,59.5505,59.8531,59.8415,59.8432,59.8505,59.8415,59.8384,59.8387,59.8561,59.8986,59.8386,59.4842,59.4895,59.4926,59.4955,59.4851,59.4858,59.8058,59.6622,59.4758,59.4324,59.4491,59.528,59.446,59.4244,59.5496,59.4442,59.4177,59.8408,59.8419,59.8436,59.8448,59.8423,59.8411,59.8417,59.8416
89.5,59.8551,59.853,59.8555,59.8707,59.8585,59.8629,59.5395,59.8612,59.8551,59.8573,59.8581,59.8551,59.8511,59.8516,59.8637,59.8996,59.8514,59.4872,59.4875,59.4929,59.4925,59.4866,59.4762,59.8231,59.6641,59.4844,59.5019,59.5176,59.5744,59.4736,59.4936,59.6032,59.4739,59.4862,59.8514,59.8527,59.8539,59.8548,59.8531,59.8517,59.8528,59.855
89.533333,59.8708,59.8677,59.8715,59.8835,59.8724,59.8766,59.508,59.8748,59.8708,59.874,59.872,59.8708,59.8673,59.8677,59.8771,59.9105,59.8675,59.4526,59.4578,59.4591,59.4597,59.4541,59.4513,59.8445,59.6576,59.4541,59.4955,59.5115,59.5601,59.4462,59.4865,59.5952,59.4473,59.4784,59.8657,59.8678,59.8687,59.8694,59.8682,59.866,59.8679,59.8706
89.566667,59.8882,59.885,59.8897,59.9013,59.8911,59.895,59.4686,59.8926,59.8882,59.8932,59.8906,59.8882,59.8852,59.8857,59.8947,59.9307,59.8855,59.4117,59.4236,59.4205,59.4233,59.4159,59.4235,59.8744,59.6537,59.4153,59.4687,59.4869,59.5371,59.4035,59.4581,59.5812,59.4048,59.4487,59.8828,59.8858,59.8867,59.8873,59.886,59.8832,59.8857,59.888
89.6,59.9073,59.9041,59.91,59.9212,59.9123,59.9157,59.4257,59.9126,59.9073,59.9148,59.9117,59.9073,59.9052,59.9057,59.9144,59.9541,59.9054,59.3763,59.3934,59.3872,59.3919,59.3824,59.3974,59.916,59.6597,59.3812,59.4557,59.4771,59.528,59.3663,59.4426,59.5862,59.368,59.4311,59.9021,59.9058,59.9067,59.9073,59.906,59.9025,59.9056,59.9071
89.633333,59.9277,59.9246,59.9319,59.9419,59.9345,59.9375,59.3788,59.9336,59.9277,59.9382,59.9337,59.9277,59.9271,59.9276,59.9352,59.9768,59.9273,59.3458,59.3669,59.3583,59.3644,59.3537,59.3731,59.9712,59.6869,59.3523,59.4485,59.4728,59.5209,59.3358,59.4332,59.5968,59.3378,59.4198,59.9231,59.9275,59.9283,59.9288,59.9276,59.9235,59.9272,59.9275
89.666667,59.9489,59.9463,59.9549,59.9636,59.9577,59.9603,59.3282,59.9556,59.9489,59.9625,59.9567,59.9489,59.9505,59.951,59.9571,59.9997,59.9507,59.316,59.3415,59.3295,59.3376,59.3259,59.3498,60.0398,59.7513,59.3244,59.4195,59.4452,59.4929,59.3068,59.4031,59.5889,59.3085,59.3898,59.9453,59.9506,59.9513,59.9517,59.9506,59.9458,59.9502,59.9488
89.7,59.9702,59.9683,59.9778,59.986,59.982,59.9842,59.2951,59.9784,59.9702,59.9865,59.9808,59.9702,59.9747,59.9751,59.9797,60.0236,59.9749,59.2871,59.3185,59.3018,59.3126,59.2997,59.3297,60.1148,59.8894,59.2978,59.3608,59.386,59.44,59.2786,59.3447,59.5627,59.2792,59.3342,59.9682,59.9746,59.9753,59.9755,59.9744,59.9688,59.974,59.9702
89.733333,59.9911,59.99,59.9998,60.0081,60.0065,60.0081,59.2733,60.0011,59.9911,60.0087,60.0051,59.9911,59.9988,59.9989,60.002,60.0469,59.9988,59.2605,59.2989,59.2766,59.2907,59.2765,59.3131,60.1806,60.1293,59.2738,59.274,59.2943,59.358,59.2534,59.2602,59.521,59.2525,59.2565,59.9907,59.9986,59.9992,59.9992,59.9982,59.9914,59.9977,59.9912
89.766667,60.0112,60.011,60.0202,60.0289,60.0301,60.0309,59.2476,60.0228,60.0112,60.0285,60.0285,60.0112,60.0217,60.0215,60.0232,60.068,60.0216,59.2372,59.2826,59.2544,59.2721,59.2566,59.2989,60.2223,60.4863,59.2532,59.1404,59.1415,59.2098,59.2329,59.1351,59.4263,59.2299,59.1466,60.0123,60.0216,60.022,60.0218,60.0209,60.0131,60.0204,60.0113
89.8,60.0307,60.0313,60.0394,60.0484,60.0523,60.0521,59.1818,60.0433,60.0307,60.0466,60.0505,60.0307,60.0432,60.0428,60.0433,60.0866,60.043,59.2173,59.2677,59.2344,59.2552,59.2392,59.2849,60.2377,60.9122,59.2345,58.9149,58.854,58.8846,59.2151,58.9339,59.0805,59.2094,58.9791,60.0331,60.0433,60.0436,60.0432,60.0423,60.0338,60.0418,60.0309
89.833333,60.0502,60.0516,60.0584,60.0674,60.0734,60.0724,59.0002,60.0634,60.0502,60.0645,60.0716,60.0502,60.064,60.0634,60.0629,60.1033,60.0637,59.1998,59.2519,59.2151,59.2381,59.2224,59.2685,60.2395,61.2618,59.2155,58.539,58.308,58.0816,59.1964,58.6177,56.2105,59.1873,58.7285,60.0537,60.0642,60.0645,60.0639,60.063,60.0545,60.0625,60.0504
89.866667,60.0705,60.0728,60.0785,60.087,60.0945,60.0928,58.5775,60.0839,60.0705,60.0838,60.0927,60.0705,60.0852,60.0845,60.0832,60.1198,60.0848,59.1812,59.2328,59.1933,59.2179,59.2041,59.2482,60.2431,61.3925,59.1941,58.0286,57.5285,56.5961,59.1715,58.2041,53.4911,59.1585,58.4037,60.0753,60.0856,60.0857,60.0851,60.0843,60.076,60.0839,60.0707
89.9,60.0916,60.0948,60.0996,60.1071,60.1159,60.1138,57.8371,60.1049,60.0916,60.1043,60.1141,60.0916,60.1072,60.1064,60.1041,60.1362,60.1068,59.1617,59.2115,59.1694,59.1951,59.1848,59.2245,60.2514,61.2605,59.1727,57.7327,57.327,56.7058,59.14,57.9305,57.9457,59.1231,58.1449,60.0978,60.1077,60.1078,60.107,60.1064,60.0984,60.1059,60.0919
89.933333,60.1134,60.1175,60.1216,60.1279,60.1379,60.1354,57.3026,60.1268,60.1134,60.1257,60.1362,60.1134,60.1301,60.1291,60.1258,60.153,60.1296,59.1407,59.1881,59.1435,59.1697,59.1639,59.1987,60.2596,60.9685,59.1504,57.9942,57.9822,58.0408,59.1027,58.0725,59.2203,59.0826,58.1634,60.1212,60.1305,60.1305,60.1297,60.1292,60.1217,60.1288,60.1138
89.966667,60.1355,60.1405,60.1437,60.1488,60.1599,60.1571,57.7115,60.1488,60.1355,60.1471,60.1583,60.1355,60.1531,60.152,60.1476,60.1696,60.1526,59.1193,59.1631,59.1169,59.1427,59.1419,59.1718,60.2648,60.6752,59.1277,58.5138,58.677,58.8876,59.0644,58.4867,59.571,59.0426,58.4505,60.1447,60.1536,60.1534,60.1525,60.1522,60.1452,60.1518,60.136
