Branch,,,,,,,,,,,,,,
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
15001,CORONADO,15972,CORONAD2,1,Closed,Transformer,YES,-383,102.1,396.4,473,83.8,0.96,50.27
15001,CORONADO,16100,CORONADO,1,Closed,Transformer,YES,-87.2,-34.2,93.7,672,14,0.17,1.34
15001,CORONADO,16100,CORONADO,2,Closed,Transformer,YES,-87.2,-34.4,93.7,672,14,0.17,1.14
15011,KYRENE,15041,SILVERKG,99,Closed,Line,NO,-16,-1.2,16,0,0,-0.03,0.59
15011,KYRENE,15051,BROWNING,1,Closed,Line,NO,-133.7,-68.7,150.3,2886.5,6.3,0.09,-46.04
15011,KYRENE,15051,BROWNING,99,Closed,Line,NO,-4.8,-6.4,7.9,0,0,0,0.06
15011,KYRENE,15061,RUDD,99,Closed,Line,NO,-72.3,-34.4,80.1,0,0,-0.16,3.86
15011,KYRENE,15080,PINAL_C,99,Closed,Line,NO,-8.1,-6.6,10.4,0,0,0.02,0.28
15011,KYRENE,15087,DUKE,99,Closed,Line,NO,-23.3,-11,25.8,0,0,-0.03,1.11
15089,JOJOBA,15011,KYRENE,1,Closed,Line,NO,1365.1,218.6,1382.5,2823.2,49,8.28,69.51
15011,KYRENE,15142,DBG-ST1,99,Closed,Line,NO,-6.6,4.5,8,0,0,0.01,0.51
15011,KYRENE,15926,SANTN 5S,99,Closed,Line,NO,24.3,33.8,41.6,0,0,-0.16,1.89
15011,KYRENE,19053,LIBERTY,99,Closed,Line,NO,2.4,6.1,6.5,0,0,0,0.11
15011,KYRENE,79053,PINPKBRB,99,Closed,Line,NO,23.4,66.1,70.2,0,0,-0.09,2.65
15021,PALOVRDE,15061,RUDD,1,Closed,Line,NO,1259.2,12.5,1259.3,2823.2,44.6,4.67,23.47
15090,HASSYAMP,15021,PALOVRDE,1,Closed,Line,NO,260.1,-92.9,276.2,3260,8.5,0.02,-6.6
15090,HASSYAMP,15021,PALOVRDE,2,Closed,Line,NO,260.1,-92.9,276.2,3430,8.1,0.02,-6.6
15090,HASSYAMP,15021,PALOVRDE,3,Closed,Line,NO,218.4,-77.6,231.8,2579,9,0.01,-8.17
15021,PALOVRDE,24927,PALCOL11,1,Closed,Line,NO,1275,179.4,1287.6,2338,55.1,8.43,92.52
15034,PERKINS,15031,PERK PS1,1,Open,Transformer,YES,0,0,0,650,0,0,0
15034,PERKINS,15032,PERK PS2,1,Open,Transformer,YES,0,0,0,650,0,0,0
19040,MEAPER12,15034,PERKINS,1,Closed,Series Cap,NO,-306.1,320.9,443.5,1905.3,23.3,0,-35.52
15045,CORSIL12,15041,SILVERKG,1,Closed,Line,NO,860.7,-54.8,862.4,1732,49.8,2.06,-71.81
15051,BROWNING,15041,SILVERKG,1,Closed,Line,NO,-384.9,34.9,386.5,2355.6,16.9,0.65,-66.32
15041,SILVERKG,15051,BROWNING,99,Closed,Line,NO,7.5,-0.5,7.5,0,0,-0.01,0.24
15041,SILVERKG,15061,RUDD,99,Closed,Line,NO,-0.5,-1.4,1.5,0,0,0,0.03
15041,SILVERKG,15080,PINAL_C,99,Closed,Line,NO,0.8,-0.9,1.2,0,0,0,0.03
15041,SILVERKG,15087,DUKE,99,Closed,Line,NO,-0.1,-0.8,0.8,0,0,0,0.01
15041,SILVERKG,15926,SANTN 5S,99,Closed,Line,NO,11.7,8.2,14.3,0,0,-0.09,1.07
15041,SILVERKG,79053,PINPKBRB,99,Closed,Line,NO,14,11.4,18.1,0,0,-0.03,1.12
15044,CORSIL11,15045,CORSIL12,1,Closed,Line,NO,873.4,-96.8,878.8,1957.2,44.9,12.75,-42
15051,BROWNING,15061,RUDD,99,Closed,Line,NO,-5.7,-2,6.1,0,0,0,0.25
15070,ABEL,15051,BROWNING,1,Closed,Line,NO,168.4,142,220.3,2598,9.5,0.09,-37.36
15051,BROWNING,15080,PINAL_C,99,Closed,Line,NO,-9.6,-7.9,12.5,0,0,0,0.24
15051,BROWNING,15087,DUKE,99,Closed,Line,NO,-4.1,-1.2,4.2,0,0,0.01,0.15
15051,BROWNING,15142,DBG-ST1,99,Closed,Line,NO,-3.7,3.4,5,0,0,0.01,0.32
15051,BROWNING,15926,SANTN 5S,99,Closed,Line,NO,16.8,22.5,28.1,0,0,-0.09,1.47
15051,BROWNING,19053,LIBERTY,99,Closed,Line,NO,0.5,0.9,1,0,0,0,0.02
15051,BROWNING,79053,PINPKBRB,99,Closed,Line,NO,4.5,11.1,12,0,0,-0.01,0.53
15061,RUDD,15080,PINAL_C,99,Closed,Line,NO,2.3,0,2.3,0,0,0.01,0.06
15061,RUDD,15087,DUKE,99,Closed,Line,NO,0.9,0.4,1,0,0,0,0.01
15061,RUDD,15926,SANTN 5S,99,Closed,Line,NO,7.8,7.1,10.6,0,0,-0.06,0.95
15061,RUDD,19053,LIBERTY,99,Closed,Line,NO,76.7,63.1,99.3,0,0,-0.31,5.97
15061,RUDD,79053,PINPKBRB,99,Closed,Line,NO,34,37.3,50.5,0,0,-0.15,3.94
15070,ABEL,15080,PINAL_C,1,Closed,Line,NO,-168.4,-142,220.3,2598,8.5,0.11,-59.77
15087,DUKE,15080,PINAL_C,1,Closed,Line,NO,280.4,-33.7,282.4,2598,10.9,0.21,-34.69
15080,PINAL_C,15087,DUKE,99,Closed,Line,NO,-12,0.8,12,0,0,0.01,0.23
15080,PINAL_C,15142,DBG-ST1,99,Closed,Line,NO,-23.1,35,42,0,0,0.01,2.63
15080,PINAL_C,15926,SANTN 5S,99,Closed,Line,NO,4,4.3,5.9,0,0,0.01,0.42
15080,PINAL_C,16000,TORTOLIT,1,Open,Line,NO,0,0,0,1732,0,0,0
15080,PINAL_C,19053,LIBERTY,99,Closed,Line,NO,2.1,2.4,3.2,0,0,0.01,0.13
15080,PINAL_C,79053,PINPKBRB,99,Closed,Line,NO,3.1,4.3,5.3,0,0,0.03,0.33
15087,DUKE,15088,PINAL_W,1,Closed,Line,NO,-521.9,17.9,522.2,2598,20.3,3.2,-24.34
15087,DUKE,15142,DBG-ST1,99,Closed,Line,NO,-4.5,12.6,13.4,0,0,-0.03,0.72
15087,DUKE,15926,SANTN 5S,99,Closed,Line,NO,3.3,2.8,4.4,0,0,-0.01,0.37
15087,DUKE,19053,LIBERTY,99,Closed,Line,NO,8.1,6.7,10.5,0,0,-0.02,0.58
15087,DUKE,79053,PINPKBRB,99,Closed,Line,NO,6.1,6.5,8.9,0,0,0,0.65
15090,HASSYAMP,15088,PINAL_W,1,Closed,Line,NO,753.6,-67.5,756.7,2970.5,25.5,2.78,-59.9
15088,PINAL_W,16114,PINALWES,1,Closed,Transformer,YES,225.7,34.6,228.4,672,34,0.25,7.18
15090,HASSYAMP,15089,JOJOBA,1,Closed,Line,NO,-138.4,-44,145.2,2970.5,4.9,0.03,-44.34
15090,HASSYAMP,15092,ARLINTON,1,Closed,Line,NO,0,0,0,3000,0,0,0
15090,HASSYAMP,15093,HARQUAHA,1,Closed,Line,NO,-822.4,51,824,3000,27.6,1.22,-24.1
15090,HASSYAMP,15094,MESQUITE,1,Closed,Line,NO,-512.6,70.5,517.5,1732.1,29.9,0.02,-0.63
15090,HASSYAMP,15095,MESQUIT2,2,Closed,Line,NO,-508.8,70.8,513.7,2329.6,22.1,0.02,0.6
15090,HASSYAMP,15180,AVSOLAR,1,Closed,Line,NO,0,-1.3,1.3,2792.2,0,0,-0.98
15090,HASSYAMP,22342,HDWSH,1,Closed,Line,NO,1308.5,246.6,1331.6,2579,51.6,8.06,80.46
15145,ARL-CT1,15092,ARLINTON,1,Closed,Transformer,YES,0,0,0,176,0,0,0
15146,ARL-CT2,15092,ARLINTON,1,Closed,Transformer,YES,0,0,0,176,0,0,0
15147,ARL-ST1,15092,ARLINTON,1,Closed,Transformer,YES,0,0,0,288,0,0,0
15157,HGC-CT1,15093,HARQUAHA,1,Closed,Transformer,YES,186,-2.8,186,287,65.3,0,20.07
15159,HGC-CT2,15093,HARQUAHA,1,Closed,Transformer,YES,186,-2.8,186,287,65.3,0,20.07
15161,HGC-CT3,15093,HARQUAHA,1,Closed,Transformer,YES,186,14.4,186.6,287,65,0,19.79
15094,MESQUITE,15095,MESQUIT2,99,Closed,Line,NO,-3.4,0.5,3.4,0,0,0,0
15094,MESQUITE,15164,MES-CT1,99,Closed,Line,NO,-54.5,31.5,62.9,0,0,0.03,7.91
15094,MESQUITE,15165,MES-CT2,99,Closed,Line,NO,-54.5,31.5,62.9,0,0,0.03,7.91
15094,MESQUITE,15166,MES-ST1,99,Closed,Line,NO,-122.9,63.1,138.1,0,0,0.08,19.74
15094,MESQUITE,15167,MES-CT3,99,Closed,Line,NO,-51.1,31.1,59.8,0,0,0.03,7.14
15094,MESQUITE,15168,MES-CT4,99,Closed,Line,NO,-51.1,31.1,59.8,0,0,0.03,7.14
15094,MESQUITE,15169,MES-ST2,99,Closed,Line,NO,-122.9,63.1,138.1,0,0,0.08,19.74
15095,MESQUIT2,15164,MES-CT1,99,Closed,Line,NO,-54.8,31.8,63.3,0,0,0.03,7.91
15095,MESQUIT2,15165,MES-CT2,99,Closed,Line,NO,-54.8,31.8,63.3,0,0,0.03,7.91
15095,MESQUIT2,15166,MES-ST1,99,Closed,Line,NO,-123.6,63.7,139,0,0,0.08,19.76
15095,MESQUIT2,15167,MES-CT3,99,Closed,Line,NO,-51.3,31.4,60.1,0,0,0.03,7.13
15095,MESQUIT2,15168,MES-CT4,99,Closed,Line,NO,-51.3,31.4,60.1,0,0,0.03,7.13
15095,MESQUIT2,15169,MES-ST2,99,Closed,Line,NO,-123.6,63.7,139,0,0,0.08,19.76
15164,MES-CT1,15165,MES-CT2,99,Closed,Line,NO,0,0,0,0,0,0,0
15164,MES-CT1,15166,MES-ST1,99,Closed,Line,NO,-2,0,2,0,0,0,0.04
15164,MES-CT1,15167,MES-CT3,99,Closed,Line,NO,0.4,0,0.4,0,0,0,0
15164,MES-CT1,15168,MES-CT4,99,Closed,Line,NO,0.4,0,0.4,0,0,0,0
15164,MES-CT1,15169,MES-ST2,99,Closed,Line,NO,-2,0,2,0,0,0,0.04
15165,MES-CT2,15166,MES-ST1,99,Closed,Line,NO,-2,0,2,0,0,0,0.04
15165,MES-CT2,15167,MES-CT3,99,Closed,Line,NO,0.4,0,0.4,0,0,0,0
15165,MES-CT2,15168,MES-CT4,99,Closed,Line,NO,0.4,0,0.4,0,0,0,0
15165,MES-CT2,15169,MES-ST2,99,Closed,Line,NO,-2,0,2,0,0,0,0.04
15166,MES-ST1,15167,MES-CT3,99,Closed,Line,NO,2.8,0,2.8,0,0,0,0.08
15166,MES-ST1,15168,MES-CT4,99,Closed,Line,NO,2.8,0,2.8,0,0,0,0.08
15166,MES-ST1,15169,MES-ST2,99,Closed,Line,NO,0,0,0,0,0,0,0
15167,MES-CT3,15168,MES-CT4,99,Closed,Line,NO,0,0,0,0,0,0,0
15167,MES-CT3,15169,MES-ST2,99,Closed,Line,NO,-2.8,0,2.8,0,0,0,0.08
15168,MES-CT4,15169,MES-ST2,99,Closed,Line,NO,-2.8,0,2.8,0,0,0,0.08
15926,SANTN 5S,79053,PINPKBRB,99,Closed,Line,NO,-3.4,0,3.4,0,0,0,0.06
16000,TORTOLIT,16103,SOUTH,99,Closed,Line,NO,48.2,3.3,48.3,0,0,-0.04,4.75
16000,TORTOLIT,16105,VAIL,99,Closed,Line,NO,70,2.8,70,0,0,-0.13,6.41
16000,TORTOLIT,16106,VAIL2,99,Closed,Line,NO,13.3,0.3,13.3,0,0,-0.01,0.44
16000,TORTOLIT,16115,TORTOLIT,1,Open,Transformer,YES,0,0,0,672,0,0,0
16104,SPRINGR,16100,CORONADO,1,Closed,Line,NO,175,54.2,183.2,1195,15.8,0.33,-16.93
16101,GREENLEE,16109,WINCHSTR,1,Closed,Line,NO,175.1,-90.2,197,925,21.3,1.34,-65.75
16101,GREENLEE,16112,WILLOW,1,Open,Line,NO,0,0,0,925,0,0,0
16116,SPRGRE12,16101,GREENLEE,1,Closed,Line,NO,509.7,-23.1,510.2,925,55.8,0,0.77
16101,GREENLEE,16900,COPPERVR,1,Closed,Line,NO,286,133,315.4,818.7,38.6,0.51,-3.19
17010,GREEN-SW,16101,GREENLEE,1,Closed,Line,NO,-54.4,50.1,73.9,1015,7.3,0.02,-0.33
16102,MCKINLEY,16104,SPRINGR,1,Closed,Line,NO,55.8,-27,62,925,6.7,0.17,-100.44
16102,MCKINLEY,16104,SPRINGR,2,Closed,Line,NO,56.4,33.2,65.5,925,10,0.17,-99.45
16108,SANMCK11,16102,MCKINLEY,1,Closed,Series Cap,NO,131.2,-13,131.8,777,17,0,-2.06
16110,SANMCK21,16102,MCKINLEY,2,Closed,Series Cap,NO,131.2,-13,131.8,777,17,0,-2.06
16105,VAIL,16103,SOUTH,1,Closed,Line,NO,114,38.3,120.3,925,13.5,0.09,-11.79
16103,SOUTH,16105,VAIL,99,Closed,Line,NO,-5.5,-2.5,6,0,0,0,0.05
16103,SOUTH,16106,VAIL2,99,Closed,Line,NO,-25.9,0.8,25.9,0,0,0.04,1.68
16123,PINSOU11,16103,SOUTH,1,Closed,Line,NO,251.4,-36,253.9,925,27.5,2.65,-59.34
16104,SPRINGR,16113,SPRGRE11,1,Closed,Line,NO,523.1,19,523.5,925,56.6,13.43,42.11
16104,SPRINGR,16117,SPRVAI11,1,Closed,Line,NO,465,15.1,465.2,1195,38.9,10.37,-14.28
16104,SPRINGR,16500,SPR GEN1,1,Closed,Transformer,YES,-128.9,-18.1,130.2,415,31.5,0.06,4.24
16104,SPRINGR,16501,SPR GEN2,1,Closed,Transformer,YES,-378.5,1.3,378.5,415,91.7,0.51,35.83
16104,SPRINGR,16519,SPR GEN4,1,Closed,Transformer,YES,-380,-8.7,380.1,465,82.4,0,41.04
16104,SPRINGR,72500,SPR GEN3,1,Closed,Transformer,YES,-430,-3,430,465,93.2,0,52.53
16105,VAIL,16106,VAIL2,1,Open,Line,NO,0,0,0,672,0,0,0
16105,VAIL,16106,VAIL2,99,Closed,Line,NO,-215.5,7.2,215.6,0,0,-0.31,12.5
16122,WINVAI12,16105,VAIL,1,Closed,Line,NO,261.8,16.3,262.3,925,28.4,0,0.2
17005,BICKNELL,16105,VAIL,1,Closed,Line,NO,-12.5,-3.1,12.9,956,2.2,0,-20.41
16120,SPRVAI14,16106,VAIL2,1,Closed,Line,NO,442.9,-2.2,442.9,1195,37.1,0,0.57
16107,WESTWING,16114,PINALWES,1,Closed,Line,NO,26.6,-77.6,82,925,8.9,0.01,-69.77
16109,WINCHSTR,16112,WILLOW,1,Open,Line,NO,0,0,0,925,0,0,0
16109,WINCHSTR,16121,WINVAI11,1,Closed,Line,NO,263,-19.4,263.7,925,28.5,1.23,-24.15
16109,WINCHSTR,17005,BICKNELL,99,Closed,Line,NO,1,0.1,1,0,0,0,0.01
16109,WINCHSTR,17010,GREEN-SW,99,Closed,Line,NO,-10.7,3.4,11.2,0,0,0.03,0.84
16109,WINCHSTR,17029,APACHST2,99,Closed,Line,NO,-63.4,1.9,63.4,0,0,-0.01,8.54
16109,WINCHSTR,17030,APACHST3,99,Closed,Line,NO,-64.6,1.6,64.6,0,0,-0.01,8.44
16112,WILLOW,16111,BOWIE,1,Open,Line,NO,0,0,0,925,0,0,0
16112,WILLOW,16111,BOWIE,2,Open,Line,NO,0,0,0,925,0,0,0
16111,BOWIE,16532,BOWIE_S1,1,Open,Transformer,YES,0,0,0,400,0,0,0
16111,BOWIE,16535,BOWIE_S2,1,Open,Transformer,YES,0,0,0,400,0,0,0
16113,SPRGRE11,16116,SPRGRE12,1,Closed,Series Cap,NO,509.7,-23.1,510.2,745,68.5,0,0.03
16114,PINALWES,16123,PINSOU11,1,Closed,Line,NO,252.1,19.6,252.8,925,27.5,0.7,-15.84
16115,TORTOLIT,16124,NLOOP345,1,Open,Line,NO,0,0,0,925,0,0,0
16117,SPRVAI11,16118,SPRVAI12,1,Closed,Series Cap,NO,454.6,-28.3,455.5,1195,38.1,0,-39.7
16118,SPRVAI12,16119,SPRVAI13,1,Closed,Line,NO,454.6,11.4,454.8,1450,31.4,11.73,2.48
16119,SPRVAI13,16120,SPRVAI14,1,Closed,Series Cap,NO,442.9,-48,445.5,666,66.9,0,-45.81
16121,WINVAI11,16122,WINVAI12,1,Closed,Series Cap,NO,261.8,4.8,261.8,896,29.3,0,-11.51
17005,BICKNELL,17010,GREEN-SW,99,Closed,Line,NO,-3.7,1.1,3.8,0,0,0.02,0.31
17005,BICKNELL,17029,APACHST2,99,Closed,Line,NO,-21,0.9,21,0,0,0.04,2.97
17005,BICKNELL,17030,APACHST3,99,Closed,Line,NO,-21.4,0.8,21.4,0,0,0.04,2.94
17010,GREEN-SW,17029,APACHST2,99,Closed,Line,NO,-8.7,-3,9.2,0,0,-0.01,0.6
17010,GREEN-SW,17030,APACHST3,99,Closed,Line,NO,-8.5,-3.3,9.1,0,0,-0.01,0.55
17029,APACHST2,17030,APACHST3,99,Closed,Line,NO,2.1,-0.1,2.1,0,0,0,0.01
18002,HA PS,18001,H ALLEN,1,Closed,Transformer,YES,0.4,11.5,11.5,300,3.8,0,0.06
18002,HA PS,18001,H ALLEN,2,Closed,Transformer,YES,0.4,11.5,11.5,300,3.8,0,0.06
18001,H ALLEN,18281,RG 4,99,Closed,Line,NO,8.8,49.1,49.9,0,0,0.02,2.47
18001,H ALLEN,18407,HIGGINS3,99,Closed,Line,NO,-6.9,1.8,7.2,0,0,-0.01,0.5
18001,H ALLEN,18451,NWEST,99,Closed,Line,NO,-91.7,-67.5,113.9,0,0,0.01,9.46
18001,H ALLEN,18802,CLARKPB2,99,Closed,Line,NO,1.6,3.1,3.5,0,0,-0.02,0.28
18001,H ALLEN,19037,MEAD,99,Closed,Line,NO,-4.9,2.3,5.4,0,0,0,0.25
18001,H ALLEN,19038,MEAD,99,Closed,Line,NO,-7.9,-10.4,13,0,0,0,0.79
18001,H ALLEN,24042,ELDORDO,99,Closed,Line,NO,-0.1,-5.6,5.6,0,0,0,0.24
18001,H ALLEN,25102,MRCHNT23,99,Closed,Line,NO,-7.2,2.8,7.7,0,0,0.03,0.71
18001,H ALLEN,26048,MCCULLGH,99,Closed,Line,NO,-0.5,-7.1,7.1,0,0,0.01,0.31
18001,H ALLEN,26123,CRYSTAL,99,Closed,Line,NO,-34.2,-55.5,65.2,0,0,-0.06,3.01
18002,HA PS,67657,UTAH-NEV,1,Closed,Line,NO,-0.7,-23.1,23.1,717,3.2,0.08,-58.32
18281,RG 4,18451,NWEST,99,Closed,Line,NO,-38,-45.8,59.5,0,0,0.23,7.73
18281,RG 4,19037,MEAD,99,Closed,Line,NO,-2.1,-1.1,2.3,0,0,0.01,0.15
18281,RG 4,19038,MEAD,99,Closed,Line,NO,-3.7,-7.2,8.1,0,0,0.03,0.91
18281,RG 4,24042,ELDORDO,99,Closed,Line,NO,-0.6,-4.2,4.2,0,0,0.01,0.41
18281,RG 4,26048,MCCULLGH,99,Closed,Line,NO,-0.9,-5.3,5.3,0,0,0.03,0.52
18281,RG 4,26123,CRYSTAL,99,Closed,Line,NO,-17.3,-43.1,46.4,0,0,0.05,4.58
18403,SLHWKG3,18400,SLHWK,1,Closed,Transformer,YES,82.5,101.6,130.8,340,38.5,0,6.6
18400,SLHWK,18450,H ALLEN,1,Closed,Line,NO,191.5,158.3,248.4,2787.7,9,0.02,-5.27
18407,HIGGINS3,18451,NWEST,99,Closed,Line,NO,3.4,-30.2,30.4,0,0,-0.06,2.1
18407,HIGGINS3,19037,MEAD,99,Closed,Line,NO,2.7,0.3,2.7,0,0,0,0.07
18407,HIGGINS3,19038,MEAD,99,Closed,Line,NO,7.4,-13.4,15.3,0,0,0,1.15
18407,HIGGINS3,24042,ELDORDO,99,Closed,Line,NO,10.7,-8.3,13.6,0,0,-0.02,1.25
18407,HIGGINS3,25102,MRCHNT23,99,Closed,Line,NO,-1.9,1,2.1,0,0,0,0.05
18407,HIGGINS3,26048,MCCULLGH,99,Closed,Line,NO,12.6,-10.6,16.5,0,0,0.02,1.52
18407,HIGGINS3,26123,CRYSTAL,99,Closed,Line,NO,2.5,-2.8,3.7,0,0,0,0.27
18428,HA CC3,18425,HA CC,1,Closed,Transformer,YES,98.5,76.5,124.7,275,45.3,0.12,8.12
18425,HA CC,18450,H ALLEN,1,Closed,Line,NO,204.4,114.5,234.2,2787.7,8.4,0,-0.54
18430,LENZIE,18437,LENZ CB1,1,Closed,Line,NO,-200.4,-145,247.4,2787.4,8.9,0.01,0.05
18430,LENZIE,18438,LENZ CB2,1,Closed,Line,NO,-200.4,-145,247.4,2787.4,8.9,0.01,0.05
18450,H ALLEN,18430,LENZIE,1,Closed,Line,NO,227.3,-49.2,232.6,2787.7,8.3,0.02,-10.82
18450,H ALLEN,18430,LENZIE,2,Closed,Line,NO,250.9,-54.2,256.7,2787.7,9.2,0.02,-9.43
18430,LENZIE,18451,NWEST,1,Closed,Line,NO,879,206.9,903,2787.7,32.5,1.49,-22.49
18433,LENZIE 3,18437,LENZ CB1,1,Closed,Transformer,YES,94.9,99.3,137.3,340,40.4,0,7.55
18436,LENZIE 6,18438,LENZ CB2,1,Closed,Transformer,YES,94.9,99.3,137.3,340,40.4,0,7.55
18443,MIRANT3,18440,MIRANT,1,Closed,Transformer,YES,210.6,80.5,225.4,270,83.5,0,27.13
18440,MIRANT,18450,H ALLEN,1,Closed,Line,NO,543.7,147.2,563.3,2787.7,20.3,0.08,-8.85
18450,H ALLEN,18452,CRSTL N,1,Closed,Line,NO,-9.1,143.1,143.4,2787.7,5.8,0.01,-18.17
18897,RSHASC2,18450,H ALLEN,1,Closed,Series Cap,NO,379.6,52.5,383.2,2873,14.6,0,0.01
18450,H ALLEN,19038,MEAD,1,Closed,Line,NO,849.9,97.4,855.4,2787.7,30.9,2.56,-54.66
18451,NWEST,18801,CLARKPB1,99,Closed,Line,NO,4.6,11.4,12.3,0,0,-0.13,1.67
18451,NWEST,18802,CLARKPB2,99,Closed,Line,NO,12.2,18.3,22,0,0,-0.33,3.35
18451,NWEST,18803,CLARKPB3,99,Closed,Line,NO,9.1,12,15.1,0,0,-0.18,2.09
18451,NWEST,19028,HOVRA1A2,99,Closed,Line,NO,-12.2,3.8,12.8,0,0,0.09,1.89
18451,NWEST,19032,HOVRN1N2,99,Closed,Line,NO,-4.9,2.7,5.6,0,0,0.02,0.37
18451,NWEST,19033,HOVRN3N4,99,Closed,Line,NO,-12.9,3.9,13.5,0,0,0.1,2.12
18451,NWEST,19034,HOVRN5N6,99,Closed,Line,NO,-11.9,4,12.5,0,0,0.03,1.41
18451,NWEST,19035,HOVRN7N8,99,Closed,Line,NO,-12.5,4,13.1,0,0,0.03,1.54
18451,NWEST,19037,MEAD,99,Closed,Line,NO,8.3,29.3,30.4,0,0,0.01,2.11
18451,NWEST,19038,MEAD,99,Closed,Line,NO,24.1,2.3,24.2,0,0,0,0.7
18451,NWEST,24042,ELDORDO,99,Closed,Line,NO,34.5,6,35.1,0,0,-0.02,2.2
18451,NWEST,25102,MRCHNT23,99,Closed,Line,NO,-7.5,26.8,27.8,0,0,0.09,2.17
18451,NWEST,26048,MCCULLGH,99,Closed,Line,NO,42.4,5.8,42.8,0,0,0.04,2.65
18451,NWEST,26123,CRYSTAL,99,Closed,Line,NO,30.6,9.5,32.1,0,0,0.01,1.32
18452,CRSTL N,26123,CRYSTAL,1,Closed,Transformer,YES,-4.5,80.6,80.7,650,12.4,0,1.66
18452,CRSTL N,26123,CRYSTAL,2,Closed,Transformer,YES,-4.5,80.6,80.7,650,12.4,0,1.66
18461,LAUGHLIN1,18462,LAUGHLIN2,99,Closed,Line,NO,0,0,0,0,0,0,0
18461,LAUGHLIN1,24097,MOHAVE,1,Closed,Line,NO,-11,-6.7,12.9,2833,0.5,0,0
18462,LAUGHLIN2,24097,MOHAVE,2,Closed,Line,NO,-11.1,-6.8,13,2833,0.5,0,0
18801,CLARKPB1,19038,MEAD,99,Closed,Line,NO,-2.7,-8.9,9.3,0,0,-0.06,1.31
18801,CLARKPB1,24042,ELDORDO,99,Closed,Line,NO,-0.1,-6.2,6.2,0,0,-0.03,0.78
18801,CLARKPB1,26048,MCCULLGH,99,Closed,Line,NO,-0.4,-8.6,8.6,0,0,-0.02,1.09
18802,CLARKPB2,19038,MEAD,99,Closed,Line,NO,-4.6,-7.4,8.7,0,0,-0.11,1.31
18802,CLARKPB2,24042,ELDORDO,99,Closed,Line,NO,-1.6,-4.6,4.8,0,0,-0.06,0.62
18802,CLARKPB2,26048,MCCULLGH,99,Closed,Line,NO,-2.2,-6,6.4,0,0,-0.06,0.82
18803,CLARKPB3,19038,MEAD,99,Closed,Line,NO,-5,-7.4,9,0,0,-0.09,1.18
18803,CLARKPB3,24042,ELDORDO,99,Closed,Line,NO,-1.8,-4.9,5.2,0,0,-0.04,0.57
18803,CLARKPB3,26048,MCCULLGH,99,Closed,Line,NO,-2.6,-6.5,7,0,0,-0.04,0.77
18896,RSHASC1,18897,RSHASC2,1,Closed,Line,NO,383.1,-342.8,514.1,2873,17.9,3.1,-395.31
64895,ROBINSON,18896,RSHASC1,1,Closed,Series Cap,NO,383.1,-160.3,415.3,2873,17.9,0,-46.99
19028,HOVRA1A2,19032,HOVRN1N2,99,Closed,Line,NO,4.2,-0.1,4.2,0,0,0.02,0.37
19028,HOVRA1A2,19033,HOVRN3N4,99,Closed,Line,NO,-0.5,0,0.5,0,0,0,0
19028,HOVRA1A2,19034,HOVRN5N6,99,Closed,Line,NO,2.4,-0.1,2.4,0,0,0,0.09
19028,HOVRA1A2,19035,HOVRN7N8,99,Closed,Line,NO,2,-0.1,2,0,0,0,0.06
19028,HOVRA1A2,19037,MEAD,99,Closed,Line,NO,14.8,4.3,15.4,0,0,0.12,2.6
19028,HOVRA1A2,19038,MEAD,99,Closed,Line,NO,31.3,-2.9,31.4,0,0,0.23,5.66
19028,HOVRA1A2,24042,ELDORDO,99,Closed,Line,NO,34.7,-0.3,34.7,0,0,0.17,7.39
19028,HOVRA1A2,25102,MRCHNT23,99,Closed,Line,NO,12.4,4.8,13.3,0,0,0.12,1.7
19028,HOVRA1A2,26048,MCCULLGH,99,Closed,Line,NO,41.7,-1.4,41.7,0,0,0.39,8.85
19032,HOVRN1N2,19033,HOVRN3N4,99,Closed,Line,NO,-4.7,0.5,4.7,0,0,0.03,0.45
19032,HOVRN1N2,19034,HOVRN5N6,99,Closed,Line,NO,-3.1,0.2,3.1,0,0,0.01,0.16
19032,HOVRN1N2,19035,HOVRN7N8,99,Closed,Line,NO,-3.5,0.2,3.5,0,0,0.01,0.19
19032,HOVRN1N2,19037,MEAD,99,Closed,Line,NO,7.2,3.7,8.1,0,0,0.03,0.71
19032,HOVRN1N2,19038,MEAD,99,Closed,Line,NO,15.7,-4.3,16.3,0,0,0.06,1.53
19032,HOVRN1N2,24042,ELDORDO,99,Closed,Line,NO,20.3,-2.4,20.5,0,0,0.06,2.57
19032,HOVRN1N2,25102,MRCHNT23,99,Closed,Line,NO,3.8,4.8,6.1,0,0,0.03,0.36
19032,HOVRN1N2,26048,MCCULLGH,99,Closed,Line,NO,24.3,-3.5,24.6,0,0,0.14,3.07
19033,HOVRN3N4,19034,HOVRN5N6,99,Closed,Line,NO,3,-0.1,3,0,0,0.01,0.14
19033,HOVRN3N4,19035,HOVRN7N8,99,Closed,Line,NO,2.6,-0.1,2.6,0,0,0,0.11
19033,HOVRN3N4,19037,MEAD,99,Closed,Line,NO,15.6,4.4,16.2,0,0,0.13,2.87
19033,HOVRN3N4,19038,MEAD,99,Closed,Line,NO,32.8,-2.7,32.9,0,0,0.26,6.25
