Time,Bus Johnsonville_g4 V angle,Bus GOODLETTSVILLE_37072_230.0 V angle,Bus LEBANON_37087_230.0 V angle,Bus ANTIOCH_37013_230.0 V angle,Bus BRENTWOOD_37027_230.0 V angle,Bus NASHVILLE_37209_230.0 V angle,Bus MCMINNVILLE_37110_230.0 V angle,Bus MURFREESBORO_37130_230.0 V angle,Bus SHELBYVILLE_37160_230.0 V angle,Bus LAFAYETTE_37083_230.0 V angle,Bus CLARKSVILLE_37042_230.0 V angle,Bus DICKSON_37055_230.0 V angle,Bus NASHVILLE_37221_230.0 V angle,Bus CLARKSVILLE_37040_230.0 V angle,Bus WHITE HOUSE_37188_230.0 V angle,Bus FRANKLIN_37064_230.0 V angle,Bus HENDERSONVILLE_37075_230.0 V angle,Bus HERMITAGE_37076_230.0 V angle,Bus SMYRNA_37167_230.0 V angle,Bus LEXINGTON_38351_230.0 V angle,Bus NASHVILLE_37207_230.0 V angle,Bus NASHVILLE_37215_230.0 V angle,Bus MURFREESBORO_37129_230.0 V angle,Bus CAMDEN_38320_230.0 V angle,Bus GAINESBORO_38562_230.0 V angle,Bus COLUMBIA_38401_230.0 V angle,Bus TULLAHOMA_37388_230.0 V angle,Bus NASHVILLE_37212_230.0 V angle,Bus NASHVILLE_37206_230.0 V angle,Bus NASHVILLE_37211_230.0 V angle,Bus CHATTANOOGA_37405_230.0 V angle,Bus CHATTANOOGA_37421_230.0 V angle,Bus ATHENS_37303_230.0 V angle,Bus CLEVELAND_37311_230.0 V angle,Bus SODDY DAISY_37379_230.0 V angle,Bus COPPERHILL_37317_230.0 V angle,Bus DAYTON_37321_230.0 V angle,Bus DUNLAP_37327_230.0 V angle,Bus FAYETTEVILLE_37334_230.0 V angle,Bus HIXSON_37343_230.0 V angle,Bus CHATTANOOGA_37404_230.0 V angle,Bus JOHNSON CITY_37601_230.0 V angle,Bus JONESBOROUGH_37659_230.0 V angle,Bus GREENEVILLE_37745_230.0 V angle,Bus ELIZABETHTON_37643_230.0 V angle,Bus CHURCH HILL_37642_230.0 V angle,Bus KINGSPORT_37660_230.0 V angle,Bus MOUNTAIN CITY_37683_230.0 V angle,Bus MARYVILLE_37804_230.0 V angle,Bus CLINTON_37716_230.0 V angle,Bus MORRISTOWN_37814_230.0 V angle,Bus KNOXVILLE_37914_230.0 V angle,Bus LOUDON_37774_230.0 V angle,Bus JEFFERSON CITY_37760_230.0 V angle,Bus LA FOLLETTE_37766_230.0 V angle,Bus KNOXVILLE_37918_230.0 V angle,Bus CROSSVILLE_38555_230.0 V angle,Bus TAZEWELL_37879_230.0 V angle,Bus HARRIMAN_37748_230.0 V angle,Bus SEVIERVILLE_37876_230.0 V angle,Bus MARYVILLE_37803_230.0 V angle,Bus KNOXVILLE_37922_230.0 V angle,Bus KNOXVILLE_37921_230.0 V angle,Bus KNOXVILLE_37919_230.0 V angle,Bus HUMBOLDT_38343_230.0 V angle,Bus ARLINGTON_38002_230.0 V angle,Bus BRIGHTON_38011_230.0 V angle,Bus UNION CITY_38261_230.0 V angle,Bus WHITEVILLE_38075_230.0 V angle,Bus BROWNSVILLE_38012_230.0 V angle,Bus CORDOVA_38016_230.0 V angle,Bus COLLIERVILLE_38017_230.0 V angle,Bus DYERSBURG_38024_230.0 V angle,Bus MEMPHIS_38134_230.0 V angle,Bus MEMPHIS_38127_230.0 V angle,Bus MEMPHIS_38103_230.0 V angle,Bus MEMPHIS_38109_230.0 V angle,Bus MEMPHIS_38128_230.0 V angle,Bus MEMPHIS_38111_230.0 V angle,Bus MEMPHIS_38115_230.0 V angle,Bus MEMPHIS_38118_230.0 V angle,Bus GERMANTOWN_38138_230.0 V angle,Bus HUNTINGDON_38344_230.0 V angle,Bus PARIS_38242_230.0 V angle,Bus MARTIN_38237_230.0 V angle,Bus JACKSON_38305_230.0 V angle,Bus ADAMSVILLE_38310_230.0 V angle,Bus SAVANNAH_38372_230.0 V angle,Bus LAWRENCEBURG_38464_230.0 V angle,Bus COOKEVILLE_38501_230.0 V angle,Bus LIVINGSTON_38570_230.0 V angle,Bus KNOXVILLE_37921_500.0 V angle,Bus JEFFERSON CITY_37760_500.0 V angle,Bus HIXSON_37343_500.0 V angle,Bus JACKSON_38305_500.0 V angle,Bus MURFREESBORO_37129_500.0 V angle,Bus JONESBOROUGH_37659_500.0 V angle,Bus CLARKSVILLE_37042_500.0 V angle,Bus MEMPHIS_38111_500.0 V angle,Bus KNOXVILLE_37919_500.0 V angle,Bus NASHVILLE_37215_500.0 V angle,Bus MURFREESBORO_37130_500.0 V angle,Bus ELIZABETHTON_37643_500.0 V angle,Bus CORDOVA_38016_500.0 V angle,Bus COOKEVILLE_38501_500.0 V angle,Bus TULLAHOMA_37388_500.0 V angle,Bus ATHENS_37303_500.0 V angle,Bus CLARKSVILLE_37040_500.0 V angle,Bus MARYVILLE_37804_500.0 V angle,Bus Gallatin (TN)_g1 V angle,Bus Gallatin (TN)_g2 V angle,Bus Gallatin (TN)_g3 V angle,Bus John Sevier_g1 V angle,Bus John Sevier_g2 V angle,Bus John Sevier_g3 V angle,Bus Johnsonville_g1 V angle,Bus Johnsonville_g2 V angle,Bus Johnsonville_g3 V angle,Bus Johnsonville_g5 V angle,Bus Kingston_g1 V angle,Bus Kingston_g2 V angle,Bus Kingston_g3 V angle,Bus Kingston_g4 V angle,Bus Lagoon Creek_g1 V angle,Bus Lagoon Creek_g2 V angle,Bus Lagoon Creek_g3 V angle,Bus Lagoon Creek_g4 V angle,Bus Lagoon Creek_g5 V angle,Bus Pickwick Landing Dam_g1 V angle,Bus Sequoyah_g1 V angle,Bus Sequoyah_g2 V angle,Bus Sequoyah_g3 V angle,Bus Sequoyah_g4 V angle,Bus Sequoyah_g5 V angle,Bus Tims Ford_g1 V angle,Bus Lagoon Creek_230.0 V angle,Bus Lagoon Creek_500.0 V angle,Bus Kingston_230.0 V angle,Bus Kingston_500.0 V angle,Bus Tims Ford_230.0 V angle,Bus Gallatin (TN)_230.0 V angle,Bus Gallatin (TN)_500.0 V angle,Bus Johnsonville_230.0 V angle,Bus Johnsonville_500.0 V angle,Bus Sequoyah_230.0 V angle,Bus Sequoyah_500.0 V angle,Bus Pickwick Landing Dam_230.0 V angle,Bus Pickwick Landing Dam_500.0 V angle,Bus John Sevier_230.0 V angle,Bus John Sevier_500.0 V angle
5.12295,-6.2662,-17.6704,-15.557,-17.2271,-19.5889,-19.0197,-12.9162,-13.0099,-19.3318,-13.4875,-13.7552,-18.5146,-20.623,-14.8605,-15.181,-21.3604,-15.2385,-16.9159,-16.4885,-19.5788,-17.0447,-16.3783,-14.5783,-13.6194,-12.0706,-22.907,-10.9553,-18.0916,-17.1472,-17.4064,-8.2187,-6.0488,-6.4465,-7.0994,-5.2882,-6.8364,-7.6598,-9.7685,-16.0568,-5.9457,-7.3637,-11.8485,-11.4109,-11.1632,-11.3717,-10.8218,-12.1951,-11.9243,-8.7164,-10.1024,-11.0486,-10.5624,-7.0034,-10.1849,-9.6708,-10.3559,-9.9987,-11.4773,-7.1244,-11.3451,-8.8019,-8.443,-8.6177,-8.3951,-25.5804,-34.7531,-32.6906,-25.8731,-29.1347,-30.0175,-35.1403,-35.1136,-27.3969,-35.7428,-36.0671,-35.8932,-36.424,-36.1551,-34.7144,-35.8012,-35.7975,-35.9308,-23.8193,-18.4373,-22.91,-23.2984,-27.0027,-25.1612,-26.5221,-10.2025,-11.8968,-5.3793,-7.35,-2.4932,-20.6212,-10.5704,-8.4246,-11.1522,-30.5456,-4.9256,-11.2084,-9.7752,-8.992,-30.2623,-7.1359,-7.6399,-3.3722,-11.2344,-5.7311,-6.5626,-6.5626,-6.5626,-3.9387,-3.9387,-3.9387,-6.2704,-6.2704,-6.2704,-6.2704,0.7844,0.7844,0.7844,0.7844,-27.1029,-27.1029,-27.1029,-27.1029,-27.1029,-17.5364,2.0963,2.0963,2.0963,2.0963,2.0963,-9.5687,-29.2063,-27.1029,-5.6744,-2.4576,-12.8657,-13.3262,-9.8549,-12.8462,-9.5131,-4.4701,-1.0987,-23.593,-21.0133,-9.2101,-7.2124
5.13128,-6.2025,-17.628,-15.5215,-17.1926,-19.5514,-18.9773,-12.9246,-12.9976,-19.3077,-13.4644,-13.7049,-18.4648,-20.5804,-14.8125,-15.1424,-21.3215,-15.1998,-16.8797,-16.4588,-19.5173,-17.0055,-16.3411,-14.5572,-13.5604,-12.0684,-22.8703,-10.9569,-18.0521,-17.1089,-17.3699,-8.251,-6.084,-6.4963,-7.1356,-5.3247,-6.8723,-7.6973,-9.7953,-16.0447,-5.9799,-7.3973,-11.9154,-11.4778,-11.2303,-11.4386,-10.889,-12.2621,-11.9912,-8.7768,-10.1623,-11.1136,-10.6235,-7.0612,-10.2492,-9.7298,-10.4165,-10.031,-11.5402,-7.1768,-11.4077,-8.8571,-8.5011,-8.6778,-8.4546,-25.5137,-34.6836,-32.6212,-25.8083,-29.0627,-29.9476,-35.0708,-35.044,-27.33,-35.6733,-35.9976,-35.8237,-36.3545,-36.0856,-34.6449,-35.7317,-35.728,-35.8613,-23.755,-18.3767,-22.8473,-23.2298,-26.9287,-25.0935,-26.4718,-10.213,-11.901,-5.4396,-7.4147,-2.5261,-20.5516,-10.551,-8.4914,-11.1,-30.4761,-4.9861,-11.1704,-9.7648,-9.0588,-30.1928,-7.146,-7.6462,-3.4251,-11.1839,-5.7912,-6.5114,-6.5114,-6.5114,-4.0121,-4.0121,-4.0121,-6.2068,-6.2068,-6.2068,-6.2068,0.7172,0.7172,0.7172,0.7172,-27.0334,-27.0334,-27.0334,-27.0334,-27.0334,-17.4153,2.0542,2.0542,2.0542,2.0542,2.0542,-9.5635,-29.1369,-27.0334,-5.7322,-2.5189,-12.8618,-13.2877,-9.8118,-12.7874,-9.4537,-4.5065,-1.1364,-23.5175,-20.9326,-9.2773,-7.2803
5.13961,-6.1391,-17.5856,-15.486,-17.1581,-19.514,-18.9349,-12.9326,-12.9852,-19.2836,-13.4412,-13.6547,-18.415,-20.5379,-14.7646,-15.1039,-21.2825,-15.1612,-16.8435,-16.429,-19.456,-16.9664,-16.304,-14.536,-13.5016,-12.0659,-22.8336,-10.9582,-18.0126,-17.0707,-17.3335,-8.2826,-6.1186,-6.5455,-7.1712,-5.3605,-6.9075,-7.7342,-9.8217,-16.0325,-6.0136,-7.4304,-11.9815,-11.5439,-11.2966,-11.5047,-10.9553,-12.3283,-12.0573,-8.8364,-10.2214,-11.1778,-10.6838,-7.1183,-10.3127,-9.788,-10.4764,-10.0628,-11.6024,-7.2284,-11.4695,-8.9115,-8.5584,-8.7372,-8.5133,-25.4472,-34.6144,-32.5521,-25.7437,-28.991,-29.878,-35.0016,-34.9747,-27.2633,-35.6041,-35.9285,-35.7545,-36.2853,-36.0164,-34.5757,-35.6626,-35.6589,-35.7921,-23.6908,-18.3164,-22.7848,-23.1614,-26.8552,-25.0261,-26.4217,-10.2232,-11.9048,-5.4992,-7.4786,-2.5584,-20.4824,-10.5315,-8.5574,-11.0479,-30.4069,-5.0458,-11.1325,-9.7543,-9.1248,-30.1237,-7.1558,-7.652,-3.4773,-11.1335,-5.8505,-6.4603,-6.4603,-6.4603,-4.0847,-4.0847,-4.0847,-6.1434,-6.1434,-6.1434,-6.1434,0.6508,0.6508,0.6508,0.6508,-26.9643,-26.9643,-26.9643,-26.9643,-26.9643,-17.2952,2.0127,2.0127,2.0127,2.0127,2.0127,-9.558,-29.0678,-26.9643,-5.7891,-2.5794,-12.8575,-13.2493,-9.7688,-12.7288,-9.3944,-4.5422,-1.1735,-23.4424,-20.8524,-9.3437,-7.3474
5.14794,-6.0783,-17.5454,-15.4525,-17.1252,-19.4784,-18.8946,-12.939,-12.9727,-19.2603,-13.4191,-13.6069,-18.3676,-20.4974,-14.7189,-15.0676,-21.2455,-15.1247,-16.8091,-16.4005,-19.3977,-16.9293,-16.2686,-14.5154,-13.4455,-12.0629,-22.7986,-10.9582,-17.9751,-17.0343,-17.2988,-8.3107,-6.1494,-6.5913,-7.2029,-5.3924,-6.9388,-7.7677,-9.8451,-16.02,-6.0434,-7.4597,-12.0455,-11.6078,-11.3608,-11.5686,-11.0195,-12.3923,-12.1213,-8.8931,-10.2776,-11.2397,-10.7413,-7.1724,-10.3738,-9.8434,-10.5334,-10.0923,-11.662,-7.2773,-11.5287,-8.9629,-8.6128,-8.7937,-8.5691,-25.3843,-34.5492,-32.4868,-25.6825,-28.9236,-29.8124,-34.9363,-34.9093,-27.2002,-35.5388,-35.8632,-35.6893,-36.22,-35.9512,-34.5104,-35.5973,-35.5936,-35.7268,-23.63,-18.2589,-22.7255,-23.0969,-26.7862,-24.9629,-26.3744,-10.2318,-11.9077,-5.5559,-7.5401,-2.587,-20.4171,-10.5124,-8.6213,-10.9982,-30.3417,-5.1026,-11.0964,-9.7434,-9.1887,-30.0584,-7.1638,-7.6563,-3.5261,-11.0854,-5.907,-6.4134,-6.4134,-6.4134,-4.1558,-4.1558,-4.1558,-6.0826,-6.0826,-6.0826,-6.0826,0.5875,0.5875,0.5875,0.5875,-26.899,-26.899,-26.899,-26.899,-26.899,-17.1852,1.9763,1.9763,1.9763,1.9763,1.9763,-9.5516,-29.0027,-26.899,-5.8431,-2.6368,-12.8525,-13.2132,-9.7286,-12.6729,-9.3377,-4.574,-1.2065,-23.3721,-20.7775,-9.408,-7.4124
5.15627,-6.0176,-17.5051,-15.4189,-17.0923,-19.4427,-18.8542,-12.9449,-12.9599,-19.2367,-13.3968,-13.5591,-18.3202,-20.4568,-14.6733,-15.0313,-21.2083,-15.0882,-16.7746,-16.3719,-19.3395,-16.8922,-16.2332,-14.4945,-13.3895,-12.0595,-22.7635,-10.9578,-17.9375,-16.9979,-17.264,-8.338,-6.1794,-6.6362,-7.2338,-5.4235,-6.9693,-7.8004,-9.8678,-16.0072,-6.0725,-7.4882,-12.1085,-11.6708,-11.4239,-11.6315,-11.0827,-12.4553,-12.1842,-8.9489,-10.3328,-11.3005,-10.7978,-7.2256,-10.4339,-9.8977,-10.5895,-10.1212,-11.7206,-7.3252,-11.587,-9.0133,-8.6662,-8.8492,-8.624,-25.3217,-34.4841,-32.4218,-25.6215,-28.8565,-29.747,-34.8712,-34.8442,-27.1373,-35.4738,-35.7981,-35.6242,-36.155,-35.8861,-34.4454,-35.5322,-35.5285,-35.6618,-23.5693,-18.2015,-22.6663,-23.0325,-26.7175,-24.8999,-26.3272,-10.2399,-11.91,-5.6115,-7.6007,-2.6147,-20.352,-10.4931,-8.6841,-10.9485,-30.2766,-5.1583,-11.0603,-9.7323,-9.2516,-29.9933,-7.1712,-7.66,-3.574,-11.0374,-5.9625,-6.3666,-6.3666,-6.3666,-4.2258,-4.2258,-4.2258,-6.0219,-6.0219,-6.0219,-6.0219,0.5253,0.5253,0.5253,0.5253,-26.834,-26.834,-26.834,-26.834,-26.834,-17.0759,1.9407,1.9407,1.9407,1.9407,1.9407,-9.5449,-28.9377,-26.834,-5.8962,-2.6933,-12.847,-13.177,-9.6884,-12.6171,-9.2812,-4.605,-1.2386,-23.3021,-20.7029,-9.4712,-7.4765
5.1646,-5.9612,-17.4681,-15.3883,-17.062,-19.41,-18.8171,-12.9491,-12.9473,-19.2146,-13.3764,-13.515,-18.2765,-20.4195,-14.6312,-14.9983,-21.1741,-15.0551,-16.743,-16.3454,-19.286,-16.8582,-16.2007,-14.4749,-13.3378,-12.0557,-22.7312,-10.9561,-17.903,-16.9645,-17.2321,-8.361,-6.2046,-6.6764,-7.2599,-5.4498,-6.9951,-7.8287,-9.887,-15.9947,-6.097,-7.5122,-12.1674,-11.7297,-11.4831,-11.6904,-11.1418,-12.5143,-12.2431,-9.0002,-10.3835,-11.3572,-10.8499,-7.2741,-10.4898,-9.9475,-10.641,-10.1469,-11.7749,-7.3689,-11.6408,-9.0591,-8.7149,-8.9001,-8.6742,-25.2645,-34.4251,-32.3628,-25.5657,-28.7959,-29.6877,-34.8121,-34.7851,-27.0801,-35.4147,-35.7391,-35.5652,-36.0959,-35.827,-34.3863,-35.4732,-35.4695,-35.6027,-23.5138,-18.1487,-22.612,-22.974,-26.6557,-24.8433,-26.2843,-10.2463,-11.9113,-5.6626,-7.657,-2.6379,-20.2928,-10.4747,-8.7429,-10.9027,-30.2175,-5.2095,-11.0271,-9.7212,-9.3104,-29.9343,-7.1765,-7.662,-3.6171,-10.9931,-6.0134,-6.3254,-6.3254,-6.3254,-4.2924,-4.2924,-4.2924,-5.9655,-5.9655,-5.9655,-5.9655,0.468,0.468,0.468,0.468,-26.7749,-26.7749,-26.7749,-26.7749,-26.7749,-16.9811,1.9113,1.9113,1.9113,1.9113,1.9113,-9.5375,-28.8787,-26.7749,-5.9446,-2.7449,-12.8408,-13.1443,-9.6523,-12.5655,-9.2289,-4.6311,-1.2656,-23.2393,-20.6362,-9.5305,-7.5365
5.17293,-5.9049,-17.431,-15.3575,-17.0314,-19.377,-18.7798,-12.9526,-12.9343,-19.1922,-13.3555,-13.4709,-18.2327,-20.3821,-14.5891,-14.9652,-21.1398,-15.0218,-16.7111,-16.3187,-19.2325,-16.8241,-16.168,-14.4549,-13.2862,-12.0513,-22.6987,-10.9538,-17.8683,-16.9309,-17.2,-8.3831,-6.2289,-6.7157,-7.2851,-5.4752,-7.02,-7.8562,-9.9054,-15.9816,-6.1205,-7.5353,-12.2252,-11.7874,-11.5411,-11.7481,-11.1998,-12.5722,-12.3009,-9.0503,-10.4331,-11.4128,-10.9008,-7.3216,-10.5445,-9.9963,-10.6915,-10.1719,-11.8281,-7.4116,-11.6936,-9.1038,-8.7627,-8.9499,-8.7234,-25.2075,-34.3662,-32.304,-25.51,-28.7354,-29.6285,-34.7532,-34.7261,-27.0229,-35.3558,-35.6802,-35.5062,-36.037,-35.7681,-34.3274,-35.4142,-35.4105,-35.5438,-23.4583,-18.0959,-22.5577,-22.9156,-26.5941,-24.7867,-26.2413,-10.252,-11.912,-5.7125,-7.7122,-2.6601,-20.2338,-10.4561,-8.8006,-10.8568,-30.1586,-5.2595,-10.9938,-9.7096,-9.368,-29.8753,-7.1812,-7.6634,-3.6591,-10.9487,-6.0633,-6.2841,-6.2841,-6.2841,-4.3577,-4.3577,-4.3577,-5.9092,-5.9092,-5.9092,-5.9092,0.4118,0.4118,0.4118,0.4118,-26.716,-26.716,-26.716,-26.716,-26.716,-16.8869,1.8828,1.8828,1.8828,1.8828,1.8828,-9.5296,-28.8199,-26.716,-5.992,-2.7954,-12.8341,-13.1114,-9.6161,-12.514,-9.1766,-4.6563,-1.2916,-23.1767,-20.5698,-9.5886,-7.5955
5.18126,-5.8546,-17.3984,-15.3306,-17.0045,-19.3479,-18.747,-12.9543,-12.9221,-19.172,-13.3372,-13.4318,-18.194,-20.349,-14.5518,-14.9365,-21.1095,-14.9928,-16.683,-16.295,-19.1855,-16.7942,-16.1393,-14.4368,-13.2404,-12.0467,-22.6701,-10.9503,-17.8378,-16.9014,-17.1716,-8.4002,-6.2477,-6.749,-7.3047,-5.495,-7.0392,-7.8784,-9.9196,-15.9692,-6.1386,-7.5532,-12.2772,-11.8394,-11.5932,-11.8,-11.2521,-12.6243,-12.3529,-9.0943,-10.4766,-11.4624,-10.9457,-7.3631,-10.5933,-10.0389,-10.7359,-10.193,-11.8753,-7.4487,-11.7404,-9.1426,-8.8043,-8.9937,-8.7665,-25.1578,-34.3152,-32.253,-25.4613,-28.6835,-29.5774,-34.7022,-34.675,-26.9731,-35.3048,-35.6292,-35.4552,-35.986,-35.7171,-34.2764,-35.3632,-35.3595,-35.4928,-23.4099,-18.0493,-22.5101,-22.865,-26.5415,-24.7385,-26.2041,-10.2558,-11.9116,-5.7563,-7.7615,-2.6771,-20.1828,-10.439,-8.8524,-10.8162,-30.1076,-5.3033,-10.9645,-9.6985,-9.4199,-29.8243,-7.1837,-7.663,-3.695,-10.9094,-6.107,-6.2498,-6.2498,-6.2498,-4.4175,-4.4175,-4.4175,-5.8589,-5.8589,-5.8589,-5.8589,0.3624,0.3624,0.3624,0.3624,-26.665,-26.665,-26.665,-26.665,-26.665,-16.8107,1.8613,1.8613,1.8613,1.8613,1.8613,-9.5213,-28.769,-26.665,-6.0334,-2.8396,-12.827,-13.0829,-9.5851,-12.4683,-9.1302,-4.6759,-1.3117,-23.1236,-20.5136,-9.6409,-7.6486
5.18959,-5.8042,-17.3655,-15.3035,-16.9772,-19.3185,-18.7139,-12.9553,-12.9093,-19.1514,-13.3184,-13.3926,-18.1551,-20.3157,-14.5144,-14.9075,-21.0789,-14.9636,-16.6546,-16.2709,-19.1383,-16.7641,-16.1102,-14.4182,-13.1945,-12.0415,-22.6411,-10.9462,-17.8071,-16.8717,-17.143,-8.4163,-6.2656,-6.7812,-7.3233,-5.5138,-7.0576,-7.8996,-9.933,-15.9563,-6.1559,-7.5701,-12.3279,-11.8901,-11.6442,-11.8507,-11.303,-12.6751,-12.4036,-9.1372,-10.5189,-11.5109,-10.9894,-7.4033,-10.6409,-10.0804,-10.7791,-10.2131,-11.9213,-7.4847,-11.7859,-9.1802,-8.8448,-9.0362,-8.8083,-25.1082,-34.2642,-32.2021,-25.4126,-28.6317,-29.5263,-34.6512,-34.624,-26.9234,-35.2538,-35.5782,-35.4043,-35.935,-35.6662,-34.2254,-35.3123,-35.3086,-35.4418,-23.3613,-18.0026,-22.4624,-22.8144,-26.489,-24.6903,-26.1668,-10.2589,-11.9106,-5.7989,-7.8095,-2.6931,-20.1317,-10.4215,-8.903,-10.7754,-30.0566,-5.346,-10.9349,-9.6868,-9.4705,-29.7734,-7.1855,-7.6619,-3.7298,-10.87,-6.1496,-6.2153,-6.2153,-6.2153,-4.476,-4.476,-4.476,-5.8085,-5.8085,-5.8085,-5.8085,0.3142,0.3142,0.3142,0.3142,-26.614,-26.614,-26.614,-26.614,-26.614,-16.7351,1.8408,1.8408,1.8408,1.8408,1.8408,-9.5124,-28.7181,-26.614,-6.0735,-2.8826,-12.8193,-13.0542,-9.5538,-12.4225,-9.0836,-4.6945,-1.3308,-23.0705,-20.4575,-9.692,-7.7005
5.19792,-5.7614,-17.3382,-15.2811,-16.9544,-19.294,-18.6862,-12.9544,-12.8976,-19.1336,-13.3027,-13.3596,-18.1224,-20.2879,-14.483,-14.8838,-21.0534,-14.9396,-16.6309,-16.2506,-19.0991,-16.7391,-16.086,-14.4021,-13.1559,-12.0362,-22.617,-10.9411,-17.7814,-16.8468,-17.1191,-8.4269,-6.2774,-6.8066,-7.3358,-5.5265,-7.0698,-7.9149,-9.9418,-15.9444,-6.1671,-7.5811,-12.3712,-11.9334,-11.6877,-11.8939,-11.3466,-12.7185,-12.4469,-9.1726,-10.5538,-11.5519,-11.0256,-7.4363,-10.6811,-10.1145,-10.8148,-10.2289,-11.9598,-7.5139,-11.8241,-9.2106,-8.8779,-9.0713,-8.8428,-25.0675,-34.2229,-32.1608,-25.3724,-28.5901,-29.4849,-34.6098,-34.5827,-26.8827,-35.2124,-35.5369,-35.3629,-35.8937,-35.6248,-34.184,-35.2709,-35.2672,-35.4004,-23.3213,-17.9636,-22.4228,-22.7732,-26.4472,-24.652,-26.1364,-10.26,-11.9085,-5.834,-7.8502,-2.7034,-20.0903,-10.4061,-8.9462,-10.7411,-30.0153,-5.3811,-10.9103,-9.6759,-9.5137,-29.732,-7.1851,-7.6591,-3.7574,-10.8369,-6.1847,-6.1888,-6.1888,-6.1888,-4.5271,-4.5271,-4.5271,-5.7656,-5.7656,-5.7656,-5.7656,0.2742,0.2742,0.2742,0.2742,-26.5726,-26.5726,-26.5726,-26.5726,-26.5726,-16.6805,1.828,1.828,1.828,1.828,1.828,-9.5035,-28.6768,-26.5726,-6.1064,-2.9178,-12.8113,-13.0308,-9.5287,-12.384,-9.0444,-4.7068,-1.3434,-23.0286,-20.4135,-9.7357,-7.745
5.20625,-5.7208,-17.3123,-15.2599,-16.9326,-19.2707,-18.66,-12.9525,-12.8859,-19.1163,-13.2876,-13.3284,-18.0915,-20.2615,-14.4533,-14.8615,-21.0291,-14.917,-16.6083,-16.2311,-19.0621,-16.7154,-16.0629,-14.3863,-13.1195,-12.0305,-22.594,-10.9352,-17.7571,-16.8233,-17.0964,-8.4353,-6.2868,-6.8291,-7.3458,-5.5366,-7.0796,-7.9279,-9.9487,-15.9324,-6.1761,-7.5899,-12.4113,-11.9734,-11.728,-11.9339,-11.3869,-12.7586,-12.4869,-9.2048,-10.5856,-11.5897,-11.0587,-7.4662,-10.7181,-10.1455,-10.8474,-10.2426,-11.9952,-7.5403,-11.859,-9.238,-8.908,-9.1032,-8.8741,-25.0295,-34.1843,-32.1223,-25.3348,-28.5516,-29.4464,-34.5713,-34.5441,-26.8446,-35.1739,-35.4984,-35.3244,-35.8551,-35.5863,-34.1455,-35.2323,-35.2286,-35.3619,-23.2837,-17.9268,-22.3856,-22.7347,-26.4087,-24.6166,-26.108,-10.2599,-11.9056,-5.866,-7.8876,-2.7113,-20.0517,-10.3911,-8.9861,-10.7086,-29.9767,-5.413,-10.8869,-9.6649,-9.5536,-29.6934,-7.1835,-7.6553,-3.782,-10.8055,-6.2166,-6.1645,-6.1645,-6.1645,-4.5749,-4.5749,-4.5749,-5.7251,-5.7251,-5.7251,-5.7251,0.2376,0.2376,0.2376,0.2376,-26.5341,-26.5341,-26.5341,-26.5341,-26.5341,-16.6321,1.818,1.818,1.818,1.818,1.818,-9.4941,-28.6383,-26.5341,-6.1362,-2.9498,-12.8029,-13.0088,-9.5053,-12.3476,-9.0072,-4.7168,-1.3535,-22.9901,-20.3732,-9.7761,-7.7863
5.21458,-5.682,-17.2875,-15.2397,-16.9117,-19.2483,-18.6349,-12.9496,-12.8741,-19.0995,-13.2729,-13.2986,-18.062,-20.2362,-14.4249,-14.8403,-21.0059,-14.8955,-16.5867,-16.2123,-19.027,-16.6928,-16.0409,-14.3709,-13.0848,-12.0242,-22.572,-10.9286,-17.7338,-16.8008,-17.0746,-8.4417,-6.294,-6.849,-7.3536,-5.5446,-7.0872,-7.9386,-9.9538,-15.9203,-6.1829,-7.5966,-12.4485,-12.0106,-11.7654,-11.9711,-11.4243,-12.7959,-12.5241,-9.2343,-10.6146,-11.6246,-11.089,-7.4933,-10.7522,-10.1737,-10.8772,-10.2545,-12.0277,-7.5642,-11.8911,-9.2627,-8.9353,-9.1324,-8.9026,-24.9937,-34.1482,-32.0861,-25.2993,-28.5156,-29.4103,-34.5352,-34.508,-26.8088,-35.1378,-35.4622,-35.2882,-35.819,-35.5501,-34.1093,-35.1962,-35.1925,-35.3257,-23.2483,-17.8919,-22.3504,-22.6986,-26.3728,-24.5836,-26.0812,-10.2589,-11.9019,-5.8951,-7.9221,-2.7172,-20.0154,-10.3762,-9.0231,-10.6776,-29.9405,-5.4421,-10.8646,-9.6537,-9.5907,-29.6573,-7.1808,-7.6506,-3.804,-10.7755,-6.2458,-6.1419,-6.1419,-6.1419,-4.6197,-4.6197,-4.6197,-5.6863,-5.6863,-5.6863,-5.6863,0.2041,0.2041,0.2041,0.2041,-26.4979,-26.4979,-26.4979,-26.4979,-26.4979,-16.5891,1.8105,1.8105,1.8105,1.8105,1.8105,-9.4843,-28.6022,-26.4979,-6.1633,-2.979,-12.7941,-12.9878,-9.4831,-12.313,-8.9718,-4.7244,-1.3612,-22.9543,-20.3359,-9.8136,-7.8246
