Time,Bus Johnsonville_g4 Frequency,Bus GOODLETTSVILLE_37072_230.0 Frequency,Bus LEBANON_37087_230.0 Frequency,Bus ANTIOCH_37013_230.0 Frequency,Bus BRENTWOOD_37027_230.0 Frequency,Bus NASHVILLE_37209_230.0 Frequency,Bus MCMINNVILLE_37110_230.0 Frequency,Bus MURFREESBORO_37130_230.0 Frequency,Bus SHELBYVILLE_37160_230.0 Frequency,Bus LAFAYETTE_37083_230.0 Frequency,Bus CLARKSVILLE_37042_230.0 Frequency,Bus DICKSON_37055_230.0 Frequency,Bus NASHVILLE_37221_230.0 Frequency,Bus CLARKSVILLE_37040_230.0 Frequency,Bus WHITE HOUSE_37188_230.0 Frequency,Bus FRANKLIN_37064_230.0 Frequency,Bus HENDERSONVILLE_37075_230.0 Frequency,Bus HERMITAGE_37076_230.0 Frequency,Bus SMYRNA_37167_230.0 Frequency,Bus LEXINGTON_38351_230.0 Frequency,Bus NASHVILLE_37207_230.0 Frequency,Bus NASHVILLE_37215_230.0 Frequency,Bus MURFREESBORO_37129_230.0 Frequency,Bus CAMDEN_38320_230.0 Frequency,Bus GAINESBORO_38562_230.0 Frequency,Bus COLUMBIA_38401_230.0 Frequency,Bus TULLAHOMA_37388_230.0 Frequency,Bus NASHVILLE_37212_230.0 Frequency,Bus NASHVILLE_37206_230.0 Frequency,Bus NASHVILLE_37211_230.0 Frequency,Bus CHATTANOOGA_37405_230.0 Frequency,Bus CHATTANOOGA_37421_230.0 Frequency,Bus ATHENS_37303_230.0 Frequency,Bus CLEVELAND_37311_230.0 Frequency,Bus SODDY DAISY_37379_230.0 Frequency,Bus COPPERHILL_37317_230.0 Frequency,Bus DAYTON_37321_230.0 Frequency,Bus DUNLAP_37327_230.0 Frequency,Bus FAYETTEVILLE_37334_230.0 Frequency,Bus HIXSON_37343_230.0 Frequency,Bus CHATTANOOGA_37404_230.0 Frequency,Bus JOHNSON CITY_37601_230.0 Frequency,Bus JONESBOROUGH_37659_230.0 Frequency,Bus GREENEVILLE_37745_230.0 Frequency,Bus ELIZABETHTON_37643_230.0 Frequency,Bus CHURCH HILL_37642_230.0 Frequency,Bus KINGSPORT_37660_230.0 Frequency,Bus MOUNTAIN CITY_37683_230.0 Frequency,Bus MARYVILLE_37804_230.0 Frequency,Bus CLINTON_37716_230.0 Frequency,Bus MORRISTOWN_37814_230.0 Frequency,Bus KNOXVILLE_37914_230.0 Frequency,Bus LOUDON_37774_230.0 Frequency,Bus JEFFERSON CITY_37760_230.0 Frequency,Bus LA FOLLETTE_37766_230.0 Frequency,Bus KNOXVILLE_37918_230.0 Frequency,Bus CROSSVILLE_38555_230.0 Frequency,Bus TAZEWELL_37879_230.0 Frequency,Bus HARRIMAN_37748_230.0 Frequency,Bus SEVIERVILLE_37876_230.0 Frequency,Bus MARYVILLE_37803_230.0 Frequency,Bus KNOXVILLE_37922_230.0 Frequency,Bus KNOXVILLE_37921_230.0 Frequency,Bus KNOXVILLE_37919_230.0 Frequency,Bus HUMBOLDT_38343_230.0 Frequency,Bus ARLINGTON_38002_230.0 Frequency,Bus BRIGHTON_38011_230.0 Frequency,Bus UNION CITY_38261_230.0 Frequency,Bus WHITEVILLE_38075_230.0 Frequency,Bus BROWNSVILLE_38012_230.0 Frequency,Bus CORDOVA_38016_230.0 Frequency,Bus COLLIERVILLE_38017_230.0 Frequency,Bus DYERSBURG_38024_230.0 Frequency,Bus MEMPHIS_38134_230.0 Frequency,Bus MEMPHIS_38127_230.0 Frequency,Bus MEMPHIS_38103_230.0 Frequency,Bus MEMPHIS_38109_230.0 Frequency,Bus MEMPHIS_38128_230.0 Frequency,Bus MEMPHIS_38111_230.0 Frequency,Bus MEMPHIS_38115_230.0 Frequency,Bus MEMPHIS_38118_230.0 Frequency,Bus GERMANTOWN_38138_230.0 Frequency,Bus HUNTINGDON_38344_230.0 Frequency,Bus PARIS_38242_230.0 Frequency,Bus MARTIN_38237_230.0 Frequency,Bus JACKSON_38305_230.0 Frequency,Bus ADAMSVILLE_38310_230.0 Frequency,Bus SAVANNAH_38372_230.0 Frequency,Bus LAWRENCEBURG_38464_230.0 Frequency,Bus COOKEVILLE_38501_230.0 Frequency,Bus LIVINGSTON_38570_230.0 Frequency,Bus KNOXVILLE_37921_500.0 Frequency,Bus JEFFERSON CITY_37760_500.0 Frequency,Bus HIXSON_37343_500.0 Frequency,Bus JACKSON_38305_500.0 Frequency,Bus MURFREESBORO_37129_500.0 Frequency,Bus JONESBOROUGH_37659_500.0 Frequency,Bus CLARKSVILLE_37042_500.0 Frequency,Bus MEMPHIS_38111_500.0 Frequency,Bus KNOXVILLE_37919_500.0 Frequency,Bus NASHVILLE_37215_500.0 Frequency,Bus MURFREESBORO_37130_500.0 Frequency,Bus ELIZABETHTON_37643_500.0 Frequency,Bus CORDOVA_38016_500.0 Frequency,Bus COOKEVILLE_38501_500.0 Frequency,Bus TULLAHOMA_37388_500.0 Frequency,Bus ATHENS_37303_500.0 Frequency,Bus CLARKSVILLE_37040_500.0 Frequency,Bus MARYVILLE_37804_500.0 Frequency,Bus Gallatin (TN)_g1 Frequency,Bus Gallatin (TN)_g2 Frequency,Bus Gallatin (TN)_g3 Frequency,Bus John Sevier_g1 Frequency,Bus John Sevier_g2 Frequency,Bus John Sevier_g3 Frequency,Bus Johnsonville_g1 Frequency,Bus Johnsonville_g2 Frequency,Bus Johnsonville_g3 Frequency,Bus Johnsonville_g5 Frequency,Bus Kingston_g1 Frequency,Bus Kingston_g2 Frequency,Bus Kingston_g3 Frequency,Bus Kingston_g4 Frequency,Bus Lagoon Creek_g1 Frequency,Bus Lagoon Creek_g2 Frequency,Bus Lagoon Creek_g3 Frequency,Bus Lagoon Creek_g4 Frequency,Bus Lagoon Creek_g5 Frequency,Bus Pickwick Landing Dam_g1 Frequency,Bus Sequoyah_g1 Frequency,Bus Sequoyah_g2 Frequency,Bus Sequoyah_g3 Frequency,Bus Sequoyah_g4 Frequency,Bus Sequoyah_g5 Frequency,Bus Tims Ford_g1 Frequency,Bus Lagoon Creek_230.0 Frequency,Bus Lagoon Creek_500.0 Frequency,Bus Kingston_230.0 Frequency,Bus Kingston_500.0 Frequency,Bus Tims Ford_230.0 Frequency,Bus Gallatin (TN)_230.0 Frequency,Bus Gallatin (TN)_500.0 Frequency,Bus Johnsonville_230.0 Frequency,Bus Johnsonville_500.0 Frequency,Bus Sequoyah_230.0 Frequency,Bus Sequoyah_500.0 Frequency,Bus Pickwick Landing Dam_230.0 Frequency,Bus Pickwick Landing Dam_500.0 Frequency,Bus John Sevier_230.0 Frequency,Bus John Sevier_500.0 Frequency
4.458333,61.0677,61.0686,61.0689,61.0689,61.0688,61.0686,61.0701,61.0696,61.0693,61.0693,61.0684,61.0684,61.0687,61.0684,61.0688,61.0688,61.0688,61.0689,61.069,61.0681,61.0688,61.0688,61.0693,61.0681,61.0699,61.0689,61.07,61.0687,61.0688,61.0688,61.0708,61.0708,61.0714,61.0709,61.0709,61.0709,61.071,61.0707,61.0696,61.0708,61.0708,61.0724,61.0724,61.0724,61.0725,61.0724,61.0724,61.0724,61.0719,61.0718,61.0722,61.0719,61.0717,61.0721,61.0718,61.0719,61.0709,61.072,61.0715,61.072,61.0716,61.0717,61.0719,61.0718,61.0682,61.0684,61.0683,61.0682,61.0683,61.0683,61.0684,61.0684,61.0682,61.0684,61.0684,61.0684,61.0684,61.0684,61.0684,61.0684,61.0684,61.0684,61.0682,61.0681,61.0682,61.0682,61.0683,61.0684,61.0687,61.0702,61.0701,61.0718,61.0722,61.0708,61.0682,61.0693,61.0723,61.0683,61.0684,61.0718,61.0688,61.0696,61.0724,61.0683,61.0702,61.0701,61.0715,61.0683,61.0719,61.0684,61.0684,61.0684,61.0725,61.0725,61.0725,61.0677,61.0677,61.0677,61.0677,61.0718,61.0718,61.0718,61.0718,61.0682,61.0682,61.0682,61.0682,61.0682,61.0681,61.0709,61.0709,61.0709,61.0709,61.0709,61.0698,61.0683,61.0683,61.0717,61.0718,61.0698,61.0688,61.0687,61.0681,61.068,61.0709,61.0709,61.0683,61.0682,61.0723,61.0723
4.466667,61.0721,61.0729,61.0732,61.0732,61.0731,61.0729,61.0743,61.0738,61.0735,61.0735,61.0727,61.0727,61.0729,61.0727,61.0731,61.0731,61.0731,61.0731,61.0733,61.0725,61.073,61.0731,61.0735,61.0724,61.0741,61.0732,61.0742,61.073,61.0731,61.0731,61.0749,61.075,61.0755,61.075,61.075,61.075,61.0751,61.0748,61.0738,61.075,61.0749,61.0765,61.0765,61.0765,61.0765,61.0765,61.0765,61.0765,61.076,61.0759,61.0763,61.076,61.0758,61.0762,61.0759,61.076,61.075,61.0761,61.0756,61.0761,61.0757,61.0758,61.076,61.0759,61.0726,61.0727,61.0727,61.0725,61.0727,61.0727,61.0728,61.0727,61.0726,61.0728,61.0728,61.0728,61.0728,61.0728,61.0728,61.0728,61.0728,61.0728,61.0725,61.0725,61.0725,61.0726,61.0727,61.0728,61.073,61.0744,61.0742,61.0759,61.0763,61.0749,61.0725,61.0736,61.0764,61.0726,61.0727,61.0759,61.073,61.0738,61.0765,61.0727,61.0744,61.0743,61.0756,61.0726,61.076,61.0727,61.0727,61.0727,61.0766,61.0766,61.0766,61.0721,61.0721,61.0721,61.0721,61.0759,61.0759,61.0759,61.0759,61.0725,61.0725,61.0725,61.0725,61.0725,61.0725,61.075,61.075,61.075,61.075,61.075,61.074,61.0727,61.0726,61.0758,61.0758,61.074,61.0731,61.0729,61.0724,61.0723,61.075,61.075,61.0727,61.0726,61.0764,61.0764
4.475,61.0764,61.0772,61.0774,61.0774,61.0774,61.0772,61.0785,61.078,61.0778,61.0778,61.077,61.077,61.0772,61.077,61.0774,61.0774,61.0773,61.0774,61.0776,61.0768,61.0773,61.0774,61.0778,61.0767,61.0783,61.0775,61.0784,61.0773,61.0773,61.0774,61.0791,61.0791,61.0796,61.0791,61.0792,61.0791,61.0792,61.079,61.0781,61.0791,61.0791,61.0806,61.0806,61.0806,61.0806,61.0805,61.0806,61.0806,61.0801,61.08,61.0804,61.0801,61.0799,61.0803,61.08,61.0801,61.0792,61.0802,61.0797,61.0802,61.0798,61.0799,61.08,61.08,61.0769,61.0771,61.0771,61.0769,61.077,61.077,61.0771,61.0771,61.0769,61.0771,61.0771,61.0771,61.0771,61.0771,61.0771,61.0771,61.0771,61.0771,61.0769,61.0768,61.0769,61.0769,61.077,61.0771,61.0773,61.0786,61.0784,61.08,61.0804,61.0791,61.0769,61.0778,61.0805,61.0769,61.0771,61.08,61.0773,61.0781,61.0806,61.0771,61.0786,61.0785,61.0797,61.077,61.0801,61.077,61.077,61.077,61.0807,61.0807,61.0807,61.0764,61.0764,61.0764,61.0764,61.08,61.08,61.08,61.08,61.0769,61.0769,61.0769,61.0769,61.0769,61.0768,61.0792,61.0792,61.0792,61.0792,61.0792,61.0783,61.077,61.077,61.0799,61.0799,61.0783,61.0774,61.0772,61.0767,61.0767,61.0791,61.0792,61.077,61.0769,61.0805,61.0805
4.483333,61.0808,61.0815,61.0817,61.0817,61.0817,61.0815,61.0827,61.0823,61.082,61.082,61.0813,61.0813,61.0815,61.0814,61.0816,61.0817,61.0816,61.0817,61.0819,61.0812,61.0816,61.0817,61.0821,61.0811,61.0825,61.0818,61.0826,61.0816,61.0816,61.0817,61.0832,61.0833,61.0837,61.0833,61.0833,61.0833,61.0834,61.0831,61.0823,61.0833,61.0832,61.0847,61.0847,61.0847,61.0847,61.0846,61.0847,61.0847,61.0842,61.0841,61.0845,61.0842,61.084,61.0844,61.0841,61.0842,61.0833,61.0843,61.0838,61.0843,61.0839,61.084,61.0841,61.0841,61.0813,61.0815,61.0815,61.0813,61.0814,61.0814,61.0815,61.0815,61.0813,61.0815,61.0815,61.0815,61.0815,61.0815,61.0815,61.0815,61.0815,61.0815,61.0812,61.0812,61.0812,61.0813,61.0814,61.0814,61.0816,61.0828,61.0827,61.0841,61.0845,61.0832,61.0813,61.0821,61.0846,61.0812,61.0815,61.0841,61.0816,61.0823,61.0847,61.0815,61.0828,61.0827,61.0838,61.0813,61.0842,61.0813,61.0813,61.0813,61.0848,61.0848,61.0848,61.0808,61.0808,61.0808,61.0808,61.0841,61.0841,61.0841,61.0841,61.0813,61.0813,61.0813,61.0813,61.0813,61.0812,61.0833,61.0833,61.0833,61.0833,61.0833,61.0825,61.0814,61.0814,61.084,61.084,61.0825,61.0817,61.0815,61.0811,61.081,61.0833,61.0833,61.0814,61.0813,61.0846,61.0846
4.491667,61.0851,61.0858,61.086,61.086,61.086,61.0859,61.0869,61.0865,61.0863,61.0863,61.0856,61.0857,61.0859,61.0857,61.0859,61.086,61.0859,61.086,61.0861,61.0855,61.0859,61.086,61.0863,61.0854,61.0867,61.0861,61.0868,61.0859,61.0859,61.086,61.0874,61.0874,61.0879,61.0874,61.0874,61.0874,61.0875,61.0873,61.0865,61.0874,61.0874,61.0888,61.0888,61.0888,61.0888,61.0887,61.0888,61.0888,61.0883,61.0882,61.0886,61.0883,61.0881,61.0885,61.0882,61.0883,61.0875,61.0884,61.088,61.0884,61.088,61.0881,61.0883,61.0882,61.0857,61.0859,61.0859,61.0856,61.0858,61.0858,61.0859,61.0859,61.0857,61.0859,61.0859,61.0859,61.0859,61.0859,61.0859,61.0859,61.0859,61.0859,61.0856,61.0855,61.0856,61.0857,61.0858,61.0858,61.0859,61.087,61.0869,61.0882,61.0886,61.0874,61.0857,61.0863,61.0887,61.0856,61.0859,61.0882,61.0859,61.0865,61.0888,61.0859,61.087,61.0869,61.0879,61.0856,61.0883,61.0857,61.0857,61.0857,61.0889,61.0889,61.0889,61.0851,61.0851,61.0851,61.0851,61.0881,61.0881,61.0881,61.0881,61.0857,61.0857,61.0857,61.0857,61.0857,61.0856,61.0874,61.0874,61.0874,61.0874,61.0874,61.0867,61.0858,61.0858,61.0881,61.0881,61.0867,61.086,61.0858,61.0854,61.0854,61.0874,61.0874,61.0858,61.0857,61.0887,61.0887
4.5,61.0895,61.0902,61.0903,61.0903,61.0903,61.0902,61.0911,61.0908,61.0906,61.0906,61.09,61.09,61.0902,61.09,61.0903,61.0903,61.0903,61.0903,61.0904,61.0899,61.0902,61.0903,61.0906,61.0898,61.091,61.0904,61.0911,61.0902,61.0903,61.0903,61.0915,61.0916,61.092,61.0916,61.0916,61.0916,61.0917,61.0915,61.0908,61.0916,61.0916,61.0929,61.0929,61.0929,61.093,61.0929,61.0929,61.0929,61.0924,61.0923,61.0927,61.0924,61.0922,61.0926,61.0923,61.0924,61.0917,61.0925,61.0921,61.0925,61.0922,61.0923,61.0924,61.0923,61.09,61.0903,61.0903,61.09,61.0902,61.0902,61.0903,61.0903,61.0901,61.0903,61.0903,61.0903,61.0903,61.0903,61.0903,61.0903,61.0903,61.0903,61.09,61.0899,61.09,61.0901,61.0902,61.0902,61.0903,61.0912,61.0911,61.0923,61.0927,61.0915,61.09,61.0906,61.0928,61.0899,61.0903,61.0923,61.0902,61.0908,61.0929,61.0903,61.0912,61.0911,61.0921,61.09,61.0924,61.09,61.09,61.09,61.093,61.093,61.093,61.0895,61.0895,61.0895,61.0895,61.0922,61.0922,61.0922,61.0922,61.0901,61.0901,61.0901,61.0901,61.0901,61.09,61.0916,61.0916,61.0916,61.0916,61.0916,61.091,61.0902,61.0902,61.0922,61.0922,61.091,61.0903,61.0902,61.0898,61.0897,61.0916,61.0916,61.0901,61.0901,61.0928,61.0928
4.508333,61.0939,61.0945,61.0946,61.0947,61.0946,61.0945,61.0954,61.095,61.0949,61.0948,61.0943,61.0944,61.0945,61.0944,61.0946,61.0946,61.0946,61.0946,61.0947,61.0943,61.0946,61.0946,61.0949,61.0942,61.0952,61.0947,61.0953,61.0946,61.0946,61.0946,61.0957,61.0957,61.0961,61.0957,61.0958,61.0957,61.0958,61.0956,61.0951,61.0957,61.0957,61.097,61.097,61.097,61.0971,61.097,61.097,61.097,61.0965,61.0965,61.0968,61.0965,61.0963,61.0967,61.0964,61.0965,61.0958,61.0967,61.0962,61.0966,61.0963,61.0964,61.0965,61.0964,61.0944,61.0947,61.0947,61.0944,61.0946,61.0946,61.0947,61.0947,61.0945,61.0947,61.0947,61.0947,61.0947,61.0947,61.0947,61.0947,61.0947,61.0947,61.0944,61.0943,61.0943,61.0945,61.0945,61.0945,61.0946,61.0954,61.0953,61.0965,61.0968,61.0957,61.0944,61.0949,61.097,61.0943,61.0947,61.0964,61.0946,61.095,61.097,61.0947,61.0954,61.0953,61.0962,61.0943,61.0965,61.0943,61.0943,61.0943,61.0971,61.0971,61.0971,61.0939,61.0939,61.0939,61.0939,61.0963,61.0963,61.0963,61.0963,61.0946,61.0946,61.0946,61.0946,61.0946,61.0944,61.0957,61.0957,61.0957,61.0957,61.0957,61.0952,61.0946,61.0946,61.0963,61.0963,61.0952,61.0946,61.0945,61.0942,61.0941,61.0957,61.0957,61.0945,61.0945,61.0969,61.0969
4.516667,61.0983,61.0988,61.099,61.099,61.0989,61.0988,61.0996,61.0993,61.0992,61.0991,61.0987,61.0987,61.0989,61.0987,61.0989,61.0989,61.0989,61.0989,61.099,61.0987,61.0989,61.0989,61.0992,61.0986,61.0995,61.099,61.0995,61.0989,61.0989,61.0989,61.0999,61.0999,61.1003,61.0999,61.0999,61.0999,61.1,61.0998,61.0993,61.0999,61.0999,61.1011,61.1011,61.1011,61.1012,61.1011,61.1011,61.1012,61.1006,61.1006,61.1009,61.1007,61.1004,61.1009,61.1005,61.1006,61.1,61.1008,61.1003,61.1008,61.1004,61.1005,61.1006,61.1005,61.0988,61.0991,61.0991,61.0988,61.099,61.099,61.0991,61.0991,61.0989,61.0991,61.0991,61.0991,61.0992,61.0991,61.0992,61.0991,61.0992,61.0991,61.0988,61.0986,61.0987,61.0989,61.0989,61.0989,61.099,61.0997,61.0996,61.1006,61.1009,61.0999,61.0988,61.0992,61.1011,61.0986,61.0991,61.1005,61.0989,61.0993,61.1011,61.0991,61.0996,61.0996,61.1003,61.0987,61.1006,61.0987,61.0987,61.0987,61.1012,61.1012,61.1012,61.0983,61.0983,61.0983,61.0983,61.1004,61.1004,61.1004,61.1004,61.099,61.099,61.099,61.099,61.099,61.0988,61.0999,61.0999,61.0999,61.0999,61.0999,61.0994,61.099,61.099,61.1004,61.1004,61.0994,61.0989,61.0988,61.0986,61.0985,61.0999,61.0999,61.0989,61.0989,61.101,61.1011
4.525,61.1027,61.1032,61.1033,61.1033,61.1033,61.1032,61.1038,61.1036,61.1035,61.1034,61.103,61.1031,61.1032,61.1031,61.1032,61.1033,61.1032,61.1033,61.1034,61.1031,61.1032,61.1033,61.1035,61.103,61.1037,61.1033,61.1038,61.1032,61.1032,61.1033,61.1041,61.1041,61.1044,61.1041,61.1041,61.1041,61.1042,61.104,61.1036,61.1041,61.1041,61.1053,61.1053,61.1052,61.1053,61.1052,61.1052,61.1053,61.1047,61.1047,61.105,61.1048,61.1046,61.105,61.1046,61.1048,61.1042,61.1049,61.1045,61.1049,61.1045,61.1046,61.1047,61.1047,61.1032,61.1035,61.1035,61.1032,61.1034,61.1035,61.1036,61.1035,61.1033,61.1036,61.1036,61.1036,61.1036,61.1036,61.1036,61.1036,61.1036,61.1036,61.1032,61.103,61.1031,61.1033,61.1034,61.1033,61.1033,61.1039,61.1038,61.1047,61.105,61.104,61.1032,61.1035,61.1052,61.103,61.1035,61.1047,61.1032,61.1036,61.1052,61.1035,61.1038,61.1038,61.1045,61.103,61.1047,61.1031,61.1031,61.1031,61.1053,61.1053,61.1053,61.1027,61.1027,61.1027,61.1027,61.1045,61.1045,61.1045,61.1045,61.1034,61.1034,61.1034,61.1034,61.1034,61.1032,61.104,61.104,61.104,61.104,61.104,61.1037,61.1034,61.1034,61.1045,61.1046,61.1037,61.1032,61.1032,61.1029,61.1029,61.1041,61.1041,61.1033,61.1033,61.1052,61.1052
4.533333,61.1071,61.1075,61.1076,61.1076,61.1076,61.1075,61.108,61.1078,61.1078,61.1077,61.1074,61.1075,61.1075,61.1074,61.1076,61.1076,61.1076,61.1076,61.1077,61.1075,61.1076,61.1076,61.1078,61.1073,61.108,61.1077,61.108,61.1076,61.1076,61.1076,61.1082,61.1082,61.1085,61.1082,61.1082,61.1082,61.1083,61.1082,61.1079,61.1082,61.1082,61.1093,61.1093,61.1093,61.1094,61.1093,61.1093,61.1094,61.1089,61.1088,61.1091,61.1089,61.1087,61.1091,61.1088,61.1089,61.1084,61.109,61.1086,61.109,61.1087,61.1087,61.1088,61.1088,61.1076,61.108,61.1079,61.1076,61.1078,61.1079,61.108,61.108,61.1077,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.1076,61.1074,61.1075,61.1077,61.1078,61.1077,61.1077,61.1081,61.108,61.1088,61.1091,61.1082,61.1077,61.1078,61.1093,61.1074,61.1079,61.1088,61.1076,61.1079,61.1093,61.1079,61.1081,61.108,61.1086,61.1074,61.1088,61.1074,61.1074,61.1074,61.1094,61.1094,61.1094,61.1071,61.1071,61.1071,61.1071,61.1086,61.1086,61.1086,61.1086,61.1078,61.1078,61.1078,61.1078,61.1078,61.1077,61.1082,61.1082,61.1082,61.1082,61.1082,61.108,61.1079,61.1079,61.1087,61.1087,61.108,61.1076,61.1075,61.1073,61.1073,61.1082,61.1082,61.1077,61.1077,61.1093,61.1093
4.541667,61.1115,61.1119,61.112,61.112,61.112,61.1119,61.1123,61.1121,61.1121,61.1121,61.1118,61.1118,61.1119,61.1118,61.1119,61.112,61.1119,61.1119,61.112,61.1119,61.1119,61.1119,61.1121,61.1118,61.1122,61.112,61.1123,61.1119,61.1119,61.1119,61.1124,61.1124,61.1127,61.1124,61.1124,61.1124,61.1125,61.1124,61.1122,61.1124,61.1124,61.1135,61.1135,61.1134,61.1135,61.1134,61.1135,61.1135,61.113,61.113,61.1133,61.113,61.1128,61.1132,61.1129,61.113,61.1126,61.1131,61.1128,61.1131,61.1128,61.1129,61.113,61.1129,61.1121,61.1124,61.1124,61.112,61.1122,61.1123,61.1124,61.1124,61.1121,61.1124,61.1124,61.1124,61.1124,61.1124,61.1124,61.1124,61.1124,61.1124,61.112,61.1118,61.1119,61.1121,61.1122,61.1121,61.112,61.1123,61.1123,61.1129,61.1133,61.1124,61.1121,61.1121,61.1134,61.1118,61.1124,61.1129,61.1119,61.1121,61.1135,61.1124,61.1123,61.1123,61.1127,61.1118,61.113,61.1118,61.1118,61.1118,61.1135,61.1135,61.1135,61.1115,61.1115,61.1115,61.1115,61.1127,61.1127,61.1127,61.1127,61.1123,61.1123,61.1123,61.1123,61.1123,61.1121,61.1123,61.1123,61.1123,61.1123,61.1123,61.1122,61.1123,61.1123,61.1128,61.1128,61.1122,61.1119,61.1119,61.1117,61.1117,61.1124,61.1124,61.1121,61.1121,61.1134,61.1134
4.55,61.1159,61.1163,61.1163,61.1163,61.1163,61.1163,61.1165,61.1164,61.1164,61.1164,61.1162,61.1162,61.1163,61.1162,61.1163,61.1163,61.1163,61.1163,61.1163,61.1163,61.1163,61.1163,61.1164,61.1162,61.1165,61.1164,61.1165,61.1163,61.1163,61.1163,61.1166,61.1166,61.1169,61.1166,61.1166,61.1166,61.1167,61.1166,61.1165,61.1166,61.1166,61.1176,61.1176,61.1176,61.1177,61.1176,61.1176,61.1176,61.1171,61.1171,61.1174,61.1172,61.117,61.1174,61.117,61.1171,61.1168,61.1173,61.1169,61.1173,61.117,61.117,61.1171,61.1171,61.1165,61.1168,61.1168,61.1165,61.1167,61.1168,61.1169,61.1168,61.1166,61.1169,61.1169,61.1169,61.1169,61.1169,61.1169,61.1169,61.1169,61.1169,61.1164,61.1163,61.1164,61.1165,61.1166,61.1165,61.1164,61.1166,61.1165,61.1171,61.1174,61.1166,61.1165,61.1164,61.1176,61.1162,61.1168,61.1171,61.1163,61.1164,61.1176,61.1168,61.1165,61.1165,61.1169,61.1162,61.1171,61.1162,61.1162,61.1162,61.1177,61.1177,61.1177,61.1159,61.1159,61.1159,61.1159,61.1169,61.1169,61.1169,61.1169,61.1167,61.1167,61.1167,61.1167,61.1167,61.1165,61.1165,61.1165,61.1165,61.1165,61.1165,61.1165,61.1167,61.1167,61.117,61.1169,61.1165,61.1163,61.1162,61.1162,61.1161,61.1166,61.1166,61.1166,61.1166,61.1175,61.1175
4.558333,61.1204,61.1206,61.1207,61.1207,61.1207,61.1206,61.1208,61.1207,61.1207,61.1207,61.1206,61.1206,61.1207,61.1206,61.1207,61.1207,61.1207,61.1207,61.1207,61.1207,61.1207,61.1207,61.1207,61.1206,61.1208,61.1207,61.1208,61.1207,61.1207,61.1207,61.1208,61.1208,61.121,61.1208,61.1208,61.1208,61.1209,61.1208,61.1208,61.1208,61.1208,61.1218,61.1218,61.1217,61.1218,61.1217,61.1218,61.1218,61.1213,61.1212,61.1215,61.1213,61.1211,61.1215,61.1212,61.1213,61.121,61.1214,61.1211,61.1214,61.1211,61.1212,61.1213,61.1212,61.1209,61.1213,61.1213,61.1209,61.1211,61.1212,61.1213,61.1213,61.121,61.1213,61.1213,61.1213,61.1213,61.1213,61.1213,61.1213,61.1213,61.1213,61.1209,61.1207,61.1208,61.121,61.1211,61.1209,61.1208,61.1208,61.1208,61.1212,61.1215,61.1208,61.121,61.1207,61.1217,61.1206,61.1213,61.1212,61.1206,61.1207,61.1217,61.1213,61.1208,61.1208,61.121,61.1206,61.1213,61.1205,61.1205,61.1205,61.1218,61.1218,61.1218,61.1204,61.1204,61.1204,61.1204,61.121,61.121,61.121,61.121,61.1212,61.1212,61.1212,61.1212,61.1212,61.121,61.1207,61.1207,61.1207,61.1207,61.1207,61.1208,61.1212,61.1212,61.1211,61.1211,61.1208,61.1207,61.1206,61.1206,61.1205,61.1208,61.1208,61.121,61.121,61.1217,61.1217
4.566667,61.1248,61.125,61.125,61.125,61.1251,61.125,61.1251,61.1251,61.1251,61.125,61.125,61.125,61.125,61.125,61.125,61.1251,61.125,61.125,61.125,61.1252,61.125,61.125,61.1251,61.125,61.1251,61.1251,61.1251,61.125,61.125,61.125,61.125,61.125,61.1252,61.125,61.125,61.125,61.1251,61.1251,61.1251,61.125,61.125,61.1259,61.1259,61.1259,61.126,61.1259,61.1259,61.1259,61.1255,61.1254,61.1257,61.1255,61.1253,61.1257,61.1254,61.1255,61.1252,61.1256,61.1252,61.1256,61.1253,61.1253,61.1254,61.1254,61.1254,61.1258,61.1257,61.1254,61.1256,61.1257,61.1258,61.1258,61.1255,61.1258,61.1258,61.1258,61.1258,61.1258,61.1258,61.1258,61.1258,61.1258,61.1253,61.1251,61.1253,61.1254,61.1255,61.1254,61.1252,61.1251,61.1251,61.1254,61.1257,61.125,61.1254,61.125,61.1259,61.125,61.1258,61.1254,61.125,61.125,61.1259,61.1257,61.1251,61.1251,61.1252,61.125,61.1254,61.1249,61.1249,61.1249,61.1259,61.1259,61.1259,61.1248,61.1248,61.1248,61.1248,61.1251,61.1251,61.1251,61.1251,61.1257,61.1257,61.1257,61.1257,61.1257,61.1254,61.1249,61.1249,61.1249,61.1249,61.1249,61.1251,61.1257,61.1257,61.1253,61.1252,61.1251,61.125,61.125,61.125,61.1249,61.125,61.125,61.1255,61.1254,61.1258,61.1258
