Substation,,,,,,,,,,,,,,
Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Latitude,Longitude,Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
341136811,Tap,3341136811,,,0,0,40.89,-124.05,,,,,,
341136813,Tap,3341136813,,,0,0,40.91,-124.03,,,,,,
341136814,Tap,3341136814,,,0,0,40.9,-123.99,,,,,,
341136825,Tom Creek,3341136825,,,0,0,42.03,-122.18,,,,,,
341136828,COB Energy Facility,3341136828,NORTHWEST,PAC:KFAL,3,500,42.2,-121.78,99.6,-5.93,,,140.79,204.26
341136831,Copco 1,3341136831,NORTHWEST,PAC:KFAL,1,230,41.98,-122.34,,,,,82.63,19.34
341136839,Tap,3341136839,,,0,0,40.27,-123.77,,,,,,
341136840,Fruitland,3341136840,,,0,0,40.29,-123.84,,,,,,
341136843,Tap,3341136843,,,0,0,40.2,-123.71,,,,,,
341136860,Tap,3341136860,,,0,0,40.07,-122.23,,,,,,
341136913,Border,3341136913,,,0,0,32.57,-116.94,,,,,,
342617338,Tap,3342617338,,,0,0,46.98,-110.09,,,,,,
342617339,Utica Pump,3342617339,,,0,0,46.98,-110.07,,,,,,
342617340,Raynesford Pump,3342617340,,,0,0,47.27,-110.66,,,,,,
342617401,Utica Rural,3342617401,,,0,0,46.98,-110.08,,,,,,
342617456,Straw Express Pipeline,3342617456,,,0,0,46.88,-109.79,,,,,,
342617458,Taft Auto,3342617458,,,0,0,47.4,-115.58,,,,,,
342617467,Sheridan Auto,3342617467,,,0,0,45.39,-112.13,,,,,,
342617475,Craig,3342617475,,,0,0,47.13,-111.96,,,,,,
342617476,Canyon Creek,3342617476,,,0,0,46.81,-112.25,,,,,,
342617477,Tap,3342617477,,,0,0,46.39,-111.59,,,,,,
342617478,Continental Lime,3342617478,,,0,0,46.36,-111.62,,,,,,
342617483,Tap,3342617483,,,0,0,45.98,-112.48,,,,,,
342617484,Tap,3342617484,,,0,0,45.98,-112.47,,,,,,
342617486,Basin,3342617486,,,0,0,46.05,-112.46,,,,,,
342617487,Montana Tunnels,3342617487,,,0,0,46.48,-112.03,,,,,,
342617491,Dixon,3342617491,NORTHWEST,Western Montana,1,230,47.35,-114.32,,,21,6.9,,
342617492,Tap,3342617492,,,0,0,46.67,-111.87,,,,,,
342617494,Helena Valley,3342617494,,,0,0,46.66,-112.07,,,,,,
342617495,Tap,3342617495,,,0,0,46.67,-112.02,,,,,,
342617523,Thompson Falls Pump,3342617523,,,0,0,47.59,-115.3,,,,,,
342617541,Ramsey Pump,3342617541,,,0,0,46.04,-112.66,,,,,,
342617542,Fairmont,3342617542,,,0,0,46.08,-112.77,,,,,,
342617558,Dummond Clark Fork,3342617558,,,0,0,46.7,-113.31,,,,,,
342617582,Tap,3342617582,,,0,0,46.62,-113.08,,,,,,
342617588,Trout Creek,3342617588,NORTHWEST,"Spokane Area, N Idaho, W Montana",1,230,47.82,-115.58,,,2.1,0.7,,
342617589,Asimi,3342617589,,,0,0,46.05,-112.82,,,,,,
342617605,Absarokee,3342617605,,,0,0,45.49,-109.44,,,,,,
342617608,Johnson Lane,3342617608,,,0,0,45.79,-108.41,,,,,,
342617611,Edgar Express Pipeline,3342617611,,,0,0,45.49,-108.81,,,,,,
342617659,Absarokee REA,3342617659,,,0,0,45.49,-109.43,,,,,,
342617857,Billings Beartooth Pipeline,3342617857,,,0,0,45.79,-108.49,,,,,,
342618079,Franklin,3342618079,,,0,0,42.09,-111.83,,,,,,
342618139,Bonneville,3342618139,,,0,0,43.55,-112.29,,,,,,
342618209,Freemont,3342618209,,,0,0,42.83,-112.55,,,,,,
342618212,Tap,3342618212,,,0,0,43.03,-112.48,,,,,,
342618213,Lamb,3342618213,,,0,0,42.72,-113.02,,,,,,
342618244,Haven,3342618244,,,0,0,43.23,-112.82,,,,,,
342618263,Border,3342618263,,,0,0,42.02,-114.67,,,,,,
342618340,Eagle Rock,3342618340,,,0,0,43.42,-112.19,,,,,,
342618414,Green Timber Tap,3342618414,,,0,0,44.03,-111.43,,,,,,
342618419,Kramer,3342618419,,,0,0,42.78,-112.87,,,,,,
349559131,Basilone,3349559131,,,0,0,33.39,-117.5,,,,,,
349559198,Tap,3349559198,,,0,0,37.59,-122.42,,,,,,
349559246,Tap,3349559246,,,0,0,34.13,-117.33,,,,,,
349559300,Tap,3349559300,,,0,0,36.21,-118.01,,,,,,
349559305,Tap,3349559305,,,0,0,35.7,-117.4,,,,,,
349559306,Tap,3349559306,,,0,0,34.64,-117.17,,,,,,
349559311,Tap,3349559311,,,0,0,33.94,-116.56,,,,,,
349559333,Tap,3349559333,,,0,0,38.58,-121.56,,,,,,
349559496,Tap,3349559496,,,0,0,34.47,-117.23,,,,,,
349559595,Tap,3349559595,,,0,0,40.69,-111.92,,,,,,
349559625,Meadowbrook,3349559625,,,0,0,40.67,-111.92,,,,,,
349559743,Gateway,3349559743,,,0,0,37.23,-113.36,,,,,,
349559756,Enterprise,3349559756,,,0,0,37.61,-113.66,,,,,,
349559793,Ponderosa,3349559793,,,0,0,38.26,-112.49,,,,,,
349559832,Columbia,3349559832,,,0,0,39.52,-110.39,,,,,,
349559862,Clinton,3349559862,,,0,0,41.13,-112.06,,,,,,
349560026,Rail Track (evi),3349560026,,,0,0,40.05,-111.65,,,,,,
349560027,Hospital (evi),3349560027,,,0,0,40.07,-111.58,,,,,,
349560060,Jordan,3349560060,,,0,0,40.91,-111.84,,,,,,
349560092,Proler,3349560092,,,0,0,40.56,-112.07,,,,,,
349560118,Highland,3349560118,,,0,0,40.43,-111.79,,,,,,
349560172,Tap,3349560172,,,0,0,41.1,-111.99,,,,,,
349560322,Horseshoe,3349560322,,,0,0,40.73,-112.61,,,,,,
349560328,Tap,3349560328,,,0,0,40.79,-112.73,,,,,,
349560371,Mapleton,3349560371,,,0,0,40.15,-111.58,,,,,,
349560482,Hycroft Mine Expansion,3349560482,,,0,0,40.85,-118.7,,,,,,
349560502,Tap,3349560502,,,0,0,40.39,-117.08,,,,,,
349560589,Tap,3349560589,,,0,0,39.52,-118.89,,,,,,
349560620,Mcdermitt,3349560620,,,0,0,42.01,-117.66,,,,,,
349560621,Tap,3349560621,,,0,0,40.68,-117.23,,,,,,
349560821,Glendale,3349560821,,,0,0,33.54,-112.19,,,,,,
349561002,Windhub,3349561002,,,0,0,35.03,-118.28,,,,,,
349561004,Cottonwind,3349561004,,,0,0,34.9,-118.47,,,,,,
349561005,Whirlwind,3349561005,,,0,0,34.84,-118.43,,,,,,
349561021,Pacific Wind,3349561021,,,0,0,35.06,-118.32,,,,,,
349561028,Shepherds Flat Wind Farm,3349561028,NORTHWEST,Lower Columbia Basin,4,230,45.77,-120.05,,,,,0.02,46.27
349561030,Marengo Wind Project,3349561030,NORTHWEST,PAC:WALA,3,230,46.34,-117.94,,,,,0,8.27
350947806,Del Norte,3350947806,,,0,0,37.68,-106.36,,,,,,
350947810,Tap,3350947810,,,0,0,37.71,-105.99,,,,,,
352749438,New Castle,3352749438,,,0,0,39.56,-107.52,,,,,,
352749444,Union Oil,3352749444,,,0,0,39.62,-108.11,,,,,,
352749453,Tap,3352749453,,,0,0,38.7,-107.91,,,,,,
352749483,Tap,3352749483,,,0,0,38.48,-106.09,,,,,,
352749492,Center,3352749492,,,0,0,37.72,-106.13,,,,,,
352749497,Carmel,3352749497,,,0,0,37.39,-106.04,,,,,,
352749581,Cheney,3352749581,,,0,0,37.78,-102.15,,,,,,
352749587,Tap,3352749587,,,0,0,38.03,-102.28,,,,,,
352749757,Aspen,3352749757,,,0,0,35.1,-106.67,,,,,,
352749795,Hot Springs,3352749795,,,0,0,33.14,-107.26,,,,,,
352749834,Glendale,3352749834,,,0,0,42.75,-123.41,,,,,,
352749841,Tap,3352749841,,,0,0,43.3,-123.1,,,,,,
352749856,McKenzie,3352749856,NORTHWEST,"Eugene, OR",2,230,44.09,-123.04,,,,,112.86,-131.58
352749867,Cove,3352749867,,,0,0,44.61,-121.24,,,,,,
352749884,Trail,3352749884,,,0,0,42.65,-122.81,,,,,,
352749940,Bethel,3352749940,,,0,0,44.08,-123.13,,,,,,
352749942,Monroe,3352749942,,,0,0,44.02,-123.1,,,,,,
352749943,Jefferson,3352749943,,,0,0,44.03,-123.1,,,,,,
352749973,Hurricane,3352749973,NORTHWEST,PAC:ENTR,1,230,45.43,-117.3,,,,,-111.78,-8.33
352749979,LaGrande,3352749979,NORTHWEST,Southeast Washington,1,230,45.34,-118.03,,,,,93.98,-5.23
352750003,Freewater,3352750003,,,0,0,45.97,-118.45,,,,,,
352750029,Harmony,3352750029,,,0,0,45.43,-122.6,,,,,,
352750044,Meridian,3352750044,,,0,0,45.38,-122.74,,,,,,
352750053,Ruby,3352750053,,,0,0,45.52,-122.46,,,,,,
352750057,Fairview,3352750057,,,0,0,45.53,-122.43,,,,,,
352750065,Midway,3352750065,,,0,0,45.5,-122.52,,,,,,
352750086,Columbia,3352750086,,,0,0,45.58,-122.67,,,,,,
352750092,Curtis,3352750092,,,0,0,45.59,-122.7,,,,,,
352750099,Holgate,3352750099,,,0,0,45.49,-122.64,,,,,,
352750116,River Road,3352750116,NORTHWEST,"Clark County, WA",1,18,45.62,-122.7,250,24.62,4.2,30.2,94.62,-28.4
352750170,Harorton,3352750170,NORTHWEST,Portland General - BES S/S,1,230,45.62,-122.8,,,,,,
352750182,Murryhill,3352750182,NORTHWEST,Portland General - BES S/S,1,230,45.44,-122.83,,,,,206.01,6.19
352750211,Sunset,3352750211,NORTHWEST,Portland General - BES S/S,1,230,45.55,-122.92,,,,,235.8,15.08
352750245,Wren,3352750245,NORTHWEST,Western Oregon,1,230,44.59,-123.51,,,21.8,7.2,,
352750288,Liberty,3352750288,,,0,0,44.9,-123.01,,,,,,
352750355,Manzana Wind Project,3352750355,,,0,0,35.29,-118.9,,,,,,
352750394,Golden Hills Wind Farm,3352750394,NORTHWEST,Lower Columbia Basin,1,230,45.59,-120.7,,,,,0,5.09
352750395,Goodnoe Hills East,3352750395,NORTHWEST,Lower Columbia Basin,3,230,45.83,-120.74,246.5,-59.16,,,18.25,-8.72
352750423,Mamquam River,3352750423,,,0,0,49.7,-123.15,,,,,,
353097497,Frederickson (PSPL),3353097497,NORTHWEST,"Seattle Area, Olympic Peninsula",6,230,47.08,-122.36,411.4,-63.51,,,268.02,-44.96
353097505,Tap,3353097505,,,0,0,45.64,-122.53,,,,,,
353097562,Tap,3353097562,,,0,0,45.65,-122.56,,,,,,
353097567,Tap,3353097567,,,0,0,45.68,-122.6,,,,,,
353097579,Tap,3353097579,,,0,0,45.68,-122.51,,,,,,
353097593,Evergreen,3353097593,,,0,0,45.65,-122.53,,,,,,
353097684,Glenoma,3353097684,NORTHWEST,"Seattle Area, Olympic Peninsula",1,230,46.52,-122.14,,,,,9.09,-8.42
353097687,Evergreen,3353097687,,,0,0,47.67,-122.13,,,,,,
353097704,Center,3353097704,,,0,0,47.61,-122.19,,,,,,
353097717,Long Lake,3353097717,,,0,0,47.53,-122.54,,,,,,
353097724,Clark,3353097724,,,0,0,45.85,-122.65,,,,,,
353097738,Irondale,3353097738,,,0,0,48.09,-122.78,,,,,,
353097743,Discovery Bay,3353097743,,,0,0,47.98,-122.89,,,,,,
353097759,Kent,3353097759,,,0,0,47.38,-122.24,,,,,,
353097783,Green Mountain,3353097783,,,0,0,46.33,-122.56,,,,,,
353097789,Napavine,3353097789,NORTHWEST,"Seattle Area, Olympic Peninsula",4,500,46.63,-122.72,512.8,119.92,10,4,-0.16,6.8
353097805,Berrydale,3353097805,NORTHWEST,S.KING,1,230,47.35,-122.18,,,,,258.34,-47.84
353097832,Mountain,3353097832,,,0,0,47.05,-122.31,,,,,,
353097861,Buckley,3353097861,,,0,0,47.18,-122,,,,,,
353097960,Clinton,3353097960,,,0,0,46.59,-120.53,,,,,,
353098003,Tap,3353098003,NORTHWEST,"Spokane Area, N Idaho, W Montana",1,230,47.88,-117.44,,,,,,
353098026,North West,3353098026,,,0,0,47.72,-117.48,,,,,,
353098042,Hopkins,3353098042,,,0,0,47.59,-117.26,,,,,,
353098069,Hanna,3353098069,,,0,0,47.36,-120.16,,,,,,
353098074,Tap,3353098074,NORTHWEST,Central Washington,1,230,47.42,-120.26,,,,,29.45,-6.18
353098079,Entiat Valley,3353098079,,,0,0,47.6,-120.3,,,,,,
353098111,Mission,3353098111,,,0,0,47.5,-120.61,,,,,,
353098122,Sieler,3353098122,NORTHWEST,"Grant County, WA",1,230,47.17,-119.16,,,46.06,8.6,,
353098139,Upper Coulee,3353098139,NORTHWEST,"Grant County, WA",1,230,47.22,-119.16,,,50.82,20.87,,
353098144,Cascade,3353098144,,,0,0,47.19,-120.99,,,,,,
353098148,Taunton,3353098148,,,0,0,46.8,-119.34,,,,,,
353098165,Rathdrum Power LLC,3353098165,NORTHWEST,AVA: Coeur D'Alene,1,230,47.79,-116.92,,,,,219.46,50.63
353098171,Black,3353098171,NORTHWEST,"Grant County, WA",2,230,46.95,-119.62,,,1.11,0.16,,
353098173,Ancient Lake,3353098173,NORTHWEST,"Grant County, WA",2,230,47.12,-119.93,,,,,44.99,-10.35
353098178,Mac Valley,3353098178,NORTHWEST,"Grant County, WA",2,230,47.19,-119.44,,,14.31,0.64,,
353098186,McKenzic,3353098186,NORTHWEST,Central Washington,2,230,47.34,-120.1,,,,,562.07,167.63
353098192,Miller,3353098192,,,0,0,47.42,-120.33,,,,,,
356867236,Lawrence,3356867236,,,0,0,35.07,-106.49,,,,,,
356867241,Studio,3356867241,,,0,0,34.99,-106.61,,,,,,
356867267,Newell,3356867267,,,0,0,35.03,-106.66,,,,,,
356867285,Jefferson,3356867285,,,0,0,35.18,-106.6,,,,,,
356867288,Mission,3356867288,,,0,0,35.14,-106.61,,,,,,
356867300,Glade,3356867300,,,0,0,36.91,-108.08,,,,,,
356868812,Windy Point/Tuolumne,3356868812,NORTHWEST,Lower Columbia Basin,3,230,45.76,-120.71,,,,,0.01,17.5
356868851,Alta Wind (I-V) (CPC East & West) (evi),3356868851,,,0,0,35.29,-118.9,,,,,,
360294798,Tap,3360294798,,,0,0,32.23,-110.98,,,,,,
360294926,Tap,3360294926,,,0,0,35.17,-119.43,,,,,,
360294956,Tap,3360294956,,,0,0,36.72,-120.64,,,,,,
360295025,Cameron Ridge Wind Project,3360295025,,,0,0,35.07,-118.38,,,,,,
360295040,Coram Energy Group Ltd,3360295040,,,0,0,35.08,-118.33,,,,,,
360295102,Tap,3360295102,,,0,0,33.63,-116.18,,,,,,
360295145,Tap,3360295145,,,0,0,40.73,-122.8,,,,,,
360295272,The Saddleback Mountain Project,3360295272,,,0,0,45.75,-121.57,,,,,,
360295329,Marsh Landing Generating Station,3360295329,,,0,0,38.02,-121.76,,,,,,
365669892,Lightning Dock,3365669892,,,0,0,32.14,-108.96,,,,,,
368717470,Neal Road Landfill/Ameresco,3368717470,,,0,0,39.67,-121.73,,,,,,
400130901,Canyonville (evi),4.00131E+12,,,0,0,42.94,-123.28,,,,,,
400290905,Thornton (evi),4.00291E+12,,,0,0,47.16,-117.35,,,,,,
400300901,Chimacum (evi),4.00301E+12,,,0,0,48.01,-122.77,,,,,,
400300915,Blackburn (evi),4.00301E+12,,,0,0,48.41,-122.33,,,,,,
400300920,Mount Si (evi),4.00301E+12,,,0,0,47.53,-121.86,,,,,,
400350920,Rocky Ford (evi),4.00351E+12,,,0,0,47.26,-119.45,,,,,,
400350930,Geneva (evi),4.00351E+12,,,0,0,46.74,-119.91,,,,,,
400360905,Crum Canyon (evi),4.00361E+12,,,0,0,47.71,-120.33,,,,,,
400370901,Day Mt. Spokane (evi),4.00371E+12,,,0,0,47.81,-117.33,,,,,,
400380901,Canyon Rd-Tacoma (evi),4.00381E+12,NORTHWEST,Tacoma Power - General,1,230,47.1,-122.36,,,,,115.38,-42.58
500100901,Unknown (evi) - ESA,5.00101E+12,,,0,0,55.75,-120.37,,,,,,
500100940,Buckley Bay (evi) - BKB,5.00101E+12,,,0,0,49.55,-124.88,,,,,,
500100950,Wellington (evi) - WLN/SWN,5.00101E+12,,,0,0,49.08,-123.91,,,,,,
500100980,Bob Quinn (evi) - BQN,5.00101E+12,,,0,0,56.95,-130.31,,,,,,
500100985,Unknown (evi) - RCM,5.00101E+12,,,0,0,57.43,-129.82,,,,,,
500100990,Mount Pleasant (evi) - MPT,5.00101E+12,,,0,0,49.27,-123.11,,,,,,
500101000,Harewood (evi) - HWD,5.00101E+12,,,0,0,49.14,-123.93,,,,,,
500101010,Harewood West (evi) - HWW,5.00101E+12,,,0,0,49.12,-123.95,,,,,,
500101130,Stl’ixwim (evi) - STX,5.00101E+12,,,0,0,49.73,-123.94,,,,,,
500101135,Chickwat (evi) - CKW,5.00101E+12,,,0,0,49.73,-123.94,,,,,,
500101140,Bear Mountain Terminal/Wind-BMT/BMW (evi),5.00101E+12,,,0,0,55.76,-120.5,,,,,,
500101145,Complimentary Creek (evi) - CCC,5.00101E+12,,,0,0,49.73,-123.94,,,,,,
500101150,Upper Ramona Creek (evi) - RMU,5.00101E+12,,,0,0,49.73,-123.94,,,,,,
500101155,Lower Ramona Creek (evi) - RML,5.00101E+12,,,0,0,49.73,-123.94,,,,,,
500101160,Skookum Creek (evi) - SKO,5.00101E+12,,,0,0,49.78,-123.33,,,,,,
500101165,Culliton Creek (evi) - CTN,5.00101E+12,,,0,0,49.77,-123.06,,,,,,
500101170,Nexen (evi) - NEX,5.00101E+12,,,0,0,49.14,-123.87,,,,,,
500101175,Bear Creek (evi) - BRK/BHU/BHL,5.00101E+12,,,0,0,49.77,-123.64,,,,,,
500101180,Unknown (evi) - UCH/LCH,5.00101E+12,,,0,0,49.81,-123.44,,,,,,
500101185,Unknown (evi) - SEP,5.00101E+12,,,0,0,56.04,-120.81,,,,,,
500101190,Unknown (evi) - NL5,5.00101E+12,,,0,0,55.63,-120.43,,,,,,
500101195,Unknown (evi) - NL3,5.00101E+12,,,0,0,55.61,-120.39,,,,,,
500101200,Unknown (evi) - NL2,5.00101E+12,,,0,0,55.62,-120.3,,,,,,
500101205,"Chu Molybdenum Project, TTM Ltd (evi) - TTM",5.00101E+12,,,0,0,53.3,-124.54,,,,,,
540760900,AIES temp (evi),5.40761E+12,,,0,0,52.68,-112.76,,,,,,
540760910,Arcenciel (evi),5.40761E+12,,,0,0,58.41,-119.28,,,,,,
540760920,Black Fly (evi),5.40761E+12,,,0,0,57.19,-111.03,,,,,,
540760960,Fidler (evi),5.40761E+12,,,0,0,49.58,-113.84,,,,,,
540760965,Tucuman (evi),5.40761E+12,,,0,0,52.65,-111.26,,,,,,
540760973,Sub D (evi),5.40761E+12,,,0,0,49.67,-111.36,,,,,,
540760990,Excel (evi),5.40761E+12,,,0,0,51.42,-110.52,,,,,,
540761005,Summerside (evi),5.40761E+12,,,0,0,53.44,-113.46,,,,,,
540761015,Sylvan Lake (evi),5.40761E+12,,,0,0,52.3,-114.1,,,,,,
540761020,Loyalist (evi),5.40761E+12,,,0,0,51.93,-110.62,,,,,,
540761030,Mahihkan (evi),5.40761E+12,,,0,0,54.63,-110.55,,,,,,
540761055,Leduc (evi),5.40761E+12,,,0,0,53.24,-113.59,,,,,,
540761115,Beartrap (evi),5.40761E+12,,,0,0,54.2,-110.5,,,,,,
540761120,Sunnybrook (evi),5.40761E+12,,,0,0,53.19,-114.2,,,,,,
540761125,Hull (evi),5.40761E+12,,,0,0,49.99,-112.13,,,,,,
540761135,Germain (evi),5.40761E+12,,,0,0,55.89,-112.79,,,,,,
620010910,Haylake Wind (evi),6.20011E+12,,,0,0,48.6,-112.33,,,,,,
620780920,Big Sky/Meadow Village (evi),6.20781E+12,,,0,0,45.28,-111.37,,,,,,
650070985,Threemile Knoll (evi) - 3MIKNOLL,6.50071E+12,,,0,0,42.69,-111.6,,,,,,
650070990,Chimney Butte (evi),6.50071E+12,,,0,0,42.51,-110.13,,,,,,
650080901,Anticline (evi),6.50081E+12,,,0,0,37.18,-113.42,,,,,,
650080905,Spanish Fork Argyle (evi),6.50081E+12,,,0,0,40.11,-111.66,,,,,,
650080910,Spanish Fork Whitehead (evi),6.50081E+12,,,0,0,40.14,-111.65,,,,,,
650080915,Spanish Fork Woodhouse (evi),6.50081E+12,,,0,0,40.13,-111.64,,,,,,
650080920,Spanish Fork Industrial (evi),6.50081E+12,,,0,0,40.12,-111.66,,,,,,
650080925,Spanish Fork North (evi),6.50081E+12,,,0,0,40.15,-111.66,,,,,,
650080930,Calvin J. Baxter (evi),6.50081E+12,,,0,0,40.14,-111.61,,,,,,
650080935,Nestle-Stouffers (evi),6.50081E+12,,,0,0,40.19,-111.62,,,,,,
650080940,Compound (evi),6.50081E+12,,,0,0,40.16,-111.59,,,,,,
650080945,Knight (evi) - PACE,6.50081E+12,,,0,0,40.16,-111.62,,,,,,
650080950,900 N 300 W (evi),6.50081E+12,,,0,0,40.18,-111.62,,,,,,
650080955,Hobble Creek (evi),6.50081E+12,,,0,0,40.18,-111.61,,,,,,
650080960,Arrowhead (evi),6.50081E+12,,,0,0,40.09,-111.66,,,,,,
650080965,Sorensen (evi),6.50081E+12,,,0,0,40.11,-111.73,,,,,,
700650935,Brantner (evi),7.00651E+12,,,0,0,39.91,-104.9,,,,,,
700730915,Fairground (evi),7.00731E+12,,,0,0,40.02,-104.76,,,,,,
730260915,Granby (evi),7.30261E+12,,,0,0,40.14,-105.89,,,,,,
730731015,Burdett 115kV Delivery Point (evi),7.30731E+12,,,0,0,40.3,-102.91,,,,,,
730731020,Olive Creek 115kV Delivery Point (evi),7.30731E+12,,,0,0,40.03,-102.22,,,,,,
730930910,Carey (evi),7.30931E+12,,,0,0,40.61,-104.91,,,,,,
