Bus,,,,,,,,,,,,,,,,,,
Number,Name,Sub ID,Sub Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
47359,LION MTN,3477941,Lion Mountain,NORTHWEST,230,1.01215,232.795,5.6,51.1,16.8,1,3477941,0,,0,0,40,486
42417,KLASAM11,30004132,Klahanie,NORTHWEST,230,1.01139,232.619,-27.36,,,,30004132,,,0,0,40,426
40971,SHELTON,3337423244,Shelton,NORTHWEST,230,1.01114,232.562,-31.62,,,,337423244,,76.27,165.43,-22.76,40,400
46043,MAE VL T,3353098178,Mac Valley,NORTHWEST,230,1.01076,232.474,-9.79,,,,353098178,,,0,0,40,482
46041,MAE VL,3353098178,Mac Valley,NORTHWEST,230,1.01066,232.452,-9.82,14.31,0.64,,353098178,,,0,0,40,482
45089,DIA HILL,3337427366,Diamond Hill,NORTHWEST,230,1.01041,232.394,-36.37,,,,337427366,,,39.67,-9.19,40,483
40421,FLATHEAD,3337412334,Flathead,NORTHWEST,230,1.01034,232.378,5.7,82.9,27.2,,337412334,,,0,0,40,486
46291,MCKEN TP,3352749856,McKenzie,NORTHWEST,230,1.0102,232.346,-35.36,,,,352749856,,,0,0,40,480
46293,MCKENZEW,3352749856,McKenzie,NORTHWEST,230,1.00989,232.274,-35.37,,,,352749856,,,112.86,-131.58,40,480
46300,ROCKYFDG,,,NORTHWEST,230,1.00913,232.099,-10.06,,,,,,,0,0,40,482
40845,PORT ANG,3337421090,Port Angeles,NORTHWEST,230,1.00862,231.983,-43.76,,,,337421090,,,126.03,4.12,40,400
40099,BENTON,3337407300,Benton,NORTHWEST,230,1.00756,231.74,-10.89,,,,337407300,,,153.04,-73.91,40,404
45245,POMONA H,3337420273,Pamona Heights,NORTHWEST,230,1.007,231.61,-13.92,,,,337420273,,46.35,194.82,-46.44,40,477
40767,MURRAY,3337418877,Murray,NORTHWEST,230,1.00666,231.532,-26.64,,,,337418877,,,246.61,-65.16,40,400
40613,KITSAP,3337416058,Kitsap,NORTHWEST,230,1.00566,231.303,-36.32,,,,337416058,,,196.2,22.6,40,400
42306,MONNOV11,30004496,Novelty,NORTHWEST,230,1.00566,231.301,-27.92,,,,30004496,,,0,0,40,400
45239,PILOTBT,3337420757,Pilot Butte,NORTHWEST,230,1.00554,231.274,-27.03,,,,337420757,,,242.23,-94.18,40,474
42304,NOVELTY,30004496,Novelty,NORTHWEST,230,1.00551,231.267,-27.95,,,,30004496,,,249.74,-56.41,40,426
46089,SANDUNES,3337422782,Sand Dunes,NORTHWEST,230,1.00548,231.26,-10.98,,,,337422782,,,127.5,-11.56,40,482
40615,KITSAP 2,3337416058,Kitsap,NORTHWEST,230,1.00547,231.257,-36.26,,,,337416058,,,189.95,20.69,40,400
40505,HAPPY V,3337414273,Happy Valley,NORTHWEST,230,1.00546,231.257,-42.7,,,,337414273,,,69.09,-16.09,40,400
42318,SAMMSH W,3337422702,Sammamish,NORTHWEST,230,1.00441,231.015,-28.25,,,,337422702,,,285.15,-87.83,40,426
42300,SAMMAMSH,3337422702,Sammamish,NORTHWEST,230,1.00441,231.014,-28.26,,,,337422702,,,0,0,40,439
42319,SAMMSH E,3337422702,Sammamish,NORTHWEST,230,1.00439,231.011,-28.26,,,,337422702,,,278.97,-88.63,40,426
46152,MCDONALD,3337417812,McDonald,NORTHWEST,230,1.00407,230.935,-11.22,23.23,1.04,,337417812,,,0,0,40,482
45317,UNIONGAP,3337429530,Union Gap,NORTHWEST,230,1.00383,230.881,-14.25,,,,337429530,,,279.25,-57.31,40,477
46151,LARSON,3337416493,Larson,NORTHWEST,230,1.00327,230.751,-11.12,,,,337416493,,,113.91,-42.1,40,482
40243,CLATSOP,3337409539,Clatsop,NORTHWEST,230,1.00288,230.664,-28.09,,,,337409539,,,81.13,-28.36,40,401
40443,FRANKLIN,3337412618,Franklin,NORTHWEST,230,1.00256,230.588,-8.7,,,,337412618,,,157.97,-166.09,40,404
46158,SIELER,3353098122,Sieler,NORTHWEST,230,1.00208,230.478,-11.49,46.06,8.6,,353098122,,,0,0,40,482
46157,WHEELSWD,3337432446,Wheeler,NORTHWEST,230,1.00203,230.467,-11.5,,,,337432446,,15.06,0,0,40,482
46160,WHEELERG,3337432446,Wheeler,NORTHWEST,230,1.00203,230.466,-11.5,16.29,4.36,,337432446,,,0,0,40,482
46144,SILIC TP,25000910,Silicon,NORTHWEST,230,1.00191,230.439,-11.5,,,,25000910,,,0,0,40,482
46159,UPPER C,3353098139,Upper Coulee,NORTHWEST,230,1.00191,230.438,-11.5,50.82,20.87,,353098139,,,0,0,40,482
46143,SILICON,25000910,Silicon,NORTHWEST,230,1.00183,230.422,-11.51,51.55,14.22,,25000910,,,0,0,40,482
24350,HIDESERT,3337414631,Hi Desert,SOCALIF,230,1,230,-42.59,,,,337414631,,,409.89,-32.67,24,951
42113,FREDONIA,3337412666,Fredonia (PSPL),NORTHWEST,230,1,230,-23.88,,,,337412666,,,0,0,40,422
24147,SYLMAR S,3337424679,Sylmar,SOCALIF,230,0.9979,229.517,-48.66,,,,337424679,,0,1886.93,65.25,24,241
26097,SYLMAR1,3337424679,Sylmar,LADWP,230,0.99754,229.434,-48.51,,,,337424679,,,0,286.92,26,282
42903,S.BSHE11,3337423244,Shelton,NORTHWEST,230,0.99621,229.129,-36.64,,,,337423244,,,0,0,40,434
42900,S.BREM,3337423685,South Bremerton,NORTHWEST,230,0.99597,229.074,-36.76,,,,337423685,,,222.61,-26.89,40,434
40839,PORT AN2,3337421090,Port Angeles,NORTHWEST,230,0.99593,229.063,-44.42,,,,337421090,,,147.02,-17.82,40,400
41075,TILLAMOK,3337429041,Tillamook,NORTHWEST,230,0.99488,228.823,-38.16,,,,337429041,,,143.23,-22.15,40,401
42104,MARCH PT,3337417544,March Point Cogeneration Compa,NORTHWEST,230,0.99009,227.722,-24.39,,,,337417544,,,121.64,-113.84,40,422
24100,OLINDA,3337419925,Olinda,SOCALIF,230,0.98751,227.128,-54.44,,,,337419925,,0,2417.97,-124.51,24,241
40635,LAPINE,3337416186,La Pine,NORTHWEST,230,0.9869,226.987,-30.67,,,,337416186,,-38.96,102.4,-39.09,40,405
40027,ALBANY,3337406029,Albany,NORTHWEST,230,0.98349,226.204,-36.21,,,,337406029,,,216.67,-130.01,40,402
40060,ASHE F,3337406571,Ashe,NORTHWEST,230,0.96938,222.957,-11.29,,,,337406571,,,0,0,40,404
38951,TBC_POT2,3337421185,Potrero,PG AND E,180.5,1.00626,181.629,-27.82,,,400,337421185,0,,0,0,30,351
65192,BONANZA,3337407771,Bonanza,PACE,138,1.025,141.45,8.43,7.23,2.41,,337407771,,63.04,282.34,33.11,65,670
40139,BONNVILE,3337407786,Bonneville,NORTHWEST,115,1.05,120.75,-23.05,,,,337407786,,,157.23,-13.43,40,401
45353,YALE,3337432946,Yale,NORTHWEST,115,1.04,119.6,-26.79,,,,337432946,,,56.97,3.94,40,419
40107,BIG EDDY,3337407430,Big Eddy,NORTHWEST,115,1.04,119.6,-16.94,,,,337407430,,,97.92,242.18,40,404
46805,CHELAN,3337409204,Chelan,NORTHWEST,115,1.03478,119,-11.36,,,,337409204,,,143.89,7.53,40,403
46807,MCKENZIN,3353098186,McKenzic,NORTHWEST,115,1.03478,119,-7.45,,,,353098186,,,453.76,194.17,40,403
42030,TERRELL,30004351,Terrell Creek,NORTHWEST,115,1.03,118.45,-22.57,,,,30004351,,,129.64,-24.48,40,420
40569,ICE HAR3,3337415125,Ice Harbor,NORTHWEST,115,1.03,118.45,-6.9,,,,337415125,,,98.15,20.29,40,404
40567,ICE HAR2,3337415125,Ice Harbor,NORTHWEST,115,1.03,118.45,-4.71,,,,337415125,,,114.61,-158.17,40,404
40717,MCNARY,3337417877,McNary,NORTHWEST,115,1.03,118.45,-8.08,70.8,23.3,7,337417877,0,,95.58,67.9,40,404
40565,ICE HAR1,3337415125,Ice Harbor,NORTHWEST,115,1.03,118.45,-4.85,,,,337415125,,,94.16,23.11,40,404
46769,ST_PAUL,30004598,Simpson,NORTHWEST,115,1.01411,116.623,-28.87,47.2,11.8,,30004598,,,433.37,-37.01,40,466
42010,ENSERCH,3337411848,Encogen NW,NORTHWEST,115,1.01,116.15,-24.22,,,,337411848,,,54.02,-16.85,40,420
42040,WHITHORN,3337432511,Whitehorn,NORTHWEST,115,1.00871,116.001,-22.66,,,,337432511,,,87.44,-20.54,40,420
48175,KETTLEAV,3337415904,Kettle Falls,NORTHWEST,115,1.0087,116.001,3.79,11.12,3.66,,337415904,,,72.39,-0.27,40,445
42720,FREDRICK,3353097497,Frederickson (PSPL),NORTHWEST,115,1,115,-28.18,,,,353097497,,,268.02,-44.96,40,430
42020,SUMAS CG,3337424487,Sumas Cogeneration Company LP,NORTHWEST,115,1,115,-21.18,,,,337424487,,,16.99,-16.11,40,420
42127,LO BAKER,,,NORTHWEST,115,1,115,-18.89,,,,,,,-35.55,0.54,40,422
42110,FREDONIA,3337412666,Fredonia (PSPL),NORTHWEST,115,1,115,-24.35,,,,337412666,,,130.38,37.93,40,422
38953,TBC_POT1,3337421185,Potrero,PG AND E,115,0.99614,114.556,-34.8,,,,337421185,,,394.12,4.98,30,351
44980,CAMASSW,3337408525,Camas,NORTHWEST,69,0.99614,68.734,-33.39,49.1,23.9,11,337408525,21,,54.22,-38.15,40,489
70777,COMAN_3,3337409906,Comanche,PSCOLORADO,27,1,27,13.2,38.28,37.12,800,337409906,168.84,,605.43,10.09,70,704
623503,COLSTRIP GN3,,,MONTANA,26,1.03465,26.901,35.95,60,29.06,797.03,,111.91,,0,0,62,628
623504,COLSTRIP GN4,,,MONTANA,26,1.03453,26.898,35.92,60,29.06,805,,111.91,,0,0,62,628
26040,INTERM2G,3337415260,Intermountain Generating,LADWP,26,1.00541,26.141,-4.23,32.61,24.61,950,337415260,166.45,,0,0,26,283
26039,INTERM1G,3337415260,Intermountain Generating,LADWP,26,1.0054,26.14,-4.3,32.61,24.61,950,337415260,166.45,,0,0,26,283
24107,ORMOND1G,3337420044,Ormond Beach,SOCALIF,26,1,26,-40.12,,,725,337420044,103.68,,397.41,-61.21,24,259
15981,NAVAJO 1,3337419093,Navajo (SRP),ARIZONA,26,0.982,25.532,-14.78,58,35,804.99,337419093,27.84,,284.17,-2.44,14,158
15983,NAVAJO 3,3337419093,Navajo (SRP),ARIZONA,26,0.982,25.532,-14.74,58,35,804.99,337419093,28.41,,282.76,-2.51,14,158
15982,NAVAJO 2,3337419093,Navajo (SRP),ARIZONA,26,0.982,25.532,-14.83,58,35,804,337419093,27.64,,285.53,-2.53,14,158
36412,DIABLO 2,3337410921,Diablo Canyon,PG AND E,25,1.01,25.25,-27.03,50,25.62,1200,337410921,3.59,,478.58,121.16,30,364
36411,DIABLO 1,3337410921,Diablo Canyon,PG AND E,25,1.01,25.25,-27.27,50,25.62,1199,337410921,-8.26,,490.04,128.98,30,364
40063,CGS,3337406571,Ashe,NORTHWEST,25,1.00141,25.035,1.48,54.6,37.5,1151.2,337406571,-114.02,,0,0,40,404
33107,DEC STG1,3337410791,Delta Energy Center (CPN),PG AND E,24,1.04,24.96,-34.24,,,280,337410791,89.15,,207.37,-95.56,30,361
66065,NAUGT G3,3337419089,Naughton,PACE,24,1.02523,24.606,0.31,20,13.96,348,337419089,-15.49,,0,0,65,660
54130,SUND#3GN,3337424541,Sundance,ALBERTA,25,0.984,24.6,-11.55,25.2,12.6,360.8,337424541,-90.72,,199.47,72.7,54,560
65495,EHUNTR 2,3337415041,Hunter Plant,PACE,24,1.0165,24.396,2.95,30,24.9,470,337415041,28.01,,0,0,65,656
65490,EHUNTR 1,3337415041,Hunter Plant,PACE,24,1.0164,24.394,3.6,26.91,22.27,470,337415041,28.01,,0,0,65,656
73129,MBPP-1,3337416477,Laramie River,WAPA R.M.,24,1.01313,24.315,25.93,35,35,279.28,337416477,60.15,,0,0,73,753
73130,MBPP-2,3337416477,Laramie River,WAPA R.M.,24,1.01214,24.291,28.15,35,35,600,337416477,60.15,,0,0,73,753
10319,SJUAN_G2,3337422748,San Juan 345,NEW MEXICO,24,1.00795,24.191,-5.64,38,23.55,350,337422748,51.9,,0,0,10,101
14933,PALOVRD3,3337420266,Palo Verde,ARIZONA,24,1.00728,24.175,-14.73,65,48.8,1377,337420266,363.1,,0,0,14,141
14931,PALOVRD1,3337420266,Palo Verde,ARIZONA,24,1.00705,24.169,-14.91,65,48.8,1376,337420266,363.1,,0,0,14,141
14932,PALOVRD2,3337420266,Palo Verde,ARIZONA,24,1.00687,24.165,-14.94,65,48.8,1379,337420266,363.1,,0,0,14,141
70350,RAWHIDE,3337421614,Rawhide,PSCOLORADO,24,1,24,15.5,23,18,300,337421614,27,,240.59,6.84,70,706
65191,BONANZA,3337407771,Bonanza,PACE,24,0.99439,23.865,12.56,23,17.2,485,337407771,-6.32,,0,0,65,670
43047,BOARD F,3337407727,Boardman (PGE),NORTHWEST,24,0.98454,23.629,-5.24,30,15,612,337407727,-78.96,,0,0,40,450
70119,COMAN_1,3337409906,Comanche,PSCOLORADO,24,0.97,23.28,12.17,35.25,36.11,350,337409906,61.71,,289.98,-54.79,70,704
70120,COMAN_2,3337409906,Comanche,PSCOLORADO,24,0.96,23.04,12.45,30.18,30.1,355,337409906,16.42,,279.97,-52.41,70,704
10321,SJUAN_G4,3337422748,San Juan 345,NEW MEXICO,22,1.03637,22.8,-7.31,46,28.51,415.84,337422748,77.85,,0,0,10,101
54403,KEEP#3GN,3337415785,Keephills,ALBERTA,22,1.035,22.77,-12.74,40.4,20.2,468.7,337415785,117.82,,31.72,-138.43,54,560
10320,SJUAN_G3,3337422748,San Juan 345,NEW MEXICO,22,1.03295,22.725,-5.89,56,34.71,544,337422748,77.85,0,0,0,10,101
70591,RMEC3,3337422182,Rocky Mountain Energy Center,PSCOLORADO,23,0.98,22.54,6.1,4,3.4,160,337422182,35.99,,332.53,-62.86,70,700
65445,DAVEJON4,3337415612,Johnston,PACE,22,1.02185,22.481,34.29,28.2,19.7,345,337415612,12.49,,0,0,65,679
66730,WYODAK 1,3337432924,Wyodak,PACE,22,1.01975,22.435,38.71,41.9,33.6,375,337432924,37.67,,0,0,65,679
79016,CRAIG 2,3337410259,Craig (TSGT),WAPA R.M.,22,1.01461,22.321,20.71,23.2,7.5,451,337410259,8.6,,0,0,73,790
79015,CRAIG 1,3337410259,Craig (TSGT),WAPA R.M.,22,1.01461,22.321,20.71,23.2,7.5,451,337410259,8.6,,0,0,73,790
14914,FCNGN4CC,3337412567,Four Corners (AZPS),ARIZONA,22,1.014,22.308,-5.55,48.1,23.3,798,337412567,-29.07,,192.98,8.49,14,141
65500,EHUNTR 3,3337415041,Hunter Plant,PACE,22,1.01199,22.264,2.66,31,20.04,495,337415041,26.36,,0,0,65,656
54490,GENES 39,3337413367,Genesee,ALBERTA,22,1.011,22.242,-12.5,40.9,20.5,474.7,337413367,103.51,,12.89,-205.71,54,560
70106,CHEROK4,3337409223,Cherokee (PSCO),PSCOLORADO,22,1.01,22.22,1.55,31,27.09,360,337409223,164.86,,768.89,-130.2,70,700
623502,COLSTRIP GN2,,,MONTANA,22,1.00776,22.171,37.57,24,11.62,330,,49.81,,44.07,-178.66,62,628
623501,COLSTRIP GN1,,,MONTANA,22,1.00757,22.166,37.53,26,12.59,330,,49.81,,44.17,-179.33,62,628
14915,FCNGN5CC,3337412567,Four Corners (AZPS),ARIZONA,22,1.007,22.154,-3.34,48.1,23.3,798,337412567,36.06,,189.16,6.29,14,141
10318,SJUAN_G1,3337422748,San Juan 345,NEW MEXICO,22,1.00684,22.151,-6.29,44,27.27,360,337422748,51.9,0,0,0,10,101
65800,HUNTN G2,3337415054,Huntington,PACE,22,1.00515,22.113,-1.92,37.5,25.2,248,337415054,-3.31,,0,0,65,656
79017,CRAIG 3,3337410259,Craig (TSGT),WAPA R.M.,22,1.0031,22.068,18.94,30,9.7,433,337410259,-32,,0,0,73,790
65795,HUNTN G1,3337415054,Huntington,PACE,22,1.0008,22.018,-1.56,39,26.2,243,337415054,-15.08,,0,0,65,656
14903,CHOLLA4,3337409370,Cholla,ARIZONA,22,1,22,-10.34,34,16.46,412,337409370,30.63,,239.69,8.67,14,149
65388,BRIDGER3,,,PACE,22,0.99571,21.906,8.89,32,26.5,550,,-0.82,,0,0,65,651
65389,BRIDGER4,,,PACE,22,0.9957,21.905,8.89,32,26.5,550,,-0.88,,0,0,65,651
65387,BRIDGER2,,,PACE,22,0.99568,21.905,8.93,32,26.5,554,,-0.82,,0,0,65,651
65386,BRIDGER1,,,PACE,22,0.99567,21.905,8.93,32,26.5,555,,-0.88,,0,0,65,651
16519,SPR GEN4,3337423972,Springerville,ARIZONA,21,1.038,21.798,-9.15,20,19.8,400,337423972,69.5,,252.11,69.07,14,160
72500,SPR GEN3,,,WAPA R.M.,21,1.038,21.798,-8.34,0,0,430,,55.44,,253.24,68.49,73,790
70310,PAWNEE,3337420447,Pawnee,PSCOLORADO,22,0.99,21.78,11.57,31.19,31.26,505,337420447,105.25,,558.39,-60.47,70,706
70409,ST.VRAIN,3337412524,Fort St. Vrain,PSCOLORADO,22,0.98,21.56,8.77,8,6.7,260,337412524,-0.96,,410.63,-30.97,70,706
22981,TDM STG,3337415166,Imperial Valley (Drew),SANDIEGO,21,1.014,21.294,-40.11,,,130,337415166,3.87,,358.13,26.42,22,227
29000,HIDEDST1,3337414631,Hi Desert,SOCALIF,20,1.05965,21.193,-39.09,,,110,337414631,101.6,,0,0,24,951
18407,HIGGINS3,3337406462,Arden,NEVADA,21,1,21,-28.22,19.8,8.63,109,337406462,57.78,,73.65,-31.97,18,181
55497,BAT #5,3337406992,Battle River,ALBERTA,21,1,21,-5.95,18.7,9.4,376.1,337406992,-55.54,,133.35,31.31,54,556
54492,GENES 29,3337413367,Genesee,ALBERTA,20.5,1.01,20.705,-11.93,31.1,15.5,408.8,337413367,38.07,,11.29,-123.09,54,560
54491,GENES 19,3337413367,Genesee,ALBERTA,20.5,1.007,20.643,-12.05,31,15.5,407.5,337413367,36.79,,10.69,-129.26,54,560
30000,PTSB  7,3337420869,Pittsburg (MIR),PG AND E,20,1.03,20.6,-39.65,18.16,9.3,404.4,337420869,254.05,,942.18,-353.23,30,361
47740,CENTR G1,3337409051,Centralia Switching Station,NORTHWEST,20,1.02227,20.445,-11.93,,,712,337409051,138.89,,40.48,-29.01,40,400
47744,CENTR G2,3337409051,Centralia Switching Station,NORTHWEST,20,1.02225,20.445,-11.7,,,712,337409051,138.89,,40.48,-28.55,40,400
29041,IEEC-G1,3337415240,Inland Empire Energy,SOCALIF,19.5,1.046,20.397,-38.04,0,0,400,337415240,153.51,,461.53,-14.12,24,940
43019,BEAVER,3337407116,Beaver,NORTHWEST,20,1.0172,20.344,-12.47,,,135,337407116,14.01,,0,0,40,450
15971,CORONAD1,3337410112,Coronado,ARIZONA,22,0.92,20.24,-9.78,40,24.8,419,337410112,-27.25,,222.71,-106.2,14,158
15972,CORONAD2,3337410112,Coronado,ARIZONA,22,0.92,20.24,-9.72,37,22.9,421,337410112,-29.02,,223.83,-106.68,14,158
54345,SUND#5GN,3337424541,Sundance,ALBERTA,20,0.995,19.9,-12.33,23.4,11.7,389.9,337424541,141.82,,239.64,-145.85,54,560
54350,SUND#6GN,3337424541,Sundance,ALBERTA,20,0.988,19.76,-11,26.4,13.2,399.3,337424541,102.82,,212.33,-110.65,54,560
54342,SUND#4GN,3337424541,Sundance,ALBERTA,20,0.987,19.74,-11.93,27.9,14,406.7,337424541,115.9,,235.88,-133.27,54,560
55482,SHEER 1,3337423214,Sheerness,ALBERTA,19,1.03,19.57,-7.38,14.5,7.3,363.1,337423214,-61.15,,102.22,42.06,54,563
55487,SHEER 29,3337423214,Sheerness,ALBERTA,19,1.03,19.57,-7.04,16.1,8.1,380.2,337423214,-58.59,,102.64,41.99,54,563
76404,DRYFORK,3337413461,Dry Fork Station,WAPA R.M.,19,1.02,19.38,68.48,35,26.25,425,337413461,107.99,,-1105.21,869.15,73,751
43111,COYO G1,3337410234,Coyote Springs,NORTHWEST,18,1.056,19.008,8.26,,,168.5,337410234,77.21,,0,0,40,450
54424,KEEP#2GN,3337415785,Keephills,ALBERTA,19,1,19,-8.45,24.1,12,395.7,337415785,86.13,,105.32,-90.49,54,560
54422,KEEP#1GN,3337415785,Keephills,ALBERTA,19,1,19,-8.54,23.8,11.9,397.4,337415785,86.54,,106.85,-91.9,54,560
16500,SPR GEN1,3337423972,Springerville,ARIZONA,19,0.997,18.943,-13.46,40,39.6,169,337423972,61.83,,270.05,-63.2,14,160
16501,SPR GEN2,3337423972,Springerville,ARIZONA,19,0.997,18.943,-9.89,40,39.6,419,337423972,74.07,,275.85,-65.7,14,160
43905,PORTW G1,3337421123,Port Of Washington,NORTHWEST,18,1.049,18.882,-12.29,,,246,337421123,117.52,,0,0,40,450
24004,ALAMT4 G,3337405901,AES Alamitos,SOCALIF,18,1.03,18.54,-53.89,,,127.48,337405901,105.23,,363.9,-93.99,24,241
24053,MTNVIST4,3337411966,Etiwanda,SOCALIF,18,1.03,18.54,-42.25,,,250,337411966,105.37,,282.32,-40.87,24,241
24052,MTNVIST3,3337411966,Etiwanda,SOCALIF,18,1.03,18.54,-42.13,,,250,337411966,103.8,,277.26,-40.01,24,241
24926,MNTV-ST2,3337422714,Mountainview Power,SOCALIF,18,1.03,18.54,-26.29,,,208,337422714,41.82,,12.14,15.55,24,940
24923,MNTV-ST1,3337422714,Mountainview Power,SOCALIF,18,1.03,18.54,-26.18,,,208,337422714,41.55,,12.26,15.27,24,940
47687,GEP G1,3352750395,Goodnoe Hills East,NORTHWEST,18,1.02,18.36,-8.48,,,167.6,352750395,-29.16,,0,0,40,404
47641,HPP S1,3337414608,Hermiston Power Project,NORTHWEST,18,1.01,18.18,-3.48,,,168.4,337414608,-8.43,,0,0,40,404
47640,HPP G2,3337414608,Hermiston Power Project,NORTHWEST,18,1.01,18.18,-2.95,,,194.4,337414608,-6.77,,0,0,40,404
47639,HPP G1,3337414608,Hermiston Power Project,NORTHWEST,18,1.01,18.18,-2.95,,,194.4,337414608,-6.77,,0,0,40,404
45448,KFALLCT1,3337428363,Klamath Falls,NORTHWEST,18,1.01,18.18,-20.56,,,159.5,337428363,-6.97,,1.88,-74.89,40,484
45447,KFALL ST,3337428363,Klamath Falls,NORTHWEST,18,1.01,18.18,-21.68,,,164.5,337428363,-11.01,,2.17,-88.91,40,484
47590,CHEH S1,3353097789,Napavine,NORTHWEST,18,1.01,18.18,-14.06,10,4,197.2,353097789,46.98,,3.13,-105.91,40,400
47588,CHEH G1,3353097789,Napavine,NORTHWEST,18,1.01,18.18,-14.22,,,157.8,353097789,36.47,,2.85,-91.35,40,400
47589,CHEH G2,3353097789,Napavine,NORTHWEST,18,1.01,18.18,-14.22,,,157.8,353097789,36.47,,2.85,-91.35,40,400
15166,MES-ST1,3337418040,Mesquite Power,ARIZONA,18,1,18,-14.2,4.6,2.9,250,337418040,3.74,,-43.36,-107.29,14,158
15169,MES-ST2,3337418040,Mesquite Power,ARIZONA,18,1,18,-14.2,4.6,2.9,250,337418040,3.74,,-43.36,-107.29,14,158
45456,HERM 2G,3337414608,Hermiston Power Project,NORTHWEST,18,1,18,1.64,,,159.5,337414608,7.26,,0,0,40,475
45454,HERM 1G,3337414608,Hermiston Power Project,NORTHWEST,18,1,18,1.64,,,159.5,337414608,7.26,,0,0,40,475
48516,COYO G2,3337410234,Coyote Springs,NORTHWEST,18,1,18,-2,,,160,337410234,13.96,,3.45,-112.1,40,440
47216,RVR RD C,3352750116,River Road,NORTHWEST,18,1,18,-23.8,4.2,30.2,250,352750116,24.62,,94.62,-28.4,40,456
47577,FREDST G,3353097497,Frederickson (PSPL),NORTHWEST,18,1,18,-21.8,,,159.5,353097497,-46.34,,0,0,40,400
31925,COLUSST1,3341135521,Tap,PG AND E,18,1,18,-23.45,2.4,0.22,310,341135521,83,,62.82,-171.23,30,303
47568,LANCAS G,3337416431,Lancaster,NORTHWEST,18,0.97885,17.619,8.44,,,171,337416431,8.02,,0,0,40,440
47675,MNTFRM G,3337417033,Mint Farm Energy Center LLC,NORTHWEST,18,0.97193,17.495,-18.66,,,160,337417033,-25.98,,0,0,40,401
43907,PORTW S1,3337421123,Port Of Washington,NORTHWEST,16.5,1.03693,17.109,-14.45,,,153,337421123,82,,0,0,40,450
47598,GRYHB S1,3337413854,Grays Harbor Energy Facility,NORTHWEST,18,0.93669,16.86,-13.64,,,260.1,337413854,-100,,0,0,40,400
47597,GRYHB G2,3337413854,Grays Harbor Energy Facility,NORTHWEST,18,0.93403,16.813,-14.34,,,179.4,337413854,-80,,0,0,40,400
47596,GRYHB G1,3337413854,Grays Harbor Energy Facility,NORTHWEST,18,0.93403,16.813,-14.34,,,179.4,337413854,-80,,0,0,40,400
50637,MCA 16G1,3337418091,Mica,B.C.HYDRO,16,1.03015,16.482,-1.59,0.58,0.28,445.49,337418091,-2.73,,133.51,73.12,50,500
50638,MCA 16G2,3337418091,Mica,B.C.HYDRO,16,1.03009,16.481,-1.57,0.58,0.28,445.49,337418091,-2.76,,131.31,73.27,50,500
50639,MCA 16G3,3337418091,Mica,B.C.HYDRO,16,1.03008,16.481,-1.57,0.58,0.28,446.85,337418091,-2.78,,131.63,73.45,50,500
50640,MCA 16G4,3337418091,Mica,B.C.HYDRO,16,1.02996,16.479,-1.51,0.58,0.28,446.85,337418091,-2.72,,130.7,72.85,50,500
51715,REV LDC5,3337421795,Revelstoke,B.C.HYDRO,16,1.0117,16.187,-2.62,,,,337421795,,,149.54,109.91,50,500
51603,REV LDC3,3337421795,Revelstoke,B.C.HYDRO,16,1.01131,16.181,-2.5,,,,337421795,,,142.11,104.45,50,500
51604,REV LDC4,3337421795,Revelstoke,B.C.HYDRO,16,1.0113,16.181,-2.5,,,,337421795,,,142,104.36,50,500
51602,REV LDC2,3337421795,Revelstoke,B.C.HYDRO,16,1.01122,16.18,-3.1,,,,337421795,,,139.89,103.53,50,500
51601,REV LDC1,3337421795,Revelstoke,B.C.HYDRO,16,1.0112,16.179,-2.48,,,,337421795,,,140.87,103.49,50,500
51032,REV 16G5,3337421795,Revelstoke,B.C.HYDRO,16,1.00547,16.087,1.59,0.47,0.23,431.11,337421795,-26.26,,0,0,50,500
50646,REV 13G3,3337421795,Revelstoke,B.C.HYDRO,16,1.00484,16.077,1.89,0.47,0.23,426.51,337421795,-25.15,,0,0,50,500
50647,REV 13G4,3337421795,Revelstoke,B.C.HYDRO,16,1.00482,16.077,1.89,0.47,0.23,426.51,337421795,-25.15,,0,0,50,500
50644,REV 13G1,3337421795,Revelstoke,B.C.HYDRO,16,1.00465,16.074,1.96,0.47,0.23,426.51,337421795,-25.01,,0,0,50,500
50645,REV 13G2,3337421795,Revelstoke,B.C.HYDRO,16,1.00281,16.045,0.39,0.47,0.23,335.5,337421795,-40.17,,0,0,50,500
46847,ROCKYR07,3337422187,Rocky Reach,NORTHWEST,15,1.0158,15.237,0.18,,,69,337422187,18.62,,0,0,40,403
46842,ROCKYR02,3337422187,Rocky Reach,NORTHWEST,15,1.01576,15.236,0.07,,,68,337422187,18.62,,0,0,40,403
46843,ROCKYR03,3337422187,Rocky Reach,NORTHWEST,15,1.01569,15.235,0.14,,,69,337422187,18.62,,0,0,40,403
46844,ROCKYR04,3337422187,Rocky Reach,NORTHWEST,15,1.01569,15.235,0.14,,,69,337422187,18.62,,0,0,40,403
46846,ROCKYR06,3337422187,Rocky Reach,NORTHWEST,15,1.01568,15.235,0.15,,,69,337422187,18.62,,0,0,40,403
